"2023-04-11";"11:50:30";"WinControl (rev 1195) report file"
"Datetime";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR";"1:Fo'";"1:NPQ";"1:Fo";"1:Fm";"1:Fv/Fm"
"";"";"";"D";"";"Device Nr: #1, JUNIOR-PAM-II (CFMG0360A) ";""
"2023-04-11 07:52:18.465";"2023-04-11";"07:52:18";"SLCS";"";"Light Curve start ";"hm213"
"2023-04-11 07:52:18.465";"2023-04-11";"07:52:18";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.003, ETRmPot: 13.512 )   (Platt et al. 1980) ";""
"2023-04-11 07:52:18.465";"2023-04-11";"07:52:18";"REG2";"";"#1: alpha: 0.287, ETRm: 14.447, Ik: 50.402   (Jassby and Platt 1976) ";""
"2023-04-11 07:52:20.148";"2023-04-11";"07:52:20";"FO";"1";"106";"312";"0";"0.660";"0.0";"-";"-";"106";"312";"0.660"
"2023-04-11 07:52:50.440";"2023-04-11";"07:52:50";"F";"2";"119";"270";"45";"0.559";"10.6";"101";"0.156";"106";"312";"0.660"
"2023-04-11 07:53:20.736";"2023-04-11";"07:53:20";"F";"3";"124";"222";"66";"0.441";"12.2";"93";"0.405";"106";"312";"0.660"
"2023-04-11 07:53:51.027";"2023-04-11";"07:53:51";"F";"4";"124";"195";"90";"0.364";"13.8";"88";"0.600";"106";"312";"0.660"
"2023-04-11 07:54:21.327";"2023-04-11";"07:54:21";"F";"5";"128";"171";"125";"0.251";"13.2";"83";"0.825";"106";"312";"0.660"
"2023-04-11 07:54:51.624";"2023-04-11";"07:54:51";"F";"6";"131";"162";"190";"0.191";"15.2";"81";"0.926";"106";"312";"0.660"
"2023-04-11 07:55:21.917";"2023-04-11";"07:55:21";"F";"7";"134";"154";"285";"0.130";"15.6";"79";"1.026";"106";"312";"0.660"
"2023-04-11 07:55:52.218";"2023-04-11";"07:55:52";"F";"8";"142";"151";"420";"0.060";"10.6";"78";"1.066";"106";"312";"0.660"
"2023-04-11 07:56:22.512";"2023-04-11";"07:56:22";"F";"9";"142";"152";"625";"0.066";"17.3";"78";"1.053";"106";"312";"0.660"
"2023-04-11 07:56:24.947";"2023-04-11";"07:56:24";"SLCE";"";"Light Curve end ";""
"2023-04-11 07:56:50.687";"2023-04-11";"07:56:50";"SLCS";"";"Light Curve start ";"hm214"
"2023-04-11 07:56:50.687";"2023-04-11";"07:56:50";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.002, ETRmPot: 13.475 )   (Platt et al. 1980) ";""
"2023-04-11 07:56:50.687";"2023-04-11";"07:56:50";"REG2";"";"#1: alpha: 0.230, ETRm: 14.018, Ik: 61.023   (Jassby and Platt 1976) ";""
"2023-04-11 07:56:52.406";"2023-04-11";"07:56:52";"FO";"10";"119";"323";"0";"0.632";"0.0";"-";"-";"119";"323";"0.632"
"2023-04-11 07:57:22.699";"2023-04-11";"07:57:22";"F";"11";"147";"285";"45";"0.484";"9.1";"113";"0.133";"119";"323";"0.632"
