"2023-12-04";"11:58:02";"WinControl (rev 1195) report file"
"Datetime";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR";"1:Fo'";"1:qP";"1:qN";"1:NPQ";"1:Fo";"1:Fm";"1:Fv/Fm"
"";"";"";"D";"";"Device Nr: #1, JUNIOR-PAM-II (CFMG0360A) ";""
"2023-12-04 09:25:37.789";"2023-12-04";"09:25:37";"F";"162";"139";"149";"820";"0.067";"23.1";"77";"0.139";"0.644";"1.060";"105";"307";"0.658"
"2023-12-04 09:25:40.986";"2023-12-04";"09:25:40";"SLCE";"";"Light Curve end ";""
"2023-12-04 09:25:57.218";"2023-12-04";"09:25:57";"SLCS";"";"Light Curve start ";"Ac119"
"2023-12-04 09:25:57.218";"2023-12-04";"09:25:57";"REG1";"";"#1: alpha: 0.229, ETRm: 26.687, Ik: 116.536   ( beta: 0.015, ETRmPot: 33.941 )   (Platt et al. 1980) ";""
"2023-12-04 09:25:57.218";"2023-12-04";"09:25:57";"REG2";"";"#1: alpha: 0.189, ETRm: 25.598, Ik: 135.331   (Jassby and Platt 1976) ";""
"2023-12-04 09:25:58.879";"2023-12-04";"09:25:58";"FO";"163";"98";"277";"0";"0.646";"0.0";"-";"-";"-";"-";"98";"277";"0.646"
"2023-12-04 09:26:29.182";"2023-12-04";"09:26:29";"F";"164";"138";"231";"66";"0.403";"11.2";"92";"0.669";"0.223";"0.199";"98";"277";"0.646"
"2023-12-04 09:26:59.470";"2023-12-04";"09:26:59";"F";"165";"135";"226";"90";"0.403";"15.2";"91";"0.674";"0.246";"0.226";"98";"277";"0.646"
"2023-12-04 09:27:29.771";"2023-12-04";"09:27:29";"F";"166";"139";"215";"125";"0.353";"18.5";"89";"0.603";"0.296";"0.288";"98";"277";"0.646"
"2023-12-04 09:28:00.064";"2023-12-04";"09:28:00";"F";"167";"145";"201";"190";"0.279";"22.3";"86";"0.487";"0.358";"0.378";"98";"277";"0.646"
"2023-12-04 09:28:30.366";"2023-12-04";"09:28:30";"F";"168";"148";"189";"285";"0.217";"26.0";"84";"0.390";"0.413";"0.466";"98";"277";"0.646"
"2023-12-04 09:29:00.658";"2023-12-04";"09:29:00";"F";"169";"153";"181";"420";"0.155";"27.3";"83";"0.286";"0.453";"0.530";"98";"277";"0.646"
"2023-12-04 09:29:30.956";"2023-12-04";"09:29:30";"F";"170";"158";"174";"625";"0.092";"24.2";"81";"0.172";"0.480";"0.592";"98";"277";"0.646"
"2023-12-04 09:30:01.246";"2023-12-04";"09:30:01";"F";"171";"157";"169";"820";"0.071";"24.5";"80";"0.135";"0.503";"0.639";"98";"277";"0.646"
"2023-12-04 09:30:04.013";"2023-12-04";"09:30:04";"SLCE";"";"Light Curve end ";""
"2023-12-04 09:30:20.605";"2023-12-04";"09:30:20";"SLCS";"";"Light Curve start ";"Ac121"
"2023-12-04 09:30:20.605";"2023-12-04";"09:30:20";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: 0.000, ETRmPot: 23.414 )   (Platt et al. 1980) ";""
"2023-12-04 09:30:20.605";"2023-12-04";"09:30:20";"REG2";"";"#1: alpha: 0.161, ETRm: 23.067, Ik: 143.452   (Jassby and Platt 1976) ";""
"2023-12-04 09:30:22.347";"2023-12-04";"09:30:22";"FO";"172";"132";"341";"0";"0.613";"0.0";"-";"-";"-";"-";"132";"341";"0.613"
"2023-12-04 09:30:52.644";"2023-12-04";"09:30:52";"F";"173";"181";"286";"66";"0.367";"10.2";"123";"0.644";"0.220";"0.192";"132";"341";"0.613"
"2023-12-04 09:31:22.938";"2023-12-04";"09:31:22";"F";"174";"177";"273";"90";"0.352";"13.3";"120";"0.627";"0.268";"0.249";"132";"341";"0.613"
"2023-12-04 09:31:53.234";"2023-12-04";"09:31:53";"F";"175";"181";"257";"125";"0.296";"15.5";"117";"0.543";"0.330";"0.327";"132";"341";"0.613"
"2023-12-04 09:32:23.529";"2023-12-04";"09:32:23";"F";"176";"183";"244";"190";"0.250";"20.0";"114";"0.469";"0.378";"0.398";"132";"341";"0.613"
"2023-12-04 09:32:53.826";"2023-12-04";"09:32:53";"F";"177";"189";"232";"285";"0.185";"22.1";"112";"0.358";"0.426";"0.470";"132";"341";"0.613"
"2023-12-04 09:33:24.124";"2023-12-04";"09:33:24";"F";"178";"192";"222";"420";"0.135";"23.8";"109";"0.265";"0.459";"0.536";"132";"341";"0.613"
"2023-12-04 09:33:54.419";"2023-12-04";"09:33:54";"F";"179";"197";"214";"625";"0.079";"20.7";"107";"0.159";"0.488";"0.593";"132";"341";"0.613"
"2023-12-04 09:34:24.710";"2023-12-04";"09:34:24";"F";"180";"193";"208";"820";"0.072";"24.8";"106";"0.147";"0.512";"0.639";"132";"341";"0.613"
"2023-12-04 09:34:27.843";"2023-12-04";"09:34:27";"SLCE";"";"Light Curve end ";""
"2023-12-04 09:34:48.914";"2023-12-04";"09:34:48";"SLCS";"";"Light Curve start ";"Ac123"
"2023-12-04 09:34:48.914";"2023-12-04";"09:34:48";"REG1";"";"#1: alpha: 0.244, ETRm: 29.868, Ik: 122.620   ( beta: 0.017, ETRmPot: 38.801 )   (Platt et al. 1980) ";""
"2023-12-04 09:34:48.914";"2023-12-04";"09:34:48";"REG2";"";"#1: alpha: 0.201, ETRm: 28.724, Ik: 142.666   (Jassby and Platt 1976) ";""
"2023-12-04 09:34:50.607";"2023-12-04";"09:34:50";"FO";"181";"128";"348";"0";"0.632";"0.0";"-";"-";"-";"-";"128";"348";"0.632"
"2023-12-04 09:35:20.903";"2023-12-04";"09:35:20";"F";"182";"184";"319";"66";"0.423";"11.7";"124";"0.692";"0.114";"0.091";"128";"348";"0.632"
"2023-12-04 09:35:51.198";"2023-12-04";"09:35:51";"F";"183";"177";"312";"90";"0.433";"16.4";"123";"0.714";"0.141";"0.115";"128";"348";"0.632"
"2023-12-04 09:36:21.502";"2023-12-04";"09:36:21";"F";"184";"180";"291";"125";"0.381";"20.0";"119";"0.645";"0.218";"0.196";"128";"348";"0.632"
"2023-12-04 09:36:51.790";"2023-12-04";"09:36:51";"F";"185";"187";"272";"190";"0.313";"25.0";"116";"0.545";"0.291";"0.279";"128";"348";"0.632"
"2023-12-04 09:37:22.095";"2023-12-04";"09:37:22";"F";"186";"193";"254";"285";"0.240";"28.7";"113";"0.433";"0.359";"0.370";"128";"348";"0.632"
"2023-12-04 09:37:52.389";"2023-12-04";"09:37:52";"F";"187";"198";"240";"420";"0.175";"30.9";"110";"0.323";"0.409";"0.450";"128";"348";"0.632"
"2023-12-04 09:38:22.681";"2023-12-04";"09:38:22";"F";"188";"205";"228";"625";"0.101";"26.5";"107";"0.190";"0.450";"0.526";"128";"348";"0.632"
"2023-12-04 09:38:52.975";"2023-12-04";"09:38:52";"F";"189";"203";"221";"820";"0.081";"27.9";"106";"0.157";"0.477";"0.575";"128";"348";"0.632"
"2023-12-04 09:38:56.168";"2023-12-04";"09:38:56";"SLCE";"";"Light Curve end ";""
"2023-12-04 09:39:32.852";"2023-12-04";"09:39:32";"SLCS";"";"Light Curve start ";"Ac118"
"2023-12-04 09:39:32.852";"2023-12-04";"09:39:32";"REG1";"";"#1: alpha: 0.282, ETRm: 24.990, Ik: 88.695   ( beta: 0.019, ETRmPot: 32.185 )   (Platt et al. 1980) ";""
"2023-12-04 09:39:32.852";"2023-12-04";"09:39:32";"REG2";"";"#1: alpha: 0.238, ETRm: 23.072, Ik: 97.030   (Jassby and Platt 1976) ";""
"2023-12-04 09:39:34.573";"2023-12-04";"09:39:34";"FO";"190";"154";"425";"0";"0.638";"0.0";"-";"-";"-";"-";"154";"425";"0.638"
"2023-12-04 09:40:04.869";"2023-12-04";"09:40:04";"F";"191";"177";"334";"66";"0.470";"13.0";"140";"0.809";"0.284";"0.272";"154";"425";"0.638"
"2023-12-04 09:40:35.168";"2023-12-04";"09:40:35";"F";"192";"177";"318";"90";"0.443";"16.7";"137";"0.779";"0.332";"0.336";"154";"425";"0.638"
"2023-12-04 09:41:05.450";"2023-12-04";"09:41:05";"F";"193";"180";"290";"125";"0.379";"19.9";"132";"0.696";"0.417";"0.466";"154";"425";"0.638"
"2023-12-04 09:41:35.759";"2023-12-04";"09:41:35";"F";"194";"184";"262";"190";"0.298";"23.8";"126";"0.574";"0.498";"0.622";"154";"425";"0.638"
"2023-12-04 09:42:06.056";"2023-12-04";"09:42:06";"F";"195";"190";"240";"285";"0.208";"24.9";"120";"0.417";"0.557";"0.771";"154";"425";"0.638"
"2023-12-04 09:42:36.350";"2023-12-04";"09:42:36";"F";"196";"195";"227";"420";"0.141";"24.9";"117";"0.291";"0.594";"0.872";"154";"425";"0.638"
"2023-12-04 09:43:06.630";"2023-12-04";"09:43:06";"F";"197";"200";"217";"625";"0.078";"20.5";"114";"0.165";"0.620";"0.959";"154";"425";"0.638"
"2023-12-04 09:43:36.940";"2023-12-04";"09:43:36";"F";"198";"203";"216";"820";"0.060";"20.7";"114";"0.127";"0.624";"0.968";"154";"425";"0.638"
"2023-12-04 09:43:39.603";"2023-12-04";"09:43:39";"SLCE";"";"Light Curve end ";""
"2023-12-04 09:44:02.090";"2023-12-04";"09:44:02";"SLCS";"";"Light Curve start ";"Ac120"
"2023-12-04 09:44:02.090";"2023-12-04";"09:44:02";"REG1";"";"#1: alpha: 0.245, ETRm: 26.588, Ik: 108.631   ( beta: 0.033, ETRmPot: 40.208 )   (Platt et al. 1980) ";""
"2023-12-04 09:44:02.090";"2023-12-04";"09:44:02";"REG2";"";"#1: alpha: 0.212, ETRm: 24.353, Ik: 114.621   (Jassby and Platt 1976) ";""
"2023-12-04 09:44:03.838";"2023-12-04";"09:44:03";"FO";"199";"146";"407";"0";"0.641";"0.0";"-";"-";"-";"-";"146";"407";"0.641"
"2023-12-04 09:44:34.135";"2023-12-04";"09:44:34";"F";"200";"198";"337";"66";"0.412";"11.4";"136";"0.692";"0.230";"0.208";"146";"407";"0.641"
"2023-12-04 09:45:04.428";"2023-12-04";"09:45:04";"F";"201";"195";"339";"90";"0.425";"16.1";"136";"0.709";"0.222";"0.201";"146";"407";"0.641"
"2023-12-04 09:45:34.724";"2023-12-04";"09:45:34";"F";"202";"200";"319";"125";"0.373";"19.6";"133";"0.640";"0.287";"0.276";"146";"407";"0.641"
"2023-12-04 09:46:05.017";"2023-12-04";"09:46:05";"F";"203";"211";"299";"190";"0.294";"23.5";"129";"0.518";"0.349";"0.361";"146";"407";"0.641"
"2023-12-04 09:46:35.311";"2023-12-04";"09:46:35";"F";"204";"219";"281";"285";"0.221";"26.5";"126";"0.400";"0.406";"0.448";"146";"407";"0.641"
"2023-12-04 09:47:05.606";"2023-12-04";"09:47:05";"F";"205";"226";"268";"420";"0.157";"27.7";"123";"0.290";"0.444";"0.519";"146";"407";"0.641"
"2023-12-04 09:47:35.903";"2023-12-04";"09:47:35";"F";"206";"237";"257";"625";"0.078";"20.5";"121";"0.147";"0.479";"0.584";"146";"407";"0.641"
"2023-12-04 09:48:06.200";"2023-12-04";"09:48:06";"F";"207";"235";"251";"820";"0.064";"22.0";"119";"0.121";"0.494";"0.622";"146";"407";"0.641"
"2023-12-04 09:48:09.384";"2023-12-04";"09:48:09";"SLCE";"";"Light Curve end ";""
"2023-12-04 09:48:24.874";"2023-12-04";"09:48:24";"SLCS";"";"Light Curve start ";"Ac122"
"2023-12-04 09:48:24.874";"2023-12-04";"09:48:24";"REG1";"";"#1: alpha: 0.222, ETRm: 23.585, Ik: 106.369   ( beta: 0.015, ETRmPot: 30.476 )   (Platt et al. 1980) ";""
"2023-12-04 09:48:24.874";"2023-12-04";"09:48:24";"REG2";"";"#1: alpha: 0.184, ETRm: 22.327, Ik: 121.231   (Jassby and Platt 1976) ";""
"2023-12-04 09:48:26.596";"2023-12-04";"09:48:26";"FO";"208";"99";"262";"0";"0.622";"0.0";"-";"-";"-";"-";"99";"262";"0.622"
"2023-12-04 09:48:56.899";"2023-12-04";"09:48:56";"F";"209";"136";"214";"66";"0.364";"10.1";"91";"0.634";"0.245";"0.224";"99";"262";"0.622"
"2023-12-04 09:49:27.192";"2023-12-04";"09:49:27";"F";"210";"132";"216";"90";"0.389";"14.7";"92";"0.677";"0.239";"0.213";"99";"262";"0.622"
"2023-12-04 09:49:57.492";"2023-12-04";"09:49:57";"F";"211";"135";"199";"125";"0.322";"16.9";"88";"0.577";"0.319";"0.317";"99";"262";"0.622"
"2023-12-04 09:50:27.786";"2023-12-04";"09:50:27";"F";"212";"137";"186";"190";"0.263";"21.0";"86";"0.490";"0.387";"0.409";"99";"262";"0.622"
"2023-12-04 09:50:58.082";"2023-12-04";"09:50:58";"F";"213";"144";"179";"285";"0.196";"23.5";"84";"0.368";"0.417";"0.464";"99";"262";"0.622"
"2023-12-04 09:51:28.377";"2023-12-04";"09:51:28";"F";"214";"148";"171";"420";"0.135";"23.8";"82";"0.258";"0.454";"0.532";"99";"262";"0.622"
"2023-12-04 09:51:58.667";"2023-12-04";"09:51:58";"F";"215";"154";"167";"625";"0.078";"20.5";"81";"0.151";"0.472";"0.569";"99";"262";"0.622"
"2023-12-04 09:52:28.967";"2023-12-04";"09:52:28";"F";"216";"153";"163";"820";"0.061";"21.0";"81";"0.122";"0.497";"0.607";"99";"262";"0.622"
"2023-12-04 09:52:31.690";"2023-12-04";"09:52:31";"SLCE";"";"Light Curve end ";""
"2023-12-04 09:53:09.152";"2023-12-04";"09:53:09";"SLCS";"";"Light Curve start ";"Ac124"
"2023-12-04 09:53:09.152";"2023-12-04";"09:53:09";"REG1";"";"#1: alpha: 0.312, ETRm: 34.000, Ik: 109.093   ( beta: 0.022, ETRmPot: 43.992 )   (Platt et al. 1980) ";""
"2023-12-04 09:53:09.152";"2023-12-04";"09:53:09";"REG2";"";"#1: alpha: 0.260, ETRm: 32.242, Ik: 124.011   (Jassby and Platt 1976) ";""
"2023-12-04 09:53:10.863";"2023-12-04";"09:53:10";"FO";"217";"75";"224";"0";"0.665";"0.0";"-";"-";"-";"-";"75";"224";"0.665"
"2023-12-04 09:53:41.160";"2023-12-04";"09:53:41";"F";"218";"91";"188";"66";"0.516";"14.3";"70";"0.822";"0.208";"0.191";"75";"224";"0.665"
"2023-12-04 09:54:11.455";"2023-12-04";"09:54:11";"F";"219";"90";"193";"90";"0.534";"20.2";"71";"0.844";"0.181";"0.161";"75";"224";"0.665"
"2023-12-04 09:54:41.749";"2023-12-04";"09:54:41";"F";"220";"92";"175";"125";"0.474";"24.9";"69";"0.783";"0.289";"0.280";"75";"224";"0.665"
"2023-12-04 09:55:12.044";"2023-12-04";"09:55:12";"F";"221";"96";"154";"190";"0.377";"30.1";"65";"0.652";"0.403";"0.455";"75";"224";"0.665"
"2023-12-04 09:55:42.340";"2023-12-04";"09:55:42";"F";"222";"100";"139";"285";"0.281";"33.6";"62";"0.506";"0.483";"0.612";"75";"224";"0.665"
"2023-12-04 09:56:12.632";"2023-12-04";"09:56:12";"F";"223";"105";"129";"420";"0.186";"32.8";"60";"0.348";"0.537";"0.736";"75";"224";"0.665"
"2023-12-04 09:56:42.937";"2023-12-04";"09:56:42";"F";"224";"107";"122";"625";"0.123";"32.3";"59";"0.238";"0.577";"0.836";"75";"224";"0.665"
"2023-12-04 09:57:13.228";"2023-12-04";"09:57:13";"F";"225";"108";"118";"820";"0.085";"29.3";"58";"0.167";"0.597";"0.898";"75";"224";"0.665"
"2023-12-04 09:57:15.631";"2023-12-04";"09:57:15";"SLCE";"";"Light Curve end ";""
"2023-12-04 09:57:51.413";"2023-12-04";"09:57:51";"SLCS";"";"Light Curve start ";"Ac125"
"2023-12-04 09:57:51.413";"2023-12-04";"09:57:51";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.001, ETRmPot: 24.617 )   (Platt et al. 1980) ";""
"2023-12-04 09:57:51.413";"2023-12-04";"09:57:51";"REG2";"";"#1: alpha: 0.162, ETRm: 24.891, Ik: 153.715   (Jassby and Platt 1976) ";""
"2023-12-04 09:57:53.125";"2023-12-04";"09:57:53";"FO";"226";"127";"334";"0";"0.620";"0.0";"-";"-";"-";"-";"127";"334";"0.620"
"2023-12-04 09:58:23.422";"2023-12-04";"09:58:23";"F";"227";"193";"302";"66";"0.361";"10.0";"122";"0.606";"0.130";"0.106";"127";"334";"0.620"
"2023-12-04 09:58:53.711";"2023-12-04";"09:58:53";"F";"228";"186";"286";"90";"0.350";"13.2";"119";"0.599";"0.193";"0.168";"127";"334";"0.620"
"2023-12-04 09:59:24.014";"2023-12-04";"09:59:24";"F";"229";"188";"274";"125";"0.314";"16.5";"117";"0.548";"0.242";"0.219";"127";"334";"0.620"
"2023-12-04 09:59:54.302";"2023-12-04";"09:59:54";"F";"230";"195";"264";"190";"0.261";"20.8";"115";"0.463";"0.280";"0.265";"127";"334";"0.620"
"2023-12-04 10:00:24.601";"2023-12-04";"10:00:24";"F";"231";"200";"252";"285";"0.206";"24.7";"113";"0.374";"0.329";"0.325";"127";"334";"0.620"
"2023-12-04 10:00:54.900";"2023-12-04";"10:00:54";"F";"232";"208";"242";"420";"0.140";"24.7";"111";"0.260";"0.367";"0.380";"127";"334";"0.620"
"2023-12-04 10:01:25.193";"2023-12-04";"10:01:25";"F";"233";"212";"231";"625";"0.082";"21.5";"109";"0.156";"0.411";"0.446";"127";"334";"0.620"
"2023-12-04 10:01:55.491";"2023-12-04";"10:01:55";"F";"234";"208";"226";"820";"0.080";"27.6";"107";"0.151";"0.425";"0.478";"127";"334";"0.620"
"2023-12-04 10:01:57.954";"2023-12-04";"10:01:57";"SLCE";"";"Light Curve end ";""
"2023-12-04 10:02:32.496";"2023-12-04";"10:02:32";"SLCS";"";"Light Curve start ";"Ac127"
"2023-12-04 10:02:32.496";"2023-12-04";"10:02:32";"REG1";"";"#1: alpha: 0.238, ETRm: 32.624, Ik: 137.061   ( beta: 0.031, ETRmPot: 48.779 )   (Platt et al. 1980) ";""
"2023-12-04 10:02:32.496";"2023-12-04";"10:02:32";"REG2";"";"#1: alpha: 0.204, ETRm: 31.060, Ik: 152.079   (Jassby and Platt 1976) ";""
"2023-12-04 10:02:34.182";"2023-12-04";"10:02:34";"FO";"235";"119";"317";"0";"0.625";"0.0";"-";"-";"-";"-";"119";"317";"0.625"
"2023-12-04 10:03:04.478";"2023-12-04";"10:03:04";"F";"236";"155";"276";"66";"0.438";"12.1";"113";"0.742";"0.177";"0.149";"119";"317";"0.625"
"2023-12-04 10:03:34.772";"2023-12-04";"10:03:34";"F";"237";"151";"270";"90";"0.441";"16.7";"112";"0.753";"0.202";"0.174";"119";"317";"0.625"
"2023-12-04 10:04:05.075";"2023-12-04";"10:04:05";"F";"238";"155";"256";"125";"0.395";"20.7";"109";"0.687";"0.258";"0.238";"119";"317";"0.625"
"2023-12-04 10:04:35.373";"2023-12-04";"10:04:35";"F";"239";"159";"238";"190";"0.332";"26.5";"106";"0.598";"0.333";"0.332";"119";"317";"0.625"
"2023-12-04 10:05:05.661";"2023-12-04";"10:05:05";"F";"240";"167";"224";"285";"0.254";"30.4";"103";"0.471";"0.389";"0.415";"119";"317";"0.625"
"2023-12-04 10:05:35.952";"2023-12-04";"10:05:35";"F";"241";"172";"211";"420";"0.185";"32.6";"100";"0.351";"0.439";"0.502";"119";"317";"0.625"
"2023-12-04 10:06:06.256";"2023-12-04";"10:06:06";"F";"242";"177";"201";"625";"0.119";"31.2";"98";"0.233";"0.480";"0.577";"119";"317";"0.625"
"2023-12-04 10:06:36.548";"2023-12-04";"10:06:36";"F";"243";"176";"192";"820";"0.083";"28.6";"96";"0.167";"0.515";"0.651";"119";"317";"0.625"
"2023-12-04 10:06:39.141";"2023-12-04";"10:06:39";"SLCE";"";"Light Curve end ";""
"2023-12-04 10:06:55.331";"2023-12-04";"10:06:55";"SLCS";"";"Light Curve start ";"Ac129"
"2023-12-04 10:06:55.331";"2023-12-04";"10:06:55";"REG1";"";"#1: alpha: 0.295, ETRm: 30.952, Ik: 104.790   ( beta: 0.027, ETRmPot: 42.522 )   (Platt et al. 1980) ";""
"2023-12-04 10:06:55.331";"2023-12-04";"10:06:55";"REG2";"";"#1: alpha: 0.249, ETRm: 28.838, Ik: 115.785   (Jassby and Platt 1976) ";""
"2023-12-04 10:06:57.051";"2023-12-04";"10:06:57";"FO";"244";"124";"343";"0";"0.638";"0.0";"-";"-";"-";"-";"124";"343";"0.638"
"2023-12-04 10:07:27.341";"2023-12-04";"10:07:27";"F";"245";"144";"287";"66";"0.498";"13.8";"116";"0.836";"0.219";"0.195";"124";"343";"0.638"
"2023-12-04 10:07:57.641";"2023-12-04";"10:07:57";"F";"246";"147";"289";"90";"0.491";"18.6";"116";"0.821";"0.210";"0.187";"124";"343";"0.638"
"2023-12-04 10:08:27.939";"2023-12-04";"10:08:27";"F";"247";"151";"266";"125";"0.432";"22.7";"112";"0.747";"0.297";"0.289";"124";"343";"0.638"
"2023-12-04 10:08:58.238";"2023-12-04";"10:08:58";"F";"248";"158";"245";"190";"0.355";"28.3";"108";"0.635";"0.374";"0.400";"124";"343";"0.638"
"2023-12-04 10:09:28.529";"2023-12-04";"10:09:28";"F";"249";"167";"227";"285";"0.264";"31.6";"105";"0.492";"0.443";"0.511";"124";"343";"0.638"
"2023-12-04 10:09:58.825";"2023-12-04";"10:09:58";"F";"250";"174";"210";"420";"0.171";"30.2";"101";"0.330";"0.502";"0.633";"124";"343";"0.638"
"2023-12-04 10:10:29.119";"2023-12-04";"10:10:29";"F";"251";"181";"201";"625";"0.100";"26.3";"99";"0.196";"0.534";"0.706";"124";"343";"0.638"
"2023-12-04 10:10:59.422";"2023-12-04";"10:10:59";"F";"252";"183";"198";"820";"0.076";"26.2";"98";"0.150";"0.543";"0.732";"124";"343";"0.638"
"2023-12-04 10:11:02.289";"2023-12-04";"10:11:02";"SLCE";"";"Light Curve end ";""
"2023-12-04 10:11:36.385";"2023-12-04";"10:11:36";"SLCS";"";"Light Curve start ";"Ac131"
"2023-12-04 10:11:36.385";"2023-12-04";"10:11:36";"REG1";"";"#1: alpha: 0.248, ETRm: 21.866, Ik: 88.275   ( beta: 0.015, ETRmPot: 27.715 )   (Platt et al. 1980) ";""
"2023-12-04 10:11:36.385";"2023-12-04";"10:11:36";"REG2";"";"#1: alpha: 0.204, ETRm: 20.350, Ik: 99.566   (Jassby and Platt 1976) ";""
"2023-12-04 10:11:38.111";"2023-12-04";"10:11:38";"FO";"253";"144";"381";"0";"0.622";"0.0";"-";"-";"-";"-";"144";"381";"0.622"
"2023-12-04 10:12:08.411";"2023-12-04";"10:12:08";"F";"254";"189";"314";"66";"0.398";"11.0";"133";"0.691";"0.236";"0.213";"144";"381";"0.622"
"2023-12-04 10:12:38.692";"2023-12-04";"10:12:38";"F";"255";"187";"304";"90";"0.385";"14.6";"131";"0.676";"0.270";"0.253";"144";"381";"0.622"
"2023-12-04 10:13:08.995";"2023-12-04";"10:13:08";"F";"256";"188";"281";"125";"0.331";"17.4";"127";"0.604";"0.350";"0.356";"144";"381";"0.622"
"2023-12-04 10:13:39.292";"2023-12-04";"10:13:39";"F";"257";"192";"260";"190";"0.262";"20.9";"122";"0.493";"0.418";"0.465";"144";"381";"0.622"
"2023-12-04 10:14:09.590";"2023-12-04";"10:14:09";"F";"258";"196";"242";"285";"0.190";"22.7";"118";"0.371";"0.477";"0.574";"144";"381";"0.622"
"2023-12-04 10:14:39.889";"2023-12-04";"10:14:39";"F";"259";"201";"229";"420";"0.122";"21.5";"115";"0.246";"0.519";"0.664";"144";"381";"0.622"
"2023-12-04 10:15:10.178";"2023-12-04";"10:15:10";"F";"260";"204";"218";"625";"0.064";"16.8";"112";"0.132";"0.553";"0.748";"144";"381";"0.622"
"2023-12-04 10:15:40.484";"2023-12-04";"10:15:40";"F";"261";"203";"215";"820";"0.056";"19.3";"111";"0.115";"0.561";"0.772";"144";"381";"0.622"
"2023-12-04 10:15:43.457";"2023-12-04";"10:15:43";"SLCE";"";"Light Curve end ";""
"2023-12-04 10:16:18.887";"2023-12-04";"10:16:18";"SLCS";"";"Light Curve start ";"Ac126"
"2023-12-04 10:16:18.887";"2023-12-04";"10:16:18";"REG1";"";"#1: alpha: 0.261, ETRm: 26.312, Ik: 100.799   ( beta: 0.025, ETRmPot: 36.379 )   (Platt et al. 1980) ";""
"2023-12-04 10:16:18.887";"2023-12-04";"10:16:18";"REG2";"";"#1: alpha: 0.225, ETRm: 24.239, Ik: 107.935   (Jassby and Platt 1976) ";""
"2023-12-04 10:16:20.578";"2023-12-04";"10:16:20";"FO";"262";"163";"444";"0";"0.633";"0.0";"-";"-";"-";"-";"163";"444";"0.633"
"2023-12-04 10:16:50.865";"2023-12-04";"10:16:50";"F";"263";"200";"359";"66";"0.443";"12.3";"150";"0.761";"0.256";"0.237";"163";"444";"0.633"
"2023-12-04 10:17:21.153";"2023-12-04";"10:17:21";"F";"264";"197";"354";"90";"0.444";"16.8";"149";"0.766";"0.270";"0.254";"163";"444";"0.633"
"2023-12-04 10:17:51.457";"2023-12-04";"10:17:51";"F";"265";"203";"325";"125";"0.375";"19.7";"144";"0.674";"0.356";"0.366";"163";"444";"0.633"
"2023-12-04 10:18:21.757";"2023-12-04";"10:18:21";"F";"266";"211";"301";"190";"0.299";"23.9";"139";"0.556";"0.423";"0.475";"163";"444";"0.633"
"2023-12-04 10:18:52.048";"2023-12-04";"10:18:52";"F";"267";"218";"280";"285";"0.221";"26.5";"134";"0.425";"0.480";"0.586";"163";"444";"0.633"
"2023-12-04 10:19:22.351";"2023-12-04";"10:19:22";"F";"268";"224";"262";"420";"0.145";"25.6";"130";"0.288";"0.530";"0.695";"163";"444";"0.633"
"2023-12-04 10:19:52.645";"2023-12-04";"10:19:52";"F";"269";"229";"251";"625";"0.088";"23.1";"127";"0.177";"0.559";"0.769";"163";"444";"0.633"
"2023-12-04 10:20:22.941";"2023-12-04";"10:20:22";"F";"270";"229";"244";"820";"0.061";"21.0";"125";"0.126";"0.577";"0.820";"163";"444";"0.633"
"2023-12-04 10:20:26.122";"2023-12-04";"10:20:26";"SLCE";"";"Light Curve end ";""
"2023-12-04 10:21:05.223";"2023-12-04";"10:21:05";"SLCS";"";"Light Curve start ";"Ac128"
"2023-12-04 10:21:05.223";"2023-12-04";"10:21:05";"REG1";"";"#1: alpha: 0.248, ETRm: 40.553, Ik: 163.740   ( beta: 4.788, ETRmPot: 2185.871 )   (Platt et al. 1980) ";""
"2023-12-04 10:21:05.223";"2023-12-04";"10:21:05";"REG2";"";"#1: alpha: 0.228, ETRm: 37.413, Ik: 164.012   (Jassby and Platt 1976) ";""
"2023-12-04 10:21:06.935";"2023-12-04";"10:21:06";"FO";"271";"88";"243";"0";"0.638";"0.0";"-";"-";"-";"-";"88";"243";"0.638"
"2023-12-04 10:21:37.226";"2023-12-04";"10:21:37";"F";"272";"104";"192";"66";"0.458";"12.7";"80";"0.786";"0.277";"0.266";"88";"243";"0.638"
"2023-12-04 10:22:07.524";"2023-12-04";"10:22:07";"F";"273";"98";"195";"90";"0.497";"18.8";"81";"0.851";"0.265";"0.246";"88";"243";"0.638"
"2023-12-04 10:22:37.823";"2023-12-04";"10:22:37";"F";"274";"99";"182";"125";"0.456";"23.9";"78";"0.798";"0.329";"0.335";"88";"243";"0.638"
"2023-12-04 10:23:08.114";"2023-12-04";"10:23:08";"F";"275";"101";"164";"190";"0.384";"30.6";"75";"0.708";"0.426";"0.482";"88";"243";"0.638"
"2023-12-04 10:23:38.414";"2023-12-04";"10:23:38";"F";"276";"104";"151";"285";"0.311";"37.2";"72";"0.595";"0.490";"0.609";"88";"243";"0.638"
"2023-12-04 10:24:08.709";"2023-12-04";"10:24:08";"F";"277";"106";"137";"420";"0.226";"39.9";"69";"0.456";"0.561";"0.774";"88";"243";"0.638"
