"2025-07-01";"11:31:26";"WinControl (rev 1195) report file"
"Datetime";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR";"1:Fo'";"1:qP";"1:NPQ";"1:Fo";"1:Fm";"1:Fv/Fm"
"";"";"";"D";"";"Device Nr: #1, JUNIOR-PAM-III (CFMG1231B) ";""
"2025-07-01 07:28:01.204";"2025-07-01";"07:28:01";"SLCS";"";"Light Curve start ";""
"2025-07-01 07:28:02.596";"2025-07-01";"07:28:02";"FO";"1";"32";"33";"0";"-";"-";"-";"-";"-";"32";"33";"0.030"
"2025-07-01 07:28:04.043";"2025-07-01";"07:28:04";"SLCE";"";"Light Curve end ";""
"2025-07-01 07:31:53.372";"2025-07-01";"07:31:53";"SLCS";"";"Light Curve start ";"577"
"2025-07-01 07:31:53.372";"2025-07-01";"07:31:53";"REG1";"";"#1: alpha: 0.238, ETRm: 34.288, Ik: 143.898   ( beta: 0.010, ETRmPot: 40.945 )   (Platt et al. 1980) ";""
"2025-07-01 07:31:53.372";"2025-07-01";"07:31:53";"REG2";"";"#1: alpha: 0.199, ETRm: 32.833, Ik: 165.004   (Jassby and Platt 1976) ";""
"2025-07-01 07:31:54.773";"2025-07-01";"07:31:54";"FO";"2";"104";"279";"0";"0.627";"0.0";"-";"-";"-";"104";"279";"0.627"
"2025-07-01 07:32:24.752";"2025-07-01";"07:32:24";"F";"3";"121";"217";"90";"0.442";"16.7";"94";"0.780";"0.286";"104";"279";"0.627"
"2025-07-01 07:32:54.744";"2025-07-01";"07:32:54";"F";"4";"118";"202";"125";"0.416";"21.8";"91";"0.757";"0.381";"104";"279";"0.627"
"2025-07-01 07:33:24.738";"2025-07-01";"07:33:24";"F";"5";"118";"177";"190";"0.333";"26.6";"86";"0.648";"0.576";"104";"279";"0.627"
"2025-07-01 07:33:54.726";"2025-07-01";"07:33:54";"F";"6";"119";"156";"285";"0.237";"28.4";"80";"0.487";"0.788";"104";"279";"0.627"
"2025-07-01 07:34:24.714";"2025-07-01";"07:34:24";"F";"7";"123";"152";"420";"0.191";"33.7";"79";"0.397";"0.836";"104";"279";"0.627"
"2025-07-01 07:34:54.703";"2025-07-01";"07:34:54";"F";"8";"125";"143";"625";"0.126";"33.1";"77";"0.273";"0.951";"104";"279";"0.627"
"2025-07-01 07:35:24.690";"2025-07-01";"07:35:24";"F";"9";"125";"140";"820";"0.107";"36.9";"76";"0.234";"0.993";"104";"279";"0.627"
"2025-07-01 07:35:54.681";"2025-07-01";"07:35:54";"F";"10";"126";"134";"1150";"0.060";"29.0";"74";"0.133";"1.082";"104";"279";"0.627"
"2025-07-01 07:35:58.167";"2025-07-01";"07:35:58";"SLCE";"";"Light Curve end ";""
"2025-07-01 07:36:45.202";"2025-07-01";"07:36:45";"SLCS";"";"Light Curve start ";"578"
"2025-07-01 07:36:45.202";"2025-07-01";"07:36:45";"REG1";"";"#1: alpha: 0.218, ETRm: 49.132, Ik: 225.492   ( beta: 0.028, ETRmPot: 73.038 )   (Platt et al. 1980) ";""
"2025-07-01 07:36:45.202";"2025-07-01";"07:36:45";"REG2";"";"#1: alpha: 0.185, ETRm: 47.941, Ik: 259.375   (Jassby and Platt 1976) ";""
"2025-07-01 07:36:46.595";"2025-07-01";"07:36:46";"FO";"11";"80";"242";"0";"0.669";"0.0";"-";"-";"-";"80";"242";"0.669"
"2025-07-01 07:37:16.581";"2025-07-01";"07:37:16";"F";"12";"107";"179";"90";"0.402";"15.2";"72";"0.673";"0.352";"80";"242";"0.669"
"2025-07-01 07:37:46.590";"2025-07-01";"07:37:46";"F";"13";"102";"176";"125";"0.420";"22.1";"71";"0.705";"0.375";"80";"242";"0.669"
"2025-07-01 07:38:16.584";"2025-07-01";"07:38:16";"F";"14";"101";"163";"190";"0.380";"30.3";"69";"0.660";"0.485";"80";"242";"0.669"
"2025-07-01 07:38:46.571";"2025-07-01";"07:38:46";"F";"15";"102";"149";"285";"0.315";"37.7";"66";"0.566";"0.624";"80";"242";"0.669"
"2025-07-01 07:39:16.562";"2025-07-01";"07:39:16";"F";"16";"101";"135";"420";"0.252";"44.5";"63";"0.472";"0.793";"80";"242";"0.669"
"2025-07-01 07:39:46.549";"2025-07-01";"07:39:46";"F";"17";"105";"128";"625";"0.180";"47.3";"62";"0.348";"0.891";"80";"242";"0.669"
"2025-07-01 07:40:16.537";"2025-07-01";"07:40:16";"F";"18";"105";"123";"820";"0.146";"50.3";"61";"0.290";"0.967";"80";"242";"0.669"
"2025-07-01 07:40:46.510";"2025-07-01";"07:40:46";"F";"19";"106";"117";"1150";"0.094";"45.4";"59";"0.190";"1.068";"80";"242";"0.669"
