"2025-07-02";"11:35:01";"WinControl (rev 1195) report file"
"Datetime";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR";"1:Fo'";"1:qP";"1:NPQ";"1:Fo";"1:Fm";"1:Fv/Fm"
"";"";"";"D";"";"Device Nr: #1, JUNIOR-PAM-III (CFMG1231B) ";""
"2025-07-02 07:04:07.156";"2025-07-02";"07:04:07";"SLCS";"";"Light Curve start ";""
"2025-07-02 07:04:08.556";"2025-07-02";"07:04:08";"FO";"1";"4";"5";"0";"-";"-";"-";"-";"-";"4";"5";"-"
"2025-07-02 07:04:09.634";"2025-07-02";"07:04:09";"SLCE";"";"Light Curve end ";""
"2025-07-02 07:31:35.349";"2025-07-02";"07:31:35";"SLCS";"";"Light Curve start ";"529"
"2025-07-02 07:31:35.349";"2025-07-02";"07:31:35";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.013, ETRmPot: 10.823 )   (Platt et al. 1980) ";""
"2025-07-02 07:31:35.349";"2025-07-02";"07:31:35";"REG2";"";"#1: alpha: 0.125, ETRm: 16.136, Ik: 129.531   (Jassby and Platt 1976) ";""
"2025-07-02 07:31:36.737";"2025-07-02";"07:31:36";"FO";"2";"163";"432";"0";"0.623";"0.0";"-";"-";"-";"163";"432";"0.623"
"2025-07-02 07:32:06.731";"2025-07-02";"07:32:06";"F";"3";"193";"353";"25";"0.453";"4.8";"150";"0.788";"0.224";"163";"432";"0.623"
"2025-07-02 07:32:36.714";"2025-07-02";"07:32:36";"F";"4";"215";"324";"45";"0.336";"6.4";"145";"0.609";"0.333";"163";"432";"0.623"
"2025-07-02 07:33:06.703";"2025-07-02";"07:33:06";"F";"5";"221";"309";"65";"0.285";"7.8";"142";"0.527";"0.398";"163";"432";"0.623"
"2025-07-02 07:33:36.692";"2025-07-02";"07:33:36";"F";"6";"224";"300";"90";"0.253";"9.6";"140";"0.475";"0.440";"163";"432";"0.623"
"2025-07-02 07:34:06.708";"2025-07-02";"07:34:06";"F";"7";"229";"292";"125";"0.216";"11.3";"138";"0.409";"0.479";"163";"432";"0.623"
"2025-07-02 07:34:36.690";"2025-07-02";"07:34:36";"F";"8";"236";"283";"190";"0.166";"13.2";"136";"0.320";"0.527";"163";"432";"0.623"
"2025-07-02 07:35:06.682";"2025-07-02";"07:35:06";"F";"9";"241";"276";"285";"0.127";"15.2";"134";"0.246";"0.565";"163";"432";"0.623"
"2025-07-02 07:35:36.667";"2025-07-02";"07:35:36";"F";"10";"244";"271";"420";"0.100";"17.6";"133";"0.196";"0.594";"163";"432";"0.623"
"2025-07-02 07:35:39.991";"2025-07-02";"07:35:39";"SLCE";"";"Light Curve end ";""
"2025-07-02 07:36:05.227";"2025-07-02";"07:36:05";"SLCS";"";"Light Curve start ";"530"
"2025-07-02 07:36:05.227";"2025-07-02";"07:36:05";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.003, ETRmPot: 18.251 )   (Platt et al. 1980) ";""
"2025-07-02 07:36:05.227";"2025-07-02";"07:36:05";"REG2";"";"#1: alpha: 0.150, ETRm: 18.848, Ik: 125.241   (Jassby and Platt 1976) ";""
"2025-07-02 07:36:06.621";"2025-07-02";"07:36:06";"FO";"11";"125";"308";"0";"0.594";"0.0";"-";"-";"-";"125";"308";"0.594"
"2025-07-02 07:36:36.612";"2025-07-02";"07:36:36";"F";"12";"154";"275";"25";"0.440";"4.6";"119";"0.776";"0.120";"125";"308";"0.594"
"2025-07-02 07:37:06.592";"2025-07-02";"07:37:06";"F";"13";"160";"255";"45";"0.373";"7.0";"115";"0.679";"0.208";"125";"308";"0.594"
"2025-07-02 07:37:36.587";"2025-07-02";"07:37:36";"F";"14";"163";"247";"65";"0.340";"9.3";"114";"0.632";"0.247";"125";"308";"0.594"
"2025-07-02 07:38:06.576";"2025-07-02";"07:38:06";"F";"15";"166";"238";"90";"0.303";"11.5";"112";"0.571";"0.294";"125";"308";"0.594"
"2025-07-02 07:38:36.565";"2025-07-02";"07:38:36";"F";"16";"169";"230";"125";"0.265";"13.9";"110";"0.508";"0.339";"125";"308";"0.594"
"2025-07-02 07:39:06.546";"2025-07-02";"07:39:06";"F";"17";"177";"222";"190";"0.203";"16.2";"108";"0.395";"0.387";"125";"308";"0.594"
"2025-07-02 07:39:36.534";"2025-07-02";"07:39:36";"F";"18";"180";"213";"285";"0.155";"18.6";"106";"0.308";"0.446";"125";"308";"0.594"
"2025-07-02 07:40:06.523";"2025-07-02";"07:40:06";"F";"19";"186";"209";"420";"0.110";"19.4";"105";"0.221";"0.474";"125";"308";"0.594"
"2025-07-02 07:40:09.945";"2025-07-02";"07:40:09";"SLCE";"";"Light Curve end ";""
"2025-07-02 07:41:06.806";"2025-07-02";"07:41:06";"SLCS";"";"Light Curve start ";"531"
"2025-07-02 07:41:06.806";"2025-07-02";"07:41:06";"REG1";"";"#1: alpha: 0.188, ETRm: 15.071, Ik: 80.328   ( beta: 0.001, ETRmPot: 15.432 )   (Platt et al. 1980) ";""
"2025-07-02 07:41:06.806";"2025-07-02";"07:41:06";"REG2";"";"#1: alpha: 0.144, ETRm: 14.771, Ik: 102.685   (Jassby and Platt 1976) ";""
"2025-07-02 07:41:08.202";"2025-07-02";"07:41:08";"FO";"20";"138";"345";"0";"0.600";"0.0";"-";"-";"-";"138";"345";"0.600"
"2025-07-02 07:41:38.189";"2025-07-02";"07:41:38";"F";"21";"160";"287";"25";"0.443";"4.7";"128";"0.799";"0.202";"138";"345";"0.600"
"2025-07-02 07:42:08.185";"2025-07-02";"07:42:08";"F";"22";"170";"266";"45";"0.361";"6.8";"123";"0.671";"0.297";"138";"345";"0.600"
"2025-07-02 07:42:38.173";"2025-07-02";"07:42:38";"F";"23";"177";"254";"65";"0.303";"8.3";"121";"0.579";"0.358";"138";"345";"0.600"
"2025-07-02 07:43:08.154";"2025-07-02";"07:43:08";"F";"24";"184";"249";"90";"0.261";"9.9";"120";"0.504";"0.386";"138";"345";"0.600"
"2025-07-02 07:43:38.150";"2025-07-02";"07:43:38";"F";"25";"190";"244";"125";"0.221";"11.6";"118";"0.429";"0.414";"138";"345";"0.600"
"2025-07-02 07:44:08.152";"2025-07-02";"07:44:08";"F";"26";"197";"238";"190";"0.172";"13.7";"117";"0.339";"0.450";"138";"345";"0.600"
"2025-07-02 07:44:38.141";"2025-07-02";"07:44:38";"F";"27";"203";"233";"285";"0.129";"15.4";"116";"0.256";"0.481";"138";"345";"0.600"
"2025-07-02 07:45:08.132";"2025-07-02";"07:45:08";"F";"28";"208";"227";"420";"0.084";"14.8";"114";"0.168";"0.520";"138";"345";"0.600"
"2025-07-02 07:45:11.664";"2025-07-02";"07:45:11";"SLCE";"";"Light Curve end ";""
"2025-07-02 07:45:41.355";"2025-07-02";"07:45:41";"SLCS";"";"Light Curve start ";"532"
"2025-07-02 07:45:41.355";"2025-07-02";"07:45:41";"REG1";"";"#1: alpha: 0.167, ETRm: 15.756, Ik: 94.281   ( beta: 0.002, ETRmPot: 16.920 )   (Platt et al. 1980) ";""
"2025-07-02 07:45:41.355";"2025-07-02";"07:45:41";"REG2";"";"#1: alpha: 0.131, ETRm: 15.506, Ik: 118.447   (Jassby and Platt 1976) ";""
"2025-07-02 07:45:42.754";"2025-07-02";"07:45:42";"FO";"29";"99";"243";"0";"0.593";"0.0";"-";"-";"-";"99";"243";"0.593"
"2025-07-02 07:46:12.734";"2025-07-02";"07:46:12";"F";"30";"125";"209";"25";"0.402";"4.2";"93";"0.724";"0.163";"99";"243";"0.593"
"2025-07-02 07:46:42.729";"2025-07-02";"07:46:42";"F";"31";"127";"192";"45";"0.339";"6.4";"89";"0.631";"0.266";"99";"243";"0.593"
"2025-07-02 07:47:12.711";"2025-07-02";"07:47:12";"F";"32";"131";"185";"65";"0.292";"8.0";"88";"0.557";"0.314";"99";"243";"0.593"
"2025-07-02 07:47:42.706";"2025-07-02";"07:47:42";"F";"33";"134";"180";"90";"0.256";"9.7";"87";"0.495";"0.350";"99";"243";"0.593"
"2025-07-02 07:48:12.694";"2025-07-02";"07:48:12";"F";"34";"137";"174";"125";"0.213";"11.2";"85";"0.416";"0.397";"99";"243";"0.593"
"2025-07-02 07:48:42.676";"2025-07-02";"07:48:42";"F";"35";"139";"168";"190";"0.173";"13.8";"84";"0.345";"0.446";"99";"243";"0.593"
"2025-07-02 07:49:12.668";"2025-07-02";"07:49:12";"F";"36";"142";"164";"285";"0.134";"16.0";"83";"0.272";"0.482";"99";"243";"0.593"
"2025-07-02 07:49:42.654";"2025-07-02";"07:49:42";"F";"37";"145";"159";"420";"0.088";"15.5";"81";"0.179";"0.528";"99";"243";"0.593"
"2025-07-02 07:49:46.122";"2025-07-02";"07:49:46";"SLCE";"";"Light Curve end ";""
"2025-07-02 07:50:06.545";"2025-07-02";"07:50:06";"SLCS";"";"Light Curve start ";"525"
"2025-07-02 07:50:06.545";"2025-07-02";"07:50:06";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.004, ETRmPot: 22.150 )   (Platt et al. 1980) ";""
"2025-07-02 07:50:06.545";"2025-07-02";"07:50:06";"REG2";"";"#1: alpha: 0.190, ETRm: 22.865, Ik: 120.525   (Jassby and Platt 1976) ";""
"2025-07-02 07:50:07.949";"2025-07-02";"07:50:07";"FO";"38";"101";"255";"0";"0.604";"0.0";"-";"-";"-";"101";"255";"0.604"
"2025-07-02 07:50:37.930";"2025-07-02";"07:50:37";"F";"39";"114";"235";"25";"0.515";"5.4";"98";"0.883";"0.085";"101";"255";"0.604"
"2025-07-02 07:51:07.921";"2025-07-02";"07:51:07";"F";"40";"118";"222";"45";"0.468";"8.8";"95";"0.819";"0.149";"101";"255";"0.604"
"2025-07-02 07:51:37.909";"2025-07-02";"07:51:37";"F";"41";"123";"216";"65";"0.431";"11.8";"94";"0.762";"0.181";"101";"255";"0.604"
"2025-07-02 07:52:07.896";"2025-07-02";"07:52:07";"F";"42";"128";"207";"90";"0.382";"14.4";"93";"0.693";"0.232";"101";"255";"0.604"
