"2025-06-14";"19:28:13";"WinControl (rev 1195) report file"
"Datetime";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR";"1:Fo'";"1:qP";"1:NPQ";"1:Fo";"1:Fm";"1:Fv/Fm"
"2025-06-14 15:13:14.320";"2025-06-14";"15:13:14";"F";"22";"187";"256";"125";"0.270";"14.2";"150";"0.651";"0.191";"166";"305";"0.456"
"2025-06-14 15:13:44.312";"2025-06-14";"15:13:44";"F";"23";"192";"246";"190";"0.220";"17.6";"147";"0.545";"0.240";"166";"305";"0.456"
"2025-06-14 15:14:14.306";"2025-06-14";"15:14:14";"F";"24";"196";"237";"285";"0.173";"20.7";"144";"0.441";"0.287";"166";"305";"0.456"
"2025-06-14 15:14:44.285";"2025-06-14";"15:14:44";"F";"25";"199";"233";"420";"0.146";"25.8";"142";"0.374";"0.309";"166";"305";"0.456"
"2025-06-14 15:15:14.274";"2025-06-14";"15:15:14";"F";"26";"206";"228";"625";"0.096";"25.2";"140";"0.250";"0.338";"166";"305";"0.456"
"2025-06-14 15:15:44.263";"2025-06-14";"15:15:44";"F";"27";"209";"230";"820";"0.091";"31.3";"141";"0.236";"0.326";"166";"305";"0.456"
"2025-06-14 15:16:14.261";"2025-06-14";"15:16:14";"F";"28";"212";"226";"1150";"0.062";"29.9";"139";"0.161";"0.350";"166";"305";"0.456"
"2025-06-14 15:16:17.790";"2025-06-14";"15:16:17";"SLCE";"";"Light Curve end ";""
"2025-06-14 15:17:24.447";"2025-06-14";"15:17:24";"SLCS";"";"Light Curve start ";"380"
"2025-06-14 15:17:24.447";"2025-06-14";"15:17:24";"REG1";"";"#1: alpha: 0.132, ETRm: 26.856, Ik: 204.221   ( beta: 0.006, ETRmPot: 32.428 )   (Platt et al. 1980) ";""
"2025-06-14 15:17:24.447";"2025-06-14";"15:17:24";"REG2";"";"#1: alpha: 0.109, ETRm: 26.236, Ik: 241.120   (Jassby and Platt 1976) ";""
"2025-06-14 15:17:25.848";"2025-06-14";"15:17:25";"FO";"29";"151";"254";"0";"0.406";"0.0";"-";"-";"-";"151";"254";"0.406"
"2025-06-14 15:17:55.836";"2025-06-14";"15:17:55";"F";"30";"160";"231";"90";"0.307";"11.6";"143";"0.807";"0.100";"151";"254";"0.406"
"2025-06-14 15:18:25.836";"2025-06-14";"15:18:25";"F";"31";"164";"220";"125";"0.255";"13.4";"138";"0.683";"0.155";"151";"254";"0.406"
"2025-06-14 15:18:55.824";"2025-06-14";"15:18:55";"F";"32";"164";"211";"190";"0.223";"17.8";"135";"0.618";"0.204";"151";"254";"0.406"
"2025-06-14 15:19:25.821";"2025-06-14";"15:19:25";"F";"33";"168";"200";"285";"0.160";"19.2";"130";"0.457";"0.270";"151";"254";"0.406"
"2025-06-14 15:19:55.807";"2025-06-14";"15:19:55";"F";"34";"171";"196";"420";"0.128";"22.6";"128";"0.368";"0.296";"151";"254";"0.406"
"2025-06-14 15:20:25.795";"2025-06-14";"15:20:25";"F";"35";"173";"191";"625";"0.094";"24.7";"126";"0.277";"0.330";"151";"254";"0.406"
"2025-06-14 15:20:55.777";"2025-06-14";"15:20:55";"F";"36";"173";"191";"820";"0.094";"32.4";"126";"0.277";"0.330";"151";"254";"0.406"
"2025-06-14 15:21:25.769";"2025-06-14";"15:21:25";"F";"37";"174";"183";"1150";"0.049";"23.7";"123";"0.150";"0.388";"151";"254";"0.406"
"2025-06-14 15:21:29.703";"2025-06-14";"15:21:29";"SLCE";"";"Light Curve end ";""
"2025-06-14 15:25:01.213";"2025-06-14";"15:25:01";"SLCS";"";"Light Curve start ";"373"
"2025-06-14 15:25:01.213";"2025-06-14";"15:25:01";"REG1";"";"#1: alpha: 0.198, ETRm: 36.998, Ik: 187.084   ( beta: 0.005, ETRmPot: 41.410 )   (Platt et al. 1980) ";""
"2025-06-14 15:25:01.213";"2025-06-14";"15:25:01";"REG2";"";"#1: alpha: 0.156, ETRm: 36.486, Ik: 233.161   (Jassby and Platt 1976) ";""
"2025-06-14 15:25:02.596";"2025-06-14";"15:25:02";"FO";"38";"158";"324";"0";"0.512";"0.0";"-";"-";"-";"158";"324";"0.512"
"2025-06-14 15:25:32.587";"2025-06-14";"15:25:32";"F";"39";"182";"292";"90";"0.377";"14.3";"150";"0.775";"0.110";"158";"324";"0.512"
"2025-06-14 15:26:02.582";"2025-06-14";"15:26:02";"F";"40";"179";"279";"125";"0.358";"18.8";"146";"0.752";"0.161";"158";"324";"0.512"
"2025-06-14 15:26:32.567";"2025-06-14";"15:26:32";"F";"41";"182";"262";"190";"0.305";"24.3";"142";"0.667";"0.237";"158";"324";"0.512"
"2025-06-14 15:27:02.558";"2025-06-14";"15:27:02";"F";"42";"181";"240";"285";"0.246";"29.4";"135";"0.562";"0.350";"158";"324";"0.512"
"2025-06-14 15:27:32.539";"2025-06-14";"15:27:32";"F";"43";"183";"226";"420";"0.190";"33.5";"130";"0.448";"0.434";"158";"324";"0.512"
"2025-06-14 15:28:02.527";"2025-06-14";"15:28:02";"F";"44";"184";"215";"625";"0.144";"37.8";"127";"0.352";"0.507";"158";"324";"0.512"
"2025-06-14 15:28:32.543";"2025-06-14";"15:28:32";"F";"45";"185";"207";"820";"0.106";"36.5";"124";"0.265";"0.565";"158";"324";"0.512"
"2025-06-14 15:29:02.529";"2025-06-14";"15:29:02";"F";"46";"184";"199";"1150";"0.075";"36.2";"121";"0.192";"0.628";"158";"324";"0.512"
"2025-06-14 15:29:06.029";"2025-06-14";"15:29:06";"SLCE";"";"Light Curve end ";""
"2025-06-14 15:32:24.481";"2025-06-14";"15:32:24";"SLCS";"";"Light Curve start ";"374"
"2025-06-14 15:32:24.481";"2025-06-14";"15:32:24";"REG1";"";"#1: alpha: 0.182, ETRm: 45.920, Ik: 252.743   ( beta: 0.016, ETRmPot: 62.543 )   (Platt et al. 1980) ";""
"2025-06-14 15:32:24.481";"2025-06-14";"15:32:24";"REG2";"";"#1: alpha: 0.151, ETRm: 45.435, Ik: 301.330   (Jassby and Platt 1976) ";""
"2025-06-14 15:32:25.883";"2025-06-14";"15:32:25";"FO";"47";"193";"396";"0";"0.513";"0.0";"-";"-";"-";"193";"396";"0.513"
"2025-06-14 15:32:55.869";"2025-06-14";"15:32:55";"F";"48";"234";"363";"90";"0.355";"13.4";"185";"0.725";"0.091";"193";"396";"0.513"
"2025-06-14 15:33:25.860";"2025-06-14";"15:33:25";"F";"49";"232";"353";"125";"0.343";"18.0";"182";"0.708";"0.122";"193";"396";"0.513"
"2025-06-14 15:33:55.846";"2025-06-14";"15:33:55";"F";"50";"234";"341";"190";"0.314";"25.1";"179";"0.660";"0.161";"193";"396";"0.513"
"2025-06-14 15:34:25.829";"2025-06-14";"15:34:25";"F";"51";"241";"336";"285";"0.283";"33.9";"178";"0.601";"0.179";"193";"396";"0.513"
"2025-06-14 15:34:55.822";"2025-06-14";"15:34:55";"F";"52";"249";"321";"420";"0.224";"39.5";"173";"0.486";"0.234";"193";"396";"0.513"
"2025-06-14 15:35:25.806";"2025-06-14";"15:35:25";"F";"53";"257";"309";"625";"0.168";"44.1";"170";"0.374";"0.282";"193";"396";"0.513"
"2025-06-14 15:35:55.797";"2025-06-14";"15:35:55";"F";"54";"261";"301";"820";"0.133";"45.8";"167";"0.299";"0.316";"193";"396";"0.513"
"2025-06-14 15:36:25.786";"2025-06-14";"15:36:25";"F";"55";"262";"289";"1150";"0.093";"44.9";"163";"0.214";"0.370";"193";"396";"0.513"
"2025-06-14 15:36:29.561";"2025-06-14";"15:36:29";"SLCE";"";"Light Curve end ";""
"2025-06-14 15:36:50.497";"2025-06-14";"15:36:50";"SLCS";"";"Light Curve start ";"375"
"2025-06-14 15:36:50.497";"2025-06-14";"15:36:50";"REG1";"";"#1: alpha: 0.200, ETRm: 38.669, Ik: 193.418   ( beta: 0.000, ETRmPot: 39.073 )   (Platt et al. 1980) ";""
"2025-06-14 15:36:50.497";"2025-06-14";"15:36:50";"REG2";"";"#1: alpha: 0.153, ETRm: 37.899, Ik: 247.383   (Jassby and Platt 1976) ";""
"2025-06-14 15:36:51.875";"2025-06-14";"15:36:51";"FO";"56";"145";"271";"0";"0.465";"0.0";"-";"-";"-";"145";"271";"0.465"
"2025-06-14 15:37:21.878";"2025-06-14";"15:37:21";"F";"57";"152";"235";"90";"0.353";"13.3";"134";"0.822";"0.153";"145";"271";"0.465"
"2025-06-14 15:37:51.867";"2025-06-14";"15:37:51";"F";"58";"155";"236";"125";"0.343";"18.0";"134";"0.794";"0.148";"145";"271";"0.465"
"2025-06-14 15:38:21.874";"2025-06-14";"15:38:21";"F";"59";"157";"226";"190";"0.305";"24.3";"131";"0.726";"0.199";"145";"271";"0.465"
"2025-06-14 15:38:51.859";"2025-06-14";"15:38:51";"F";"60";"157";"213";"285";"0.263";"31.5";"127";"0.651";"0.272";"145";"271";"0.465"
"2025-06-14 15:39:21.846";"2025-06-14";"15:39:21";"F";"61";"159";"197";"420";"0.193";"34.0";"121";"0.500";"0.376";"145";"271";"0.465"
"2025-06-14 15:39:51.835";"2025-06-14";"15:39:51";"F";"62";"162";"190";"625";"0.147";"38.6";"118";"0.389";"0.426";"145";"271";"0.465"
"2025-06-14 15:40:21.829";"2025-06-14";"15:40:21";"F";"63";"163";"182";"820";"0.104";"35.8";"115";"0.284";"0.489";"145";"271";"0.465"
"2025-06-14 15:40:51.809";"2025-06-14";"15:40:51";"F";"64";"167";"182";"1150";"0.082";"39.6";"115";"0.224";"0.489";"145";"271";"0.465"
"2025-06-14 15:40:55.045";"2025-06-14";"15:40:55";"SLCE";"";"Light Curve end ";""
"2025-06-14 15:42:27.174";"2025-06-14";"15:42:27";"SLCS";"";"Light Curve start ";"376"
"2025-06-14 15:42:27.174";"2025-06-14";"15:42:27";"REG1";"";"#1: alpha: 0.154, ETRm: 41.299, Ik: 268.858   ( beta: 2.417, ETRmPot: 1822.456 )   (Platt et al. 1980) ";""
"2025-06-14 15:42:27.174";"2025-06-14";"15:42:27";"REG2";"";"#1: alpha: 0.136, ETRm: 39.973, Ik: 292.897   (Jassby and Platt 1976) ";""
"2025-06-14 15:42:28.584";"2025-06-14";"15:42:28";"FO";"65";"180";"314";"0";"0.427";"0.0";"-";"-";"-";"180";"314";"0.427"
"2025-06-14 15:42:58.563";"2025-06-14";"15:42:58";"F";"66";"203";"297";"90";"0.316";"11.9";"174";"0.764";"0.057";"180";"314";"0.427"
"2025-06-14 15:43:28.559";"2025-06-14";"15:43:28";"F";"67";"204";"296";"125";"0.311";"16.3";"174";"0.754";"0.061";"180";"314";"0.427"
"2025-06-14 15:43:58.549";"2025-06-14";"15:43:58";"F";"68";"207";"290";"190";"0.286";"22.8";"172";"0.703";"0.083";"180";"314";"0.427"
"2025-06-14 15:44:28.537";"2025-06-14";"15:44:28";"F";"69";"212";"279";"285";"0.240";"28.7";"168";"0.604";"0.125";"180";"314";"0.427"
"2025-06-14 15:44:58.525";"2025-06-14";"15:44:58";"F";"70";"217";"274";"420";"0.208";"36.7";"166";"0.528";"0.146";"180";"314";"0.427"
"2025-06-14 15:45:28.515";"2025-06-14";"15:45:28";"F";"71";"224";"263";"625";"0.148";"38.9";"162";"0.386";"0.194";"180";"314";"0.427"
"2025-06-14 15:45:58.503";"2025-06-14";"15:45:58";"F";"72";"227";"261";"820";"0.130";"44.8";"161";"0.340";"0.203";"180";"314";"0.427"
"2025-06-14 15:46:28.484";"2025-06-14";"15:46:28";"F";"73";"233";"251";"1150";"0.072";"34.8";"157";"0.191";"0.251";"180";"314";"0.427"
"2025-06-14 15:46:32.296";"2025-06-14";"15:46:32";"SLCE";"";"Light Curve end ";""
"2025-06-14 15:48:43.687";"2025-06-14";"15:48:43";"SLCS";"";"Light Curve start ";"385"
"2025-06-14 15:48:43.687";"2025-06-14";"15:48:43";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.014, ETRmPot: 18.044 )   (Platt et al. 1980) ";""
"2025-06-14 15:48:43.687";"2025-06-14";"15:48:43";"REG2";"";"#1: alpha: 0.081, ETRm: 38.309, Ik: 475.229   (Jassby and Platt 1976) ";""
"2025-06-14 15:48:45.082";"2025-06-14";"15:48:45";"FO";"74";"193";"325";"0";"0.406";"0.0";"-";"-";"-";"193";"325";"0.406"
"2025-06-14 15:49:15.065";"2025-06-14";"15:49:15";"F";"75";"211";"284";"90";"0.257";"9.7";"178";"0.689";"0.144";"193";"325";"0.406"
"2025-06-14 15:49:45.055";"2025-06-14";"15:49:45";"F";"76";"207";"273";"125";"0.242";"12.7";"173";"0.660";"0.190";"193";"325";"0.406"
"2025-06-14 15:50:15.044";"2025-06-14";"15:50:15";"F";"77";"206";"260";"190";"0.208";"16.6";"168";"0.587";"0.250";"193";"325";"0.406"
"2025-06-14 15:50:45.036";"2025-06-14";"15:50:45";"F";"78";"209";"252";"285";"0.171";"20.5";"165";"0.494";"0.290";"193";"325";"0.406"
"2025-06-14 15:51:15.027";"2025-06-14";"15:51:15";"F";"79";"206";"245";"420";"0.159";"28.0";"162";"0.470";"0.327";"193";"325";"0.406"
"2025-06-14 15:51:45.014";"2025-06-14";"15:51:45";"F";"80";"208";"234";"625";"0.111";"29.1";"157";"0.338";"0.389";"193";"325";"0.406"
"2025-06-14 15:52:15.003";"2025-06-14";"15:52:15";"F";"81";"207";"226";"820";"0.084";"28.9";"153";"0.260";"0.438";"193";"325";"0.406"
"2025-06-14 15:52:44.985";"2025-06-14";"15:52:44";"F";"82";"203";"224";"1150";"0.094";"45.4";"152";"0.292";"0.451";"193";"325";"0.406"
"2025-06-14 15:52:48.678";"2025-06-14";"15:52:48";"SLCE";"";"Light Curve end ";""
"2025-06-14 15:54:42.450";"2025-06-14";"15:54:42";"SLCS";"";"Light Curve start ";"386"
"2025-06-14 15:54:42.450";"2025-06-14";"15:54:42";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.017, ETRmPot: 32.656 )   (Platt et al. 1980) ";""
"2025-06-14 15:54:42.450";"2025-06-14";"15:54:42";"REG2";"";"#1: alpha: 0.115, ETRm: 54.557, Ik: 476.396   (Jassby and Platt 1976) ";""
"2025-06-14 15:54:43.839";"2025-06-14";"15:54:43";"FO";"83";"141";"246";"0";"0.427";"0.0";"-";"-";"-";"141";"246";"0.427"
"2025-06-14 15:55:13.830";"2025-06-14";"15:55:13";"F";"84";"154";"237";"90";"0.350";"13.2";"138";"0.838";"0.038";"141";"246";"0.427"
"2025-06-14 15:55:43.816";"2025-06-14";"15:55:43";"F";"85";"156";"230";"125";"0.322";"16.9";"136";"0.787";"0.070";"141";"246";"0.427"
"2025-06-14 15:56:13.812";"2025-06-14";"15:56:13";"F";"86";"158";"221";"190";"0.285";"22.7";"132";"0.708";"0.113";"141";"246";"0.427"
"2025-06-14 15:56:43.801";"2025-06-14";"15:56:43";"F";"87";"160";"212";"285";"0.245";"29.3";"129";"0.627";"0.160";"141";"246";"0.427"
"2025-06-14 15:57:13.783";"2025-06-14";"15:57:13";"F";"88";"163";"207";"420";"0.213";"37.6";"127";"0.550";"0.188";"141";"246";"0.427"
"2025-06-14 15:57:43.775";"2025-06-14";"15:57:43";"F";"89";"166";"199";"625";"0.166";"43.6";"124";"0.440";"0.236";"141";"246";"0.427"
"2025-06-14 15:58:13.763";"2025-06-14";"15:58:13";"F";"90";"168";"195";"820";"0.138";"47.5";"123";"0.375";"0.262";"141";"246";"0.427"
"2025-06-14 15:58:43.767";"2025-06-14";"15:58:43";"F";"91";"166";"189";"1150";"0.122";"58.9";"120";"0.333";"0.302";"141";"246";"0.427"
"2025-06-14 15:58:46.842";"2025-06-14";"15:58:46";"SLCE";"";"Light Curve end ";""
"2025-06-14 15:59:49.668";"2025-06-14";"15:59:49";"SLCS";"";"Light Curve start ";"387"
"2025-06-14 15:59:49.668";"2025-06-14";"15:59:49";"REG1";"";"#1: alpha: 0.121, ETRm: 28.619, Ik: 237.170   ( beta: 0.007, ETRmPot: 35.990 )   (Platt et al. 1980) ";""
"2025-06-14 15:59:49.668";"2025-06-14";"15:59:49";"REG2";"";"#1: alpha: 0.098, ETRm: 28.304, Ik: 287.751   (Jassby and Platt 1976) ";""
"2025-06-14 15:59:51.063";"2025-06-14";"15:59:51";"FO";"92";"131";"217";"0";"0.396";"0.0";"-";"-";"-";"131";"217";"0.396"
"2025-06-14 16:00:21.044";"2025-06-14";"16:00:21";"F";"93";"143";"191";"90";"0.251";"9.5";"121";"0.686";"0.136";"131";"217";"0.396"
"2025-06-14 16:00:51.031";"2025-06-14";"16:00:51";"F";"94";"143";"192";"125";"0.255";"13.4";"121";"0.690";"0.130";"131";"217";"0.396"
"2025-06-14 16:01:21.023";"2025-06-14";"16:01:21";"F";"95";"145";"182";"190";"0.203";"16.2";"117";"0.569";"0.192";"131";"217";"0.396"
"2025-06-14 16:01:51.016";"2025-06-14";"16:01:51";"F";"96";"146";"174";"285";"0.161";"19.3";"114";"0.467";"0.247";"131";"217";"0.396"
"2025-06-14 16:02:21.005";"2025-06-14";"16:02:21";"F";"97";"148";"173";"420";"0.145";"25.6";"114";"0.424";"0.254";"131";"217";"0.396"
"2025-06-14 16:02:50.994";"2025-06-14";"16:02:50";"F";"98";"148";"165";"625";"0.103";"27.0";"110";"0.309";"0.315";"131";"217";"0.396"
"2025-06-14 16:03:20.981";"2025-06-14";"16:03:20";"F";"99";"147";"161";"820";"0.087";"30.0";"108";"0.264";"0.348";"131";"217";"0.396"
"2025-06-14 16:03:50.966";"2025-06-14";"16:03:50";"F";"100";"149";"158";"1150";"0.057";"27.5";"107";"0.176";"0.373";"131";"217";"0.396"
"2025-06-14 16:03:54.142";"2025-06-14";"16:03:54";"SLCE";"";"Light Curve end ";""
"2025-06-14 16:04:29.641";"2025-06-14";"16:04:29";"SLCS";"";"Light Curve start ";"388"
"2025-06-14 16:04:29.641";"2025-06-14";"16:04:29";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.009, ETRmPot: 11.836 )   (Platt et al. 1980) ";""
"2025-06-14 16:04:29.641";"2025-06-14";"16:04:29";"REG2";"";"#1: alpha: 0.055, ETRm: 24.110, Ik: 439.636   (Jassby and Platt 1976) ";""
"2025-06-14 16:04:31.035";"2025-06-14";"16:04:31";"FO";"101";"182";"242";"0";"0.248";"0.0";"-";"-";"-";"182";"242";"0.248"
"2025-06-14 16:05:01.027";"2025-06-14";"16:05:01";"F";"102";"183";"218";"90";"0.161";"6.1";"168";"0.700";"0.110";"182";"242";"0.248"
"2025-06-14 16:05:31.014";"2025-06-14";"16:05:31";"F";"103";"181";"210";"125";"0.138";"7.2";"163";"0.617";"0.152";"182";"242";"0.248"
"2025-06-14 16:06:01.003";"2025-06-14";"16:06:01";"F";"104";"181";"214";"190";"0.154";"12.3";"166";"0.688";"0.131";"182";"242";"0.248"
"2025-06-14 16:06:30.983";"2025-06-14";"16:06:30";"F";"105";"182";"206";"285";"0.117";"14.0";"161";"0.533";"0.175";"182";"242";"0.248"
"2025-06-14 16:07:00.974";"2025-06-14";"16:07:00";"F";"106";"184";"204";"420";"0.098";"17.3";"160";"0.455";"0.186";"182";"242";"0.248"
"2025-06-14 16:07:30.961";"2025-06-14";"16:07:30";"F";"107";"185";"200";"625";"0.075";"19.7";"157";"0.349";"0.210";"182";"242";"0.248"
"2025-06-14 16:08:00.949";"2025-06-14";"16:08:00";"F";"108";"187";"197";"820";"0.051";"17.6";"155";"0.238";"0.228";"182";"242";"0.248"
"2025-06-14 16:08:30.961";"2025-06-14";"16:08:30";"F";"109";"185";"197";"1150";"0.061";"29.5";"155";"0.286";"0.228";"182";"242";"0.248"
"2025-06-14 16:08:34.094";"2025-06-14";"16:08:34";"SLCE";"";"Light Curve end ";""
"2025-06-14 16:11:38.055";"2025-06-14";"16:11:38";"SLCS";"";"Light Curve start ";"381"
"2025-06-14 16:11:38.055";"2025-06-14";"16:11:38";"REG1";"";"#1: Error: Not enough measures for calculating regression data ";""
"2025-06-14 16:11:38.055";"2025-06-14";"16:11:38";"REG2";"";"#1: Error: Not enough measures for calculating regression data ";""
"2025-06-14 16:11:39.458";"2025-06-14";"16:11:39";"FO";"110";"72";"176";"0";"0.591";"0.0";"-";"-";"-";"72";"176";"0.591"
"2025-06-14 16:11:48.600";"2025-06-14";"16:11:48";"SLCE";"";"Light Curve end ";""
"2025-06-14 16:12:00.943";"2025-06-14";"16:12:00";"SLCS";"";"Light Curve start ";"381"
"2025-06-14 16:12:00.943";"2025-06-14";"16:12:00";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.009, ETRmPot: 31.231 )   (Platt et al. 1980) ";""
"2025-06-14 16:12:00.943";"2025-06-14";"16:12:00";"REG2";"";"#1: alpha: 0.130, ETRm: 40.226, Ik: 309.365   (Jassby and Platt 1976) ";""
"2025-06-14 16:12:02.336";"2025-06-14";"16:12:02";"FO";"111";"108";"186";"0";"0.419";"0.0";"-";"-";"-";"108";"186";"0.419"
"2025-06-14 16:12:32.323";"2025-06-14";"16:12:32";"F";"112";"112";"153";"90";"0.268";"10.1";"96";"0.719";"0.216";"108";"186";"0.419"
"2025-06-14 16:13:02.306";"2025-06-14";"16:13:02";"F";"113";"116";"170";"125";"0.318";"16.7";"102";"0.794";"0.094";"108";"186";"0.419"
"2025-06-14 16:13:32.302";"2025-06-14";"16:13:32";"F";"114";"115";"164";"190";"0.299";"23.9";"100";"0.766";"0.134";"108";"186";"0.419"
"2025-06-14 16:14:02.284";"2025-06-14";"16:14:02";"F";"115";"117";"154";"285";"0.240";"28.7";"96";"0.638";"0.208";"108";"186";"0.419"
"2025-06-14 16:14:32.271";"2025-06-14";"16:14:32";"F";"116";"114";"142";"420";"0.197";"34.8";"92";"0.560";"0.310";"108";"186";"0.419"
"2025-06-14 16:15:02.267";"2025-06-14";"16:15:02";"F";"117";"115";"133";"625";"0.135";"35.4";"88";"0.400";"0.398";"108";"186";"0.419"
"2025-06-14 16:15:32.255";"2025-06-14";"16:15:32";"F";"118";"115";"129";"820";"0.109";"37.5";"86";"0.326";"0.442";"108";"186";"0.419"
