"2025-06-27";"11:45:04";"WinControl (rev 1195) report file"
"Datetime";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR";"1:Fo'";"1:qP";"1:NPQ";"1:Fo";"1:Fm";"1:Fv/Fm"
"";"";"";"D";"";"Device Nr: #1, JUNIOR-PAM-III (CFMG1231B) ";""
"2025-06-27 07:43:50.285";"2025-06-27";"07:43:50";"SLCS";"";"Light Curve start ";""
"2025-06-27 07:43:51.403";"2025-06-27";"07:43:51";"SLCE";"";"Light Curve end ";""
"2025-06-27 07:43:51.677";"2025-06-27";"07:43:51";"FO";"1";"52";"56";"0";"0.071";"0.0";"-";"-";"-";"52";"56";"0.071"
"2025-06-27 07:47:42.972";"2025-06-27";"07:47:42";"SLCS";"";"Light Curve start ";"561"
"2025-06-27 07:47:42.972";"2025-06-27";"07:47:42";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.001, ETRmPot: 37.276 )   (Platt et al. 1980) ";""
"2025-06-27 07:47:42.972";"2025-06-27";"07:47:42";"REG2";"";"#1: alpha: 0.235, ETRm: 37.303, Ik: 158.794   (Jassby and Platt 1976) ";""
"2025-06-27 07:47:44.368";"2025-06-27";"07:47:44";"FO";"2";"128";"384";"0";"0.667";"0.0";"-";"-";"-";"128";"384";"0.667"
"2025-06-27 07:48:14.353";"2025-06-27";"07:48:14";"F";"3";"142";"258";"90";"0.450";"17.0";"110";"0.784";"0.488";"128";"384";"0.667"
"2025-06-27 07:48:44.343";"2025-06-27";"07:48:44";"F";"4";"137";"261";"125";"0.475";"24.9";"111";"0.827";"0.471";"128";"384";"0.667"
"2025-06-27 07:49:14.325";"2025-06-27";"07:49:14";"F";"5";"132";"223";"190";"0.408";"32.6";"103";"0.758";"0.722";"128";"384";"0.667"
"2025-06-27 07:49:44.319";"2025-06-27";"07:49:44";"F";"6";"128";"184";"285";"0.304";"36.4";"94";"0.622";"1.087";"128";"384";"0.667"
"2025-06-27 07:50:14.309";"2025-06-27";"07:50:14";"F";"7";"130";"163";"420";"0.202";"35.6";"88";"0.440";"1.356";"128";"384";"0.667"
"2025-06-27 07:50:44.290";"2025-06-27";"07:50:44";"F";"8";"129";"152";"625";"0.151";"39.6";"85";"0.343";"1.526";"128";"384";"0.667"
"2025-06-27 07:51:14.287";"2025-06-27";"07:51:14";"F";"9";"131";"144";"820";"0.090";"31.0";"82";"0.210";"1.667";"128";"384";"0.667"
"2025-06-27 07:51:44.276";"2025-06-27";"07:51:44";"F";"10";"130";"142";"1150";"0.085";"41.1";"82";"0.200";"1.704";"128";"384";"0.667"
"2025-06-27 07:51:47.543";"2025-06-27";"07:51:47";"SLCE";"";"Light Curve end ";""
"2025-06-27 07:52:55.669";"2025-06-27";"07:52:55";"SLCS";"";"Light Curve start ";"562"
"2025-06-27 07:52:55.669";"2025-06-27";"07:52:55";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.002, ETRmPot: 29.916 )   (Platt et al. 1980) ";""
"2025-06-27 07:52:55.669";"2025-06-27";"07:52:55";"REG2";"";"#1: alpha: 0.192, ETRm: 30.887, Ik: 160.570   (Jassby and Platt 1976) ";""
"2025-06-27 07:52:57.062";"2025-06-27";"07:52:57";"FO";"11";"117";"319";"0";"0.633";"0.0";"-";"-";"-";"117";"319";"0.633"
"2025-06-27 07:53:27.050";"2025-06-27";"07:53:27";"F";"12";"127";"200";"90";"0.365";"13.8";"96";"0.702";"0.595";"117";"319";"0.633"
"2025-06-27 07:53:57.039";"2025-06-27";"07:53:57";"F";"13";"126";"213";"125";"0.408";"21.4";"99";"0.763";"0.498";"117";"319";"0.633"
"2025-06-27 07:54:27.020";"2025-06-27";"07:54:27";"F";"14";"134";"200";"190";"0.330";"26.3";"96";"0.635";"0.595";"117";"319";"0.633"
"2025-06-27 07:54:57.007";"2025-06-27";"07:54:57";"F";"15";"143";"189";"285";"0.243";"29.1";"93";"0.479";"0.688";"117";"319";"0.633"
"2025-06-27 07:55:26.997";"2025-06-27";"07:55:26";"F";"16";"145";"175";"420";"0.171";"30.2";"90";"0.353";"0.823";"117";"319";"0.633"
"2025-06-27 07:55:56.985";"2025-06-27";"07:55:56";"F";"17";"142";"160";"625";"0.113";"29.7";"86";"0.243";"0.994";"117";"319";"0.633"
"2025-06-27 07:56:26.982";"2025-06-27";"07:56:26";"F";"18";"138";"151";"820";"0.086";"29.6";"83";"0.191";"1.113";"117";"319";"0.633"
"2025-06-27 07:56:56.965";"2025-06-27";"07:56:56";"F";"19";"135";"145";"1150";"0.069";"33.3";"81";"0.156";"1.200";"117";"319";"0.633"
"2025-06-27 07:57:00.249";"2025-06-27";"07:57:00";"SLCE";"";"Light Curve end ";""
"2025-06-27 07:57:34.911";"2025-06-27";"07:57:34";"SLCS";"";"Light Curve start ";"563"
"2025-06-27 07:57:34.911";"2025-06-27";"07:57:34";"REG1";"";"#1: alpha: 0.204, ETRm: 31.597, Ik: 155.248   ( beta: 0.017, ETRmPot: 42.239 )   (Platt et al. 1980) ";""
"2025-06-27 07:57:34.911";"2025-06-27";"07:57:34";"REG2";"";"#1: alpha: 0.173, ETRm: 29.855, Ik: 172.112   (Jassby and Platt 1976) ";""
"2025-06-27 07:57:36.302";"2025-06-27";"07:57:36";"FO";"20";"172";"487";"0";"0.647";"0.0";"-";"-";"-";"172";"487";"0.647"
"2025-06-27 07:58:06.297";"2025-06-27";"07:58:06";"F";"21";"191";"301";"90";"0.365";"13.8";"141";"0.688";"0.618";"172";"487";"0.647"
"2025-06-27 07:58:36.277";"2025-06-27";"07:58:36";"F";"22";"190";"295";"125";"0.356";"18.7";"140";"0.677";"0.651";"172";"487";"0.647"
"2025-06-27 07:59:06.272";"2025-06-27";"07:59:06";"F";"23";"194";"277";"190";"0.300";"23.9";"136";"0.589";"0.758";"172";"487";"0.647"
"2025-06-27 07:59:36.261";"2025-06-27";"07:59:36";"F";"24";"198";"258";"285";"0.233";"27.9";"131";"0.472";"0.888";"172";"487";"0.647"
"2025-06-27 08:00:06.244";"2025-06-27";"08:00:06";"F";"25";"202";"245";"420";"0.176";"31.0";"128";"0.368";"0.988";"172";"487";"0.647"
"2025-06-27 08:00:36.236";"2025-06-27";"08:00:36";"F";"26";"207";"234";"625";"0.115";"30.2";"124";"0.245";"1.081";"172";"487";"0.647"
"2025-06-27 08:01:06.219";"2025-06-27";"08:01:06";"F";"27";"207";"228";"820";"0.092";"31.7";"123";"0.200";"1.136";"172";"487";"0.647"
"2025-06-27 08:01:36.210";"2025-06-27";"08:01:36";"F";"28";"211";"223";"1150";"0.054";"26.1";"121";"0.118";"1.184";"172";"487";"0.647"
"2025-06-27 08:01:40.145";"2025-06-27";"08:01:40";"SLCE";"";"Light Curve end ";""
"2025-06-27 08:02:32.373";"2025-06-27";"08:02:32";"SLCS";"";"Light Curve start ";"564"
"2025-06-27 08:02:32.373";"2025-06-27";"08:02:32";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.004, ETRmPot: 27.090 )   (Platt et al. 1980) ";""
"2025-06-27 08:02:32.373";"2025-06-27";"08:02:32";"REG2";"";"#1: alpha: 0.193, ETRm: 29.512, Ik: 152.695   (Jassby and Platt 1976) ";""
"2025-06-27 08:02:33.757";"2025-06-27";"08:02:33";"FO";"29";"128";"338";"0";"0.621";"0.0";"-";"-";"-";"128";"338";"0.621"
"2025-06-27 08:03:03.751";"2025-06-27";"08:03:03";"F";"30";"147";"234";"90";"0.372";"14.1";"110";"0.702";"0.444";"128";"338";"0.621"
