"2024-08-07";"17:49:11";"WinControl (rev 1195) report file"
"Datetime";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR";"1:Fo'";"1:NPQ";"1:Fo";"1:Fm";"1:Fv/Fm"
"";"";"";"D";"";"Device Nr: #1, JUNIOR-PAM-III (CFMG1129B) ";""
"2024-08-07 13:42:09.381";"2024-08-07";"13:42:09";"SLCS";"";"Light Curve start ";"ct161"
"2024-08-07 13:42:09.381";"2024-08-07";"13:42:09";"REG1";"";"#1: alpha: 0.251, ETRm: 60.406, Ik: 240.288   ( beta: 0.002, ETRmPot: 63.123 )   (Platt et al. 1980) ";""
"2024-08-07 13:42:09.381";"2024-08-07";"13:42:09";"REG2";"";"#1: alpha: 0.201, ETRm: 58.293, Ik: 290.204   (Jassby and Platt 1976) ";""
"2024-08-07 13:42:10.780";"2024-08-07";"13:42:10";"FO";"1";"96";"197";"0";"0.513";"0.0";"-";"-";"96";"197";"0.513"
"2024-08-07 13:42:40.767";"2024-08-07";"13:42:40";"F";"2";"101";"211";"65";"0.521";"14.2";"99";"- 0.066";"96";"197";"0.513"
"2024-08-07 13:43:10.760";"2024-08-07";"13:43:10";"F";"3";"103";"210";"90";"0.510";"19.3";"99";"- 0.062";"96";"197";"0.513"
"2024-08-07 13:43:40.747";"2024-08-07";"13:43:40";"F";"4";"104";"196";"125";"0.469";"24.6";"96";"0.005";"96";"197";"0.513"
"2024-08-07 13:44:10.740";"2024-08-07";"13:44:10";"F";"5";"109";"186";"190";"0.414";"33.0";"93";"0.059";"96";"197";"0.513"
"2024-08-07 13:44:40.719";"2024-08-07";"13:44:40";"F";"6";"113";"176";"285";"0.358";"42.9";"91";"0.119";"96";"197";"0.513"
"2024-08-07 13:45:10.735";"2024-08-07";"13:45:10";"F";"7";"118";"165";"420";"0.285";"50.3";"88";"0.194";"96";"197";"0.513"
"2024-08-07 13:45:40.716";"2024-08-07";"13:45:40";"F";"8";"123";"157";"625";"0.217";"57.0";"85";"0.255";"96";"197";"0.513"
"2024-08-07 13:46:10.709";"2024-08-07";"13:46:10";"F";"9";"125";"151";"820";"0.172";"59.2";"84";"0.305";"96";"197";"0.513"
"2024-08-07 13:46:13.929";"2024-08-07";"13:46:13";"SLCE";"";"Light Curve end ";""
"2024-08-07 13:47:04.665";"2024-08-07";"13:47:04";"SLCS";"";"Light Curve start ";"ct162"
"2024-08-07 13:47:04.665";"2024-08-07";"13:47:04";"REG1";"";"#1: alpha: 0.242, ETRm: 34.192, Ik: 141.534   ( beta: 0.018, ETRmPot: 44.888 )   (Platt et al. 1980) ";""
"2024-08-07 13:47:04.665";"2024-08-07";"13:47:04";"REG2";"";"#1: alpha: 0.202, ETRm: 33.149, Ik: 163.953   (Jassby and Platt 1976) ";""
"2024-08-07 13:47:06.052";"2024-08-07";"13:47:06";"FO";"10";"124";"253";"0";"0.510";"0.0";"-";"-";"124";"253";"0.510"
"2024-08-07 13:47:36.047";"2024-08-07";"13:47:36";"F";"11";"136";"260";"65";"0.477";"13.0";"126";"- 0.027";"124";"253";"0.510"
"2024-08-07 13:48:06.035";"2024-08-07";"13:48:06";"F";"12";"139";"256";"90";"0.457";"17.3";"125";"- 0.012";"124";"253";"0.510"
"2024-08-07 13:48:36.019";"2024-08-07";"13:48:36";"F";"13";"143";"240";"125";"0.404";"21.2";"121";"0.054";"124";"253";"0.510"
"2024-08-07 13:49:06.007";"2024-08-07";"13:49:06";"F";"14";"147";"220";"190";"0.332";"26.5";"116";"0.150";"124";"253";"0.510"
"2024-08-07 13:49:36.001";"2024-08-07";"13:49:36";"F";"15";"152";"202";"285";"0.248";"29.7";"110";"0.252";"124";"253";"0.510"
"2024-08-07 13:50:05.981";"2024-08-07";"13:50:05";"F";"16";"155";"193";"420";"0.197";"34.8";"108";"0.311";"124";"253";"0.510"
"2024-08-07 13:50:35.978";"2024-08-07";"13:50:35";"F";"17";"159";"183";"625";"0.131";"34.4";"104";"0.383";"124";"253";"0.510"
"2024-08-07 13:51:05.959";"2024-08-07";"13:51:05";"F";"18";"160";"176";"820";"0.091";"31.3";"102";"0.438";"124";"253";"0.510"
"2024-08-07 13:51:09.628";"2024-08-07";"13:51:09";"SLCE";"";"Light Curve end ";""
"2024-08-07 13:52:05.426";"2024-08-07";"13:52:05";"SLCS";"";"Light Curve start ";"ct163"
"2024-08-07 13:52:05.426";"2024-08-07";"13:52:05";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.003, ETRmPot: 25.806 )   (Platt et al. 1980) ";""
"2024-08-07 13:52:05.426";"2024-08-07";"13:52:05";"REG2";"";"#1: alpha: 0.143, ETRm: 26.896, Ik: 188.420   (Jassby and Platt 1976) ";""
"2024-08-07 13:52:06.823";"2024-08-07";"13:52:06";"FO";"19";"138";"247";"0";"0.441";"0.0";"-";"-";"138";"247";"0.441"
"2024-08-07 13:52:36.805";"2024-08-07";"13:52:36";"F";"20";"153";"239";"65";"0.360";"9.8";"135";"0.033";"138";"247";"0.441"
"2024-08-07 13:53:06.798";"2024-08-07";"13:53:06";"F";"21";"157";"234";"90";"0.329";"12.4";"134";"0.056";"138";"247";"0.441"
"2024-08-07 13:53:36.787";"2024-08-07";"13:53:36";"F";"22";"161";"231";"125";"0.303";"15.9";"133";"0.069";"138";"247";"0.441"
