"2024-08-12";"11:42:02";"WinControl (rev 1195) report file"
"Datetime";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR";"1:Fo'";"1:NPQ";"1:Fo";"1:Fm";"1:Fv/Fm"
"";"";"";"D";"";"Device Nr: #1, JUNIOR-PAM-III (CFMG1129B) ";""
"2024-08-12 07:33:28.641";"2024-08-12";"07:33:28";"SLCS";"";"Light Curve start ";"ct201"
"2024-08-12 07:33:28.641";"2024-08-12";"07:33:28";"REG1";"";"#1: alpha: 0.347, ETRm: 37.893, Ik: 109.278   ( beta: 0.074, ETRmPot: 66.546 )   (Platt et al. 1980) ";""
"2024-08-12 07:33:28.641";"2024-08-12";"07:33:28";"REG2";"";"#1: alpha: 0.306, ETRm: 33.891, Ik: 110.815   (Jassby and Platt 1976) ";""
"2024-08-12 07:33:30.037";"2024-08-12";"07:33:30";"FO";"1";"77";"304";"0";"0.747";"0.0";"-";"-";"77";"304";"0.747"
"2024-08-12 07:34:00.027";"2024-08-12";"07:34:00";"F";"2";"89";"201";"65";"0.557";"15.2";"68";"0.512";"77";"304";"0.747"
"2024-08-12 07:34:30.014";"2024-08-12";"07:34:30";"F";"3";"90";"211";"90";"0.573";"21.7";"69";"0.441";"77";"304";"0.747"
"2024-08-12 07:35:00.010";"2024-08-12";"07:35:00";"F";"4";"92";"202";"125";"0.545";"28.6";"68";"0.505";"77";"304";"0.747"
"2024-08-12 07:35:29.989";"2024-08-12";"07:35:29";"F";"5";"93";"169";"190";"0.450";"35.9";"64";"0.799";"77";"304";"0.747"
"2024-08-12 07:35:59.984";"2024-08-12";"07:35:59";"F";"6";"94";"138";"285";"0.319";"38.2";"59";"1.203";"77";"304";"0.747"
"2024-08-12 07:36:29.975";"2024-08-12";"07:36:29";"F";"7";"97";"122";"420";"0.205";"36.2";"56";"1.492";"77";"304";"0.747"
"2024-08-12 07:36:59.955";"2024-08-12";"07:36:59";"F";"8";"100";"113";"625";"0.115";"30.2";"54";"1.690";"77";"304";"0.747"
"2024-08-12 07:37:29.947";"2024-08-12";"07:37:29";"F";"9";"102";"111";"820";"0.081";"27.9";"53";"1.739";"77";"304";"0.747"
"2024-08-12 07:37:33.607";"2024-08-12";"07:37:33";"SLCE";"";"Light Curve end ";""
"2024-08-12 07:37:55.485";"2024-08-12";"07:37:55";"SLCS";"";"Light Curve start ";"ct202"
"2024-08-12 07:37:55.485";"2024-08-12";"07:37:55";"REG1";"";"#1: alpha: 0.249, ETRm: 30.502, Ik: 122.676   ( beta: 0.034, ETRmPot: 46.416 )   (Platt et al. 1980) ";""
"2024-08-12 07:37:55.485";"2024-08-12";"07:37:55";"REG2";"";"#1: alpha: 0.213, ETRm: 28.567, Ik: 134.095   (Jassby and Platt 1976) ";""
"2024-08-12 07:37:56.884";"2024-08-12";"07:37:56";"FO";"10";"86";"274";"0";"0.686";"0.0";"-";"-";"86";"274";"0.686"
"2024-08-12 07:38:26.880";"2024-08-12";"07:38:26";"F";"11";"105";"182";"65";"0.423";"11.5";"74";"0.505";"86";"274";"0.686"
"2024-08-12 07:38:56.861";"2024-08-12";"07:38:56";"F";"12";"103";"178";"90";"0.421";"15.9";"74";"0.539";"86";"274";"0.686"
"2024-08-12 07:39:26.853";"2024-08-12";"07:39:26";"F";"13";"103";"175";"125";"0.411";"21.6";"73";"0.566";"86";"274";"0.686"
"2024-08-12 07:39:56.844";"2024-08-12";"07:39:56";"F";"14";"107";"159";"190";"0.327";"26.1";"70";"0.723";"86";"274";"0.686"
