"2024-08-16";"11:59:28";"WinControl (rev 1195) report file"
"Datetime";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR";"1:Fo'";"1:NPQ";"1:Fo";"1:Fm";"1:Fv/Fm"
"";"";"";"D";"";"Device Nr: #1, JUNIOR-PAM-III (CFMG1129B) ";""
"2024-08-16 07:42:10.936";"2024-08-16";"07:42:10";"SLCS";"";"Light Curve start ";"ct261"
"2024-08-16 07:42:10.936";"2024-08-16";"07:42:10";"REG1";"";"#1: alpha: 0.228, ETRm: 20.725, Ik: 90.779   ( beta: 0.002, ETRmPot: 21.579 )   (Platt et al. 1980) ";""
"2024-08-16 07:42:10.936";"2024-08-16";"07:42:10";"REG2";"";"#1: alpha: 0.174, ETRm: 20.394, Ik: 117.116   (Jassby and Platt 1976) ";""
"2024-08-16 07:42:12.328";"2024-08-16";"07:42:12";"FO";"1";"106";"295";"0";"0.641";"0.0";"-";"-";"106";"295";"0.641"
"2024-08-16 07:42:42.316";"2024-08-16";"07:42:42";"F";"2";"129";"215";"65";"0.400";"10.9";"93";"0.372";"106";"295";"0.641"
"2024-08-16 07:43:12.312";"2024-08-16";"07:43:12";"F";"3";"132";"205";"90";"0.356";"13.5";"92";"0.439";"106";"295";"0.641"
"2024-08-16 07:43:42.291";"2024-08-16";"07:43:42";"F";"4";"136";"194";"125";"0.299";"15.7";"89";"0.521";"106";"295";"0.641"
"2024-08-16 07:44:12.287";"2024-08-16";"07:44:12";"F";"5";"141";"182";"190";"0.225";"18.0";"87";"0.621";"106";"295";"0.641"
"2024-08-16 07:44:42.270";"2024-08-16";"07:44:42";"F";"6";"145";"173";"285";"0.162";"19.4";"85";"0.705";"106";"295";"0.641"
"2024-08-16 07:45:12.261";"2024-08-16";"07:45:12";"F";"7";"149";"169";"420";"0.118";"20.8";"84";"0.746";"106";"295";"0.641"
"2024-08-16 07:45:42.254";"2024-08-16";"07:45:42";"F";"8";"150";"164";"625";"0.085";"22.3";"82";"0.799";"106";"295";"0.641"
"2024-08-16 07:46:12.234";"2024-08-16";"07:46:12";"F";"9";"152";"161";"820";"0.056";"19.3";"82";"0.832";"106";"295";"0.641"
"2024-08-16 07:46:15.299";"2024-08-16";"07:46:15";"SLCE";"";"Light Curve end ";""
"2024-08-16 07:47:08.762";"2024-08-16";"07:47:08";"SLCS";"";"Light Curve start ";"ct262"
"2024-08-16 07:47:08.762";"2024-08-16";"07:47:08";"REG1";"";"#1: alpha: 0.230, ETRm: 26.592, Ik: 115.599   ( beta: 0.001, ETRmPot: 27.113 )   (Platt et al. 1980) ";""
"2024-08-16 07:47:08.762";"2024-08-16";"07:47:08";"REG2";"";"#1: alpha: 0.175, ETRm: 26.200, Ik: 149.534   (Jassby and Platt 1976) ";""
"2024-08-16 07:47:10.168";"2024-08-16";"07:47:10";"FO";"10";"94";"259";"0";"0.637";"0.0";"-";"-";"94";"259";"0.637"
"2024-08-16 07:47:40.158";"2024-08-16";"07:47:40";"F";"11";"115";"191";"65";"0.398";"10.9";"83";"0.356";"94";"259";"0.637"
"2024-08-16 07:48:10.138";"2024-08-16";"07:48:10";"F";"12";"114";"184";"90";"0.380";"14.4";"82";"0.408";"94";"259";"0.637"
"2024-08-16 07:48:40.125";"2024-08-16";"07:48:40";"F";"13";"116";"178";"125";"0.348";"18.3";"81";"0.455";"94";"259";"0.637"
"2024-08-16 07:49:10.135";"2024-08-16";"07:49:10";"F";"14";"121";"166";"190";"0.271";"21.6";"78";"0.560";"94";"259";"0.637"
"2024-08-16 07:49:40.128";"2024-08-16";"07:49:40";"F";"15";"124";"156";"285";"0.205";"24.5";"76";"0.660";"94";"259";"0.637"
"2024-08-16 07:50:10.111";"2024-08-16";"07:50:10";"F";"16";"129";"151";"420";"0.146";"25.8";"75";"0.715";"94";"259";"0.637"
