"2025-03-14";"11:50:37";"WinControl (rev 1195) report file"
"Datetime";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR";"1:Fo'";"1:NPQ";"1:Fo";"1:Fm";"1:Fv/Fm"
"";"";"";"D";"";"Device Nr: #1, JUNIOR-PAM-III (CFMG1014B) ";""
"2025-03-14 07:54:01.151";"2025-03-14";"07:54:01";"SLCS";"";"Light Curve start ";"h215"
"2025-03-14 07:54:01.151";"2025-03-14";"07:54:01";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.004, ETRmPot: 6.720 )   (Platt et al. 1980) ";""
"2025-03-14 07:54:01.151";"2025-03-14";"07:54:01";"REG2";"";"#1: alpha: 0.110, ETRm: 7.879, Ik: 71.869   (Jassby and Platt 1976) ";""
"2025-03-14 07:54:02.534";"2025-03-14";"07:54:02";"FO";"1";"284";"773";"0";"0.633";"0.0";"-";"-";"284";"773";"0.633"
"2025-03-14 07:54:32.526";"2025-03-14";"07:54:32";"F";"2";"440";"629";"25";"0.300";"3.2";"262";"0.229";"284";"773";"0.633"
"2025-03-14 07:55:02.512";"2025-03-14";"07:55:02";"F";"3";"452";"598";"45";"0.244";"4.6";"256";"0.293";"284";"773";"0.633"
"2025-03-14 07:55:32.507";"2025-03-14";"07:55:32";"F";"4";"457";"576";"65";"0.207";"5.7";"252";"0.342";"284";"773";"0.633"
"2025-03-14 07:56:02.496";"2025-03-14";"07:56:02";"F";"5";"461";"552";"90";"0.165";"6.2";"248";"0.400";"284";"773";"0.633"
"2025-03-14 07:56:32.482";"2025-03-14";"07:56:32";"F";"6";"465";"535";"125";"0.131";"6.9";"244";"0.445";"284";"773";"0.633"
"2025-03-14 07:57:02.476";"2025-03-14";"07:57:02";"F";"7";"470";"519";"190";"0.094";"7.5";"241";"0.489";"284";"773";"0.633"
"2025-03-14 07:57:32.458";"2025-03-14";"07:57:32";"F";"8";"470";"504";"285";"0.067";"8.0";"237";"0.534";"284";"773";"0.633"
"2025-03-14 07:58:02.454";"2025-03-14";"07:58:02";"F";"9";"464";"488";"420";"0.049";"8.6";"234";"0.584";"284";"773";"0.633"
"2025-03-14 07:58:06.311";"2025-03-14";"07:58:06";"SLCE";"";"Light Curve end ";""
"2025-03-14 07:58:51.734";"2025-03-14";"07:58:51";"SLCS";"";"Light Curve start ";"u215"
"2025-03-14 07:58:51.734";"2025-03-14";"07:58:51";"REG1";"";"#1: alpha: 0.190, ETRm: 9.741, Ik: 51.223   ( beta: 0.004, ETRmPot: 10.716 )   (Platt et al. 1980) ";""
"2025-03-14 07:58:51.734";"2025-03-14";"07:58:51";"REG2";"";"#1: alpha: 0.149, ETRm: 9.516, Ik: 63.902   (Jassby and Platt 1976) ";""
"2025-03-14 07:58:53.115";"2025-03-14";"07:58:53";"FO";"10";"472";"1983";"0";"0.762";"0.0";"-";"-";"472";"1983";"0.762"
"2025-03-14 07:59:23.112";"2025-03-14";"07:59:23";"F";"11";"903";"1504";"25";"0.400";"4.2";"439";"0.318";"472";"1983";"0.762"
"2025-03-14 07:59:53.100";"2025-03-14";"07:59:53";"F";"12";"1012";"1443";"45";"0.299";"5.7";"433";"0.374";"472";"1983";"0.762"
"2025-03-14 08:00:23.088";"2025-03-14";"08:00:23";"F";"13";"1080";"1453";"65";"0.257";"7.0";"434";"0.365";"472";"1983";"0.762"
"2025-03-14 08:00:53.073";"2025-03-14";"08:00:53";"F";"14";"1176";"1504";"90";"0.218";"8.2";"439";"0.318";"472";"1983";"0.762"
"2025-03-14 08:01:23.069";"2025-03-14";"08:01:23";"F";"15";"1289";"1563";"125";"0.175";"9.2";"444";"0.269";"472";"1983";"0.762"
"2025-03-14 08:01:53.059";"2025-03-14";"08:01:53";"F";"16";"1394";"1586";"190";"0.121";"9.7";"445";"0.250";"472";"1983";"0.762"
"2025-03-14 08:02:23.047";"2025-03-14";"08:02:23";"F";"17";"1440";"1569";"285";"0.082";"9.8";"444";"0.264";"472";"1983";"0.762"
"2025-03-14 08:02:53.034";"2025-03-14";"08:02:53";"F";"18";"1432";"1510";"420";"0.052";"9.2";"439";"0.313";"472";"1983";"0.762"
"2025-03-14 08:02:56.409";"2025-03-14";"08:02:56";"SLCE";"";"Light Curve end ";""
"2025-03-14 08:09:39.830";"2025-03-14";"08:09:39";"SLCS";"";"Light Curve start ";"h216"
"2025-03-14 08:09:39.830";"2025-03-14";"08:09:39";"REG1";"";"#1: alpha: 0.136, ETRm: 8.389, Ik: 61.481   ( beta: 0.002, ETRmPot: 9.113 )   (Platt et al. 1980) ";""
"2025-03-14 08:09:39.830";"2025-03-14";"08:09:39";"REG2";"";"#1: alpha: 0.106, ETRm: 8.246, Ik: 77.455   (Jassby and Platt 1976) ";""
"2025-03-14 08:09:41.235";"2025-03-14";"08:09:41";"FO";"19";"303";"831";"0";"0.635";"0.0";"-";"-";"303";"831";"0.635"
"2025-03-14 08:10:11.217";"2025-03-14";"08:10:11";"F";"20";"456";"639";"25";"0.286";"3.0";"273";"0.300";"303";"831";"0.635"
"2025-03-14 08:10:41.206";"2025-03-14";"08:10:41";"F";"21";"464";"606";"45";"0.234";"4.4";"267";"0.371";"303";"831";"0.635"
"2025-03-14 08:11:11.198";"2025-03-14";"08:11:11";"F";"22";"471";"592";"65";"0.204";"5.6";"264";"0.404";"303";"831";"0.635"
"2025-03-14 08:11:41.186";"2025-03-14";"08:11:41";"F";"23";"478";"577";"90";"0.172";"6.5";"261";"0.440";"303";"831";"0.635"
"2025-03-14 08:12:11.181";"2025-03-14";"08:12:11";"F";"24";"485";"565";"125";"0.142";"7.5";"259";"0.471";"303";"831";"0.635"
"2025-03-14 08:12:41.168";"2025-03-14";"08:12:41";"F";"25";"494";"549";"190";"0.100";"8.0";"255";"0.514";"303";"831";"0.635"
"2025-03-14 08:13:11.158";"2025-03-14";"08:13:11";"F";"26";"496";"535";"285";"0.073";"8.7";"252";"0.553";"303";"831";"0.635"
"2025-03-14 08:13:41.166";"2025-03-14";"08:13:41";"F";"27";"493";"517";"420";"0.046";"8.1";"248";"0.607";"303";"831";"0.635"
"2025-03-14 08:13:44.651";"2025-03-14";"08:13:44";"SLCE";"";"Light Curve end ";""
"2025-03-14 08:15:04.133";"2025-03-14";"08:15:04";"SLCS";"";"Light Curve start ";"u216"
"2025-03-14 08:15:04.133";"2025-03-14";"08:15:04";"REG1";"";"#1: alpha: 0.141, ETRm: 6.810, Ik: 48.423   ( beta: 0.006, ETRmPot: 8.211 )   (Platt et al. 1980) ";""
"2025-03-14 08:15:04.133";"2025-03-14";"08:15:04";"REG2";"";"#1: alpha: 0.118, ETRm: 6.456, Ik: 54.788   (Jassby and Platt 1976) ";""
"2025-03-14 08:15:05.536";"2025-03-14";"08:15:05";"FO";"28";"798";"2639";"0";"0.698";"0.0";"-";"-";"798";"2639";"0.698"
"2025-03-14 08:15:35.521";"2025-03-14";"08:15:35";"F";"29";"1398";"2002";"25";"0.302";"3.2";"728";"0.318";"798";"2639";"0.698"
"2025-03-14 08:16:05.507";"2025-03-14";"08:16:05";"F";"30";"1554";"1994";"45";"0.221";"4.2";"727";"0.323";"798";"2639";"0.698"
"2025-03-14 08:16:35.496";"2025-03-14";"08:16:35";"F";"31";"1675";"2064";"65";"0.188";"5.1";"736";"0.279";"798";"2639";"0.698"
"2025-03-14 08:17:05.494";"2025-03-14";"08:17:05";"F";"32";"1806";"2143";"90";"0.157";"5.9";"746";"0.231";"798";"2639";"0.698"
"2025-03-14 08:17:35.481";"2025-03-14";"08:17:35";"F";"33";"1902";"2172";"125";"0.124";"6.5";"749";"0.215";"798";"2639";"0.698"
"2025-03-14 08:18:05.471";"2025-03-14";"08:18:05";"F";"34";"1950";"2133";"190";"0.086";"6.9";"745";"0.237";"798";"2639";"0.698"
"2025-03-14 08:18:35.454";"2025-03-14";"08:18:35";"F";"35";"1923";"2036";"285";"0.056";"6.7";"732";"0.296";"798";"2639";"0.698"
"2025-03-14 08:19:05.443";"2025-03-14";"08:19:05";"F";"36";"1816";"1878";"420";"0.033";"5.8";"711";"0.405";"798";"2639";"0.698"
"2025-03-14 08:19:09.193";"2025-03-14";"08:19:09";"SLCE";"";"Light Curve end ";""
"2025-03-14 08:20:01.030";"2025-03-14";"08:20:01";"SLCS";"";"Light Curve start ";"h213"
"2025-03-14 08:20:01.030";"2025-03-14";"08:20:01";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.002, ETRmPot: 5.692 )   (Platt et al. 1980) ";""
"2025-03-14 08:20:01.030";"2025-03-14";"08:20:01";"REG2";"";"#1: alpha: 0.105, ETRm: 6.093, Ik: 58.009   (Jassby and Platt 1976) ";""
"2025-03-14 08:20:02.428";"2025-03-14";"08:20:02";"FO";"37";"302";"821";"0";"0.632";"0.0";"-";"-";"302";"821";"0.632"
"2025-03-14 08:20:32.417";"2025-03-14";"08:20:32";"F";"38";"428";"587";"25";"0.271";"2.8";"263";"0.399";"302";"821";"0.632"
"2025-03-14 08:21:02.391";"2025-03-14";"08:21:02";"F";"39";"442";"563";"45";"0.215";"4.1";"258";"0.458";"302";"821";"0.632"
"2025-03-14 08:21:32.389";"2025-03-14";"08:21:32";"F";"40";"449";"544";"65";"0.175";"4.8";"254";"0.509";"302";"821";"0.632"
"2025-03-14 08:22:02.376";"2025-03-14";"08:22:02";"F";"41";"456";"529";"90";"0.138";"5.2";"251";"0.552";"302";"821";"0.632"
