"2025-03-14";"17:09:13";"WinControl (rev 1195) report file"
"Datetime";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR";"1:Fo'";"1:qP";"1:NPQ";"1:Fo";"1:Fm";"1:Fv/Fm"
"";"";"";"D";"";"Device Nr: #1, JUNIOR-PAM-III (CFMG1014B) ";""
"2025-03-14 13:32:38.732";"2025-03-14";"13:32:38";"SLCS";"";"Light Curve start ";"h231"
"2025-03-14 13:32:38.732";"2025-03-14";"13:32:38";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.007, ETRmPot: 9.012 )   (Platt et al. 1980) ";""
"2025-03-14 13:32:38.732";"2025-03-14";"13:32:38";"REG2";"";"#1: alpha: 0.211, ETRm: 10.877, Ik: 51.482   (Jassby and Platt 1976) ";""
"2025-03-14 13:32:40.125";"2025-03-14";"13:32:40";"FO";"1";"138";"279";"0";"0.505";"0.0";"-";"-";"-";"138";"279";"0.505"
"2025-03-14 13:33:10.109";"2025-03-14";"13:33:10";"F";"2";"151";"307";"25";"0.508";"5.3";"145";"0.963";"- 0.091";"138";"279";"0.505"
"2025-03-14 13:33:40.095";"2025-03-14";"13:33:40";"F";"3";"156";"285";"45";"0.453";"8.6";"139";"0.884";"- 0.021";"138";"279";"0.505"
"2025-03-14 13:34:10.084";"2025-03-14";"13:34:10";"F";"4";"161";"239";"65";"0.326";"8.9";"127";"0.696";"0.167";"138";"279";"0.505"
"2025-03-14 13:34:40.083";"2025-03-14";"13:34:40";"F";"5";"160";"206";"90";"0.223";"8.4";"117";"0.517";"0.354";"138";"279";"0.505"
"2025-03-14 13:35:10.063";"2025-03-14";"13:35:10";"F";"6";"162";"198";"125";"0.182";"9.6";"115";"0.434";"0.409";"138";"279";"0.505"
"2025-03-14 13:35:40.059";"2025-03-14";"13:35:40";"F";"7";"166";"193";"190";"0.140";"11.2";"113";"0.338";"0.446";"138";"279";"0.505"
"2025-03-14 13:36:10.051";"2025-03-14";"13:36:10";"F";"8";"171";"189";"285";"0.095";"11.4";"112";"0.234";"0.476";"138";"279";"0.505"
"2025-03-14 13:36:40.033";"2025-03-14";"13:36:40";"F";"9";"174";"187";"420";"0.070";"12.3";"111";"0.171";"0.492";"138";"279";"0.505"
"2025-03-14 13:36:43.840";"2025-03-14";"13:36:43";"SLCE";"";"Light Curve end ";""
"2025-03-14 13:38:54.651";"2025-03-14";"13:38:54";"SLCS";"";"Light Curve start ";"u231"
"2025-03-14 13:38:54.651";"2025-03-14";"13:38:54";"REG1";"";"#1: alpha: 0.309, ETRm: 10.923, Ik: 35.381   ( beta: 0.002, ETRmPot: 11.400 )   (Platt et al. 1980) ";""
"2025-03-14 13:38:54.651";"2025-03-14";"13:38:54";"REG2";"";"#1: alpha: 0.234, ETRm: 10.708, Ik: 45.757   (Jassby and Platt 1976) ";""
"2025-03-14 13:38:56.042";"2025-03-14";"13:38:56";"FO";"10";"585";"2179";"0";"0.732";"0.0";"-";"-";"-";"585";"2179";"0.732"
"2025-03-14 13:39:26.026";"2025-03-14";"13:39:26";"F";"11";"1038";"2146";"25";"0.516";"5.4";"583";"0.709";"0.015";"585";"2179";"0.732"
"2025-03-14 13:39:56.020";"2025-03-14";"13:39:56";"F";"12";"1149";"2018";"45";"0.431";"8.1";"573";"0.601";"0.080";"585";"2179";"0.732"
"2025-03-14 13:40:26.025";"2025-03-14";"13:40:26";"F";"13";"1259";"1935";"65";"0.349";"9.5";"566";"0.494";"0.126";"585";"2179";"0.732"
"2025-03-14 13:40:56.013";"2025-03-14";"13:40:56";"F";"14";"1316";"1799";"90";"0.268";"10.1";"554";"0.388";"0.211";"585";"2179";"0.732"
"2025-03-14 13:41:26.011";"2025-03-14";"13:41:26";"F";"15";"1310";"1640";"125";"0.201";"10.6";"538";"0.299";"0.329";"585";"2179";"0.732"
"2025-03-14 13:41:55.991";"2025-03-14";"13:41:55";"F";"16";"1288";"1493";"190";"0.137";"10.9";"521";"0.211";"0.459";"585";"2179";"0.732"
"2025-03-14 13:42:25.980";"2025-03-14";"13:42:25";"F";"17";"1230";"1355";"285";"0.092";"11.0";"503";"0.147";"0.608";"585";"2179";"0.732"
"2025-03-14 13:42:55.972";"2025-03-14";"13:42:55";"F";"18";"1158";"1230";"420";"0.059";"10.4";"485";"0.097";"0.772";"585";"2179";"0.732"
"2025-03-14 13:42:59.368";"2025-03-14";"13:42:59";"SLCE";"";"Light Curve end ";""
"2025-03-14 13:43:15.503";"2025-03-14";"13:43:15";"SLCS";"";"Light Curve start ";"h232"
"2025-03-14 13:43:15.503";"2025-03-14";"13:43:15";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.008, ETRmPot: 11.365 )   (Platt et al. 1980) ";""
"2025-03-14 13:43:15.503";"2025-03-14";"13:43:15";"REG2";"";"#1: alpha: 0.182, ETRm: 13.753, Ik: 75.443   (Jassby and Platt 1976) ";""
"2025-03-14 13:43:16.896";"2025-03-14";"13:43:16";"FO";"19";"212";"555";"0";"0.618";"0.0";"-";"-";"-";"212";"555";"0.618"
"2025-03-14 13:43:46.879";"2025-03-14";"13:43:46";"F";"20";"272";"543";"25";"0.499";"5.2";"210";"0.814";"0.022";"212";"555";"0.618"
"2025-03-14 13:44:16.873";"2025-03-14";"13:44:16";"F";"21";"294";"512";"45";"0.426";"8.1";"205";"0.710";"0.084";"212";"555";"0.618"
"2025-03-14 13:44:46.864";"2025-03-14";"13:44:46";"F";"22";"307";"471";"65";"0.348";"9.5";"198";"0.601";"0.178";"212";"555";"0.618"
"2025-03-14 13:45:16.851";"2025-03-14";"13:45:16";"F";"23";"320";"446";"90";"0.283";"10.7";"194";"0.500";"0.244";"212";"555";"0.618"
