"2025-03-25";"11:41:56";"WinControl (rev 1195) report file"
"Datetime";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR";"1:Fo'";"1:qP";"1:NPQ";"1:Fo";"1:Fm";"1:Fv/Fm"
"2025-03-25 07:52:25.944";"2025-03-25";"07:52:25";"SLCS";"";"Light Curve start ";"u315"
"2025-03-25 07:52:25.944";"2025-03-25";"07:52:25";"REG1";"";"#1: alpha: 0.185, ETRm: 9.219, Ik: 49.784   ( beta: 0.001, ETRmPot: 9.581 )   (Platt et al. 1980) ";""
"2025-03-25 07:52:25.944";"2025-03-25";"07:52:25";"REG2";"";"#1: alpha: 0.140, ETRm: 9.076, Ik: 64.683   (Jassby and Platt 1976) ";""
"2025-03-25 07:52:27.335";"2025-03-25";"07:52:27";"FO";"10";"583";"1832";"0";"0.682";"0.0";"-";"-";"-";"583";"1832";"0.682"
"2025-03-25 07:52:57.325";"2025-03-25";"07:52:57";"F";"11";"805";"1329";"25";"0.394";"4.1";"520";"0.648";"0.378";"583";"1832";"0.682"
"2025-03-25 07:53:27.314";"2025-03-25";"07:53:27";"F";"12";"901";"1269";"45";"0.290";"5.5";"511";"0.485";"0.444";"583";"1832";"0.682"
"2025-03-25 07:53:57.300";"2025-03-25";"07:53:57";"F";"13";"946";"1249";"65";"0.243";"6.6";"508";"0.409";"0.467";"583";"1832";"0.682"
"2025-03-25 07:54:27.293";"2025-03-25";"07:54:27";"F";"14";"994";"1249";"90";"0.204";"7.7";"508";"0.344";"0.467";"583";"1832";"0.682"
"2025-03-25 07:54:57.286";"2025-03-25";"07:54:57";"F";"15";"1043";"1242";"125";"0.160";"8.4";"506";"0.270";"0.475";"583";"1832";"0.682"
"2025-03-25 07:55:27.271";"2025-03-25";"07:55:27";"F";"16";"1088";"1233";"190";"0.118";"9.4";"505";"0.199";"0.486";"583";"1832";"0.682"
"2025-03-25 07:55:57.266";"2025-03-25";"07:55:57";"F";"17";"1101";"1194";"285";"0.078";"9.3";"498";"0.134";"0.534";"583";"1832";"0.682"
"2025-03-25 07:56:27.247";"2025-03-25";"07:56:27";"F";"18";"1084";"1142";"420";"0.051";"9.0";"489";"0.089";"0.604";"583";"1832";"0.682"
"2025-03-25 07:56:30.558";"2025-03-25";"07:56:30";"SLCE";"";"Light Curve end ";""
"2025-03-25 07:56:39.693";"2025-03-25";"07:56:39";"SLCS";"";"Light Curve start ";"h316"
"2025-03-25 07:56:39.693";"2025-03-25";"07:56:39";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.211, ETRmPot: - 7.296 )   (Platt et al. 1980) ";""
"2025-03-25 07:56:39.693";"2025-03-25";"07:56:39";"REG2";"";"#1: alpha: 0.168, ETRm: 6.158, Ik: 36.602   (Jassby and Platt 1976) ";""
"2025-03-25 07:56:41.084";"2025-03-25";"07:56:41";"FO";"19";"310";"772";"0";"0.598";"0.0";"-";"-";"-";"310";"772";"0.598"
"2025-03-25 07:57:11.074";"2025-03-25";"07:57:11";"F";"20";"378";"569";"25";"0.336";"3.5";"271";"0.641";"0.357";"310";"772";"0.598"
"2025-03-25 07:57:41.057";"2025-03-25";"07:57:41";"F";"21";"384";"531";"45";"0.277";"5.2";"262";"0.546";"0.454";"310";"772";"0.598"
"2025-03-25 07:58:11.052";"2025-03-25";"07:58:11";"F";"22";"388";"499";"65";"0.222";"6.1";"254";"0.453";"0.547";"310";"772";"0.598"
"2025-03-25 07:58:41.034";"2025-03-25";"07:58:41";"F";"23";"395";"473";"90";"0.165";"6.2";"247";"0.345";"0.632";"310";"772";"0.598"
"2025-03-25 07:59:11.051";"2025-03-25";"07:59:11";"F";"24";"401";"454";"125";"0.117";"6.1";"242";"0.250";"0.700";"310";"772";"0.598"
"2025-03-25 07:59:41.040";"2025-03-25";"07:59:41";"F";"25";"409";"446";"190";"0.083";"6.6";"240";"0.180";"0.731";"310";"772";"0.598"
"2025-03-25 08:00:11.020";"2025-03-25";"08:00:11";"F";"26";"414";"437";"285";"0.053";"6.3";"237";"0.115";"0.767";"310";"772";"0.598"
"2025-03-25 08:00:41.018";"2025-03-25";"08:00:41";"F";"27";"416";"429";"420";"0.030";"5.3";"235";"0.067";"0.800";"310";"772";"0.598"
"2025-03-25 08:00:44.183";"2025-03-25";"08:00:44";"SLCE";"";"Light Curve end ";""
"2025-03-25 08:01:23.151";"2025-03-25";"08:01:23";"SLCS";"";"Light Curve start ";"u316"
"2025-03-25 08:01:23.151";"2025-03-25";"08:01:23";"REG1";"";"#1: alpha: 0.178, ETRm: 10.110, Ik: 56.862   ( beta: 0.007, ETRmPot: 11.878 )   (Platt et al. 1980) ";""
"2025-03-25 08:01:23.151";"2025-03-25";"08:01:23";"REG2";"";"#1: alpha: 0.144, ETRm: 9.795, Ik: 68.118   (Jassby and Platt 1976) ";""
"2025-03-25 08:01:24.538";"2025-03-25";"08:01:24";"FO";"28";"1131";"2715";"0";"0.583";"0.0";"-";"-";"-";"1131";"2715";"0.583"
"2025-03-25 08:01:54.536";"2025-03-25";"08:01:54";"F";"29";"735";"1178";"25";"0.376";"3.9";"733";"0.996";"1.305";"1131";"2715";"0.583"
"2025-03-25 08:02:24.517";"2025-03-25";"08:02:24";"F";"30";"779";"1116";"45";"0.302";"5.7";"708";"0.826";"1.433";"1131";"2715";"0.583"
"2025-03-25 08:02:54.514";"2025-03-25";"08:02:54";"F";"31";"845";"1139";"65";"0.258";"7.0";"717";"0.697";"1.384";"1131";"2715";"0.583"
"2025-03-25 08:03:24.497";"2025-03-25";"08:03:24";"F";"32";"921";"1179";"90";"0.219";"8.3";"733";"0.578";"1.303";"1131";"2715";"0.583"
"2025-03-25 08:03:54.491";"2025-03-25";"08:03:54";"F";"33";"997";"1212";"125";"0.177";"9.3";"746";"0.461";"1.240";"1131";"2715";"0.583"
"2025-03-25 08:04:24.481";"2025-03-25";"08:04:24";"F";"34";"1066";"1219";"190";"0.126";"10.1";"748";"0.325";"1.227";"1131";"2715";"0.583"
"2025-03-25 08:04:54.470";"2025-03-25";"08:04:54";"F";"35";"1087";"1187";"285";"0.084";"10.1";"736";"0.222";"1.287";"1131";"2715";"0.583"
"2025-03-25 08:05:24.456";"2025-03-25";"08:05:24";"F";"36";"1054";"1113";"420";"0.053";"9.3";"707";"0.145";"1.439";"1131";"2715";"0.583"
"2025-03-25 08:05:27.867";"2025-03-25";"08:05:27";"SLCE";"";"Light Curve end ";""
"2025-03-25 08:05:46.299";"2025-03-25";"08:05:46";"SLCS";"";"Light Curve start ";"h313"
"2025-03-25 08:05:46.299";"2025-03-25";"08:05:46";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.002, ETRmPot: 5.386 )   (Platt et al. 1980) ";""
"2025-03-25 08:05:46.299";"2025-03-25";"08:05:46";"REG2";"";"#1: alpha: 0.212, ETRm: 5.777, Ik: 27.273   (Jassby and Platt 1976) ";""
"2025-03-25 08:05:47.690";"2025-03-25";"08:05:47";"FO";"37";"324";"707";"0";"0.542";"0.0";"-";"-";"-";"324";"707";"0.542"
"2025-03-25 08:06:17.677";"2025-03-25";"08:06:17";"F";"38";"367";"614";"25";"0.402";"4.2";"303";"0.794";"0.151";"324";"707";"0.542"
"2025-03-25 08:06:47.669";"2025-03-25";"08:06:47";"F";"39";"376";"524";"45";"0.282";"5.3";"279";"0.604";"0.349";"324";"707";"0.542"
"2025-03-25 08:07:17.649";"2025-03-25";"08:07:17";"F";"40";"384";"487";"65";"0.211";"5.8";"268";"0.470";"0.452";"324";"707";"0.542"
"2025-03-25 08:07:47.647";"2025-03-25";"08:07:47";"F";"41";"393";"463";"90";"0.151";"5.7";"261";"0.347";"0.527";"324";"707";"0.542"
"2025-03-25 08:08:17.629";"2025-03-25";"08:08:17";"F";"42";"402";"450";"125";"0.107";"5.6";"257";"0.249";"0.571";"324";"707";"0.542"
"2025-03-25 08:08:47.617";"2025-03-25";"08:08:47";"F";"43";"410";"442";"190";"0.072";"5.7";"254";"0.170";"0.600";"324";"707";"0.542"
"2025-03-25 08:09:17.635";"2025-03-25";"08:09:17";"F";"44";"416";"434";"285";"0.041";"4.9";"252";"0.099";"0.629";"324";"707";"0.542"
"2025-03-25 08:09:47.614";"2025-03-25";"08:09:47";"F";"45";"418";"435";"420";"0.039";"6.9";"252";"0.093";"0.625";"324";"707";"0.542"
"2025-03-25 08:09:51.551";"2025-03-25";"08:09:51";"SLCE";"";"Light Curve end ";""
"2025-03-25 08:10:12.002";"2025-03-25";"08:10:12";"SLCS";"";"Light Curve start ";"u313"
"2025-03-25 08:10:12.002";"2025-03-25";"08:10:12";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.184, ETRmPot: - 7.016 )   (Platt et al. 1980) ";""
"2025-03-25 08:10:12.002";"2025-03-25";"08:10:12";"REG2";"";"#1: alpha: 0.158, ETRm: 5.264, Ik: 33.251   (Jassby and Platt 1976) ";""
"2025-03-25 08:10:13.395";"2025-03-25";"08:10:13";"FO";"46";"567";"1983";"0";"0.714";"0.0";"-";"-";"-";"567";"1983";"0.714"
"2025-03-25 08:10:43.384";"2025-03-25";"08:10:43";"F";"47";"820";"1225";"25";"0.331";"3.5";"482";"0.545";"0.619";"567";"1983";"0.714"
"2025-03-25 08:11:13.380";"2025-03-25";"08:11:13";"F";"48";"873";"1132";"45";"0.229";"4.3";"467";"0.389";"0.752";"567";"1983";"0.714"
"2025-03-25 08:11:43.370";"2025-03-25";"08:11:43";"F";"49";"877";"1078";"65";"0.186";"5.1";"457";"0.324";"0.840";"567";"1983";"0.714"
"2025-03-25 08:12:13.359";"2025-03-25";"08:12:13";"F";"50";"887";"1040";"90";"0.147";"5.6";"450";"0.259";"0.907";"567";"1983";"0.714"
"2025-03-25 08:12:43.350";"2025-03-25";"08:12:43";"F";"51";"898";"1009";"125";"0.110";"5.8";"444";"0.196";"0.965";"567";"1983";"0.714"
"2025-03-25 08:13:13.332";"2025-03-25";"08:13:13";"F";"52";"909";"979";"190";"0.072";"5.7";"438";"0.129";"1.026";"567";"1983";"0.714"
"2025-03-25 08:13:43.325";"2025-03-25";"08:13:43";"F";"53";"909";"950";"285";"0.043";"5.1";"433";"0.079";"1.087";"567";"1983";"0.714"
"2025-03-25 08:14:13.313";"2025-03-25";"08:14:13";"F";"54";"895";"917";"420";"0.024";"4.2";"426";"0.045";"1.162";"567";"1983";"0.714"
"2025-03-25 08:14:17.012";"2025-03-25";"08:14:17";"SLCE";"";"Light Curve end ";""
"2025-03-25 08:14:32.678";"2025-03-25";"08:14:32";"SLCS";"";"Light Curve start ";"h314"
"2025-03-25 08:14:32.678";"2025-03-25";"08:14:32";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.005, ETRmPot: 5.404 )   (Platt et al. 1980) ";""
"2025-03-25 08:14:32.678";"2025-03-25";"08:14:32";"REG2";"";"#1: alpha: 0.196, ETRm: 6.566, Ik: 33.418   (Jassby and Platt 1976) ";""
"2025-03-25 08:14:34.067";"2025-03-25";"08:14:34";"FO";"55";"171";"423";"0";"0.596";"0.0";"-";"-";"-";"171";"423";"0.596"
"2025-03-25 08:15:04.062";"2025-03-25";"08:15:04";"F";"56";"194";"327";"25";"0.407";"4.3";"153";"0.764";"0.294";"171";"423";"0.596"
"2025-03-25 08:15:34.050";"2025-03-25";"08:15:34";"F";"57";"200";"289";"45";"0.308";"5.8";"144";"0.614";"0.464";"171";"423";"0.596"
"2025-03-25 08:16:04.035";"2025-03-25";"08:16:04";"F";"58";"205";"262";"65";"0.218";"6.0";"137";"0.456";"0.615";"171";"423";"0.596"
"2025-03-25 08:16:34.026";"2025-03-25";"08:16:34";"F";"59";"212";"251";"90";"0.155";"5.9";"134";"0.333";"0.685";"171";"423";"0.596"
"2025-03-25 08:17:04.012";"2025-03-25";"08:17:04";"F";"60";"216";"243";"125";"0.111";"5.8";"132";"0.243";"0.741";"171";"423";"0.596"
"2025-03-25 08:17:34.002";"2025-03-25";"08:17:34";"F";"61";"221";"240";"190";"0.079";"6.3";"131";"0.174";"0.763";"171";"423";"0.596"
"2025-03-25 08:18:04.001";"2025-03-25";"08:18:04";"F";"62";"222";"235";"285";"0.055";"6.6";"129";"0.123";"0.800";"171";"423";"0.596"
"2025-03-25 08:18:33.981";"2025-03-25";"08:18:33";"F";"63";"222";"233";"420";"0.047";"8.3";"129";"0.106";"0.815";"171";"423";"0.596"
"2025-03-25 08:18:37.078";"2025-03-25";"08:18:37";"SLCE";"";"Light Curve end ";""
"2025-03-25 08:19:24.700";"2025-03-25";"08:19:24";"SLCS";"";"Light Curve start ";"u314"
"2025-03-25 08:19:24.700";"2025-03-25";"08:19:24";"REG1";"";"#1: alpha: 0.145, ETRm: 6.738, Ik: 46.581   ( beta: 0.007, ETRmPot: 8.131 )   (Platt et al. 1980) ";""
"2025-03-25 08:19:24.700";"2025-03-25";"08:19:24";"REG2";"";"#1: alpha: 0.123, ETRm: 6.355, Ik: 51.828   (Jassby and Platt 1976) ";""
"2025-03-25 08:19:26.099";"2025-03-25";"08:19:26";"FO";"64";"961";"2555";"0";"0.624";"0.0";"-";"-";"-";"961";"2555";"0.624"
"2025-03-25 08:19:56.088";"2025-03-25";"08:19:56";"F";"65";"1204";"1730";"25";"0.304";"3.2";"815";"0.575";"0.477";"961";"2555";"0.624"
"2025-03-25 08:20:26.078";"2025-03-25";"08:20:26";"F";"66";"1268";"1640";"45";"0.227";"4.3";"794";"0.440";"0.558";"961";"2555";"0.624"
"2025-03-25 08:20:56.074";"2025-03-25";"08:20:56";"F";"67";"1350";"1671";"65";"0.192";"5.2";"802";"0.369";"0.529";"961";"2555";"0.624"
"2025-03-25 08:21:26.062";"2025-03-25";"08:21:26";"F";"68";"1458";"1730";"90";"0.157";"5.9";"815";"0.297";"0.477";"961";"2555";"0.624"
"2025-03-25 08:21:56.054";"2025-03-25";"08:21:56";"F";"69";"1532";"1744";"125";"0.122";"6.4";"818";"0.229";"0.465";"961";"2555";"0.624"
"2025-03-25 08:22:26.043";"2025-03-25";"08:22:26";"F";"70";"1551";"1696";"190";"0.085";"6.8";"807";"0.163";"0.506";"961";"2555";"0.624"
"2025-03-25 08:22:56.032";"2025-03-25";"08:22:56";"F";"71";"1493";"1581";"285";"0.056";"6.7";"780";"0.110";"0.616";"961";"2555";"0.624"
"2025-03-25 08:23:26.016";"2025-03-25";"08:23:26";"F";"72";"1383";"1428";"420";"0.032";"5.6";"741";"0.066";"0.789";"961";"2555";"0.624"
"2025-03-25 08:23:29.876";"2025-03-25";"08:23:29";"SLCE";"";"Light Curve end ";""
"2025-03-25 08:23:42.106";"2025-03-25";"08:23:42";"SLCS";"";"Light Curve start ";"h319"
"2025-03-25 08:23:42.106";"2025-03-25";"08:23:42";"REG1";"";"#1: alpha: 0.211, ETRm: 6.259, Ik: 29.606   ( beta: 0.002, ETRmPot: 6.571 )   (Platt et al. 1980) ";""
"2025-03-25 08:23:42.106";"2025-03-25";"08:23:42";"REG2";"";"#1: alpha: 0.163, ETRm: 6.092, Ik: 37.455   (Jassby and Platt 1976) ";""
"2025-03-25 08:23:43.500";"2025-03-25";"08:23:43";"FO";"73";"307";"767";"0";"0.600";"0.0";"-";"-";"-";"307";"767";"0.600"
"2025-03-25 08:24:13.489";"2025-03-25";"08:24:13";"F";"74";"349";"524";"25";"0.334";"3.5";"259";"0.660";"0.464";"307";"767";"0.600"
"2025-03-25 08:24:43.477";"2025-03-25";"08:24:43";"F";"75";"359";"494";"45";"0.273";"5.2";"251";"0.556";"0.553";"307";"767";"0.600"
"2025-03-25 08:25:13.468";"2025-03-25";"08:25:13";"F";"76";"371";"469";"65";"0.209";"5.7";"245";"0.438";"0.635";"307";"767";"0.600"
"2025-03-25 08:25:43.449";"2025-03-25";"08:25:43";"F";"77";"381";"450";"90";"0.153";"5.8";"239";"0.327";"0.704";"307";"767";"0.600"
"2025-03-25 08:26:13.445";"2025-03-25";"08:26:13";"F";"78";"388";"439";"125";"0.116";"6.1";"236";"0.251";"0.747";"307";"767";"0.600"
"2025-03-25 08:26:43.428";"2025-03-25";"08:26:43";"F";"79";"397";"430";"190";"0.077";"6.1";"234";"0.168";"0.784";"307";"767";"0.600"
"2025-03-25 08:27:13.419";"2025-03-25";"08:27:13";"F";"80";"400";"424";"285";"0.057";"6.8";"232";"0.125";"0.809";"307";"767";"0.600"
"2025-03-25 08:27:43.407";"2025-03-25";"08:27:43";"F";"81";"405";"418";"420";"0.031";"5.5";"230";"0.069";"0.835";"307";"767";"0.600"
"2025-03-25 08:27:47.220";"2025-03-25";"08:27:47";"SLCE";"";"Light Curve end ";""
"2025-03-25 08:28:11.697";"2025-03-25";"08:28:11";"SLCS";"";"Light Curve start ";"u319"
"2025-03-25 08:28:11.697";"2025-03-25";"08:28:11";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.147, ETRmPot: - 7.696 )   (Platt et al. 1980) ";""
"2025-03-25 08:28:11.697";"2025-03-25";"08:28:11";"REG2";"";"#1: alpha: 0.123, ETRm: 5.395, Ik: 43.838   (Jassby and Platt 1976) ";""
"2025-03-25 08:28:13.096";"2025-03-25";"08:28:13";"FO";"82";"1191";"3142";"0";"0.621";"0.0";"-";"-";"-";"1191";"3142";"0.621"
"2025-03-25 08:28:43.085";"2025-03-25";"08:28:43";"F";"83";"1593";"2210";"25";"0.279";"2.9";"1027";"0.522";"0.422";"1191";"3142";"0.621"
"2025-03-25 08:29:13.092";"2025-03-25";"08:29:13";"F";"84";"1677";"2120";"45";"0.209";"4.0";"1007";"0.398";"0.482";"1191";"3142";"0.621"
"2025-03-25 08:29:43.089";"2025-03-25";"08:29:43";"F";"85";"1802";"2190";"65";"0.177";"4.8";"1023";"0.332";"0.435";"1191";"3142";"0.621"
"2025-03-25 08:30:13.072";"2025-03-25";"08:30:13";"F";"86";"1971";"2300";"90";"0.143";"5.4";"1046";"0.262";"0.366";"1191";"3142";"0.621"
"2025-03-25 08:30:43.066";"2025-03-25";"08:30:43";"F";"87";"2094";"2351";"125";"0.109";"5.7";"1056";"0.198";"0.336";"1191";"3142";"0.621"
"2025-03-25 08:31:13.049";"2025-03-25";"08:31:13";"F";"88";"2124";"2295";"190";"0.075";"6.0";"1045";"0.137";"0.369";"1191";"3142";"0.621"
"2025-03-25 08:31:43.038";"2025-03-25";"08:31:43";"F";"89";"2013";"2107";"285";"0.045";"5.4";"1004";"0.085";"0.491";"1191";"3142";"0.621"
"2025-03-25 08:32:13.036";"2025-03-25";"08:32:13";"F";"90";"1805";"1852";"420";"0.025";"4.4";"942";"0.052";"0.697";"1191";"3142";"0.621"
"2025-03-25 08:32:16.349";"2025-03-25";"08:32:16";"SLCE";"";"Light Curve end ";""
"2025-03-25 08:32:27.276";"2025-03-25";"08:32:27";"SLCS";"";"Light Curve start ";"h320"
"2025-03-25 08:32:27.276";"2025-03-25";"08:32:27";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.002, ETRmPot: 9.009 )   (Platt et al. 1980) ";""
"2025-03-25 08:32:27.276";"2025-03-25";"08:32:27";"REG2";"";"#1: alpha: 0.170, ETRm: 9.293, Ik: 54.576   (Jassby and Platt 1976) ";""
"2025-03-25 08:32:28.672";"2025-03-25";"08:32:28";"FO";"91";"272";"650";"0";"0.582";"0.0";"-";"-";"-";"272";"650";"0.582"
"2025-03-25 08:32:58.663";"2025-03-25";"08:32:58";"F";"92";"323";"541";"25";"0.403";"4.2";"251";"0.752";"0.201";"272";"650";"0.582"
"2025-03-25 08:33:28.650";"2025-03-25";"08:33:28";"F";"93";"330";"496";"45";"0.335";"6.3";"241";"0.651";"0.310";"272";"650";"0.582"
"2025-03-25 08:33:58.641";"2025-03-25";"08:33:58";"F";"94";"337";"470";"65";"0.283";"7.7";"234";"0.564";"0.383";"272";"650";"0.582"
"2025-03-25 08:34:28.629";"2025-03-25";"08:34:28";"F";"95";"348";"447";"90";"0.221";"8.4";"229";"0.454";"0.454";"272";"650";"0.582"
"2025-03-25 08:34:58.619";"2025-03-25";"08:34:58";"F";"96";"358";"431";"125";"0.169";"8.9";"224";"0.353";"0.508";"272";"650";"0.582"
"2025-03-25 08:35:28.609";"2025-03-25";"08:35:28";"F";"97";"368";"415";"190";"0.113";"9.0";"220";"0.241";"0.566";"272";"650";"0.582"
"2025-03-25 08:35:58.591";"2025-03-25";"08:35:58";"F";"98";"374";"406";"285";"0.079";"9.5";"217";"0.169";"0.601";"272";"650";"0.582"
"2025-03-25 08:36:28.582";"2025-03-25";"08:36:28";"F";"99";"377";"399";"420";"0.055";"9.7";"215";"0.120";"0.629";"272";"650";"0.582"
"2025-03-25 08:36:31.775";"2025-03-25";"08:36:31";"SLCE";"";"Light Curve end ";""
"2025-03-25 08:36:43.624";"2025-03-25";"08:36:43";"SLCS";"";"Light Curve start ";"u320"
"2025-03-25 08:36:43.624";"2025-03-25";"08:36:43";"REG1";"";"#1: alpha: 0.219, ETRm: 7.798, Ik: 35.619   ( beta: 0.005, ETRmPot: 8.763 )   (Platt et al. 1980) ";""
"2025-03-25 08:36:43.624";"2025-03-25";"08:36:43";"REG2";"";"#1: alpha: 0.176, ETRm: 7.430, Ik: 42.112   (Jassby and Platt 1976) ";""
"2025-03-25 08:36:45.018";"2025-03-25";"08:36:45";"FO";"100";"826";"2706";"0";"0.695";"0.0";"-";"-";"-";"826";"2706";"0.695"
"2025-03-25 08:37:15.001";"2025-03-25";"08:37:15";"F";"101";"1112";"1797";"25";"0.381";"4.0";"716";"0.634";"0.506";"826";"2706";"0.695"
"2025-03-25 08:37:44.996";"2025-03-25";"08:37:44";"F";"102";"1287";"1836";"45";"0.299";"5.7";"722";"0.493";"0.474";"826";"2706";"0.695"
"2025-03-25 08:38:14.977";"2025-03-25";"08:38:14";"F";"103";"1514";"2019";"65";"0.250";"6.8";"748";"0.397";"0.340";"826";"2706";"0.695"
"2025-03-25 08:38:44.967";"2025-03-25";"08:38:44";"F";"104";"1705";"2125";"90";"0.198";"7.5";"762";"0.308";"0.273";"826";"2706";"0.695"
"2025-03-25 08:39:14.979";"2025-03-25";"08:39:14";"F";"105";"1791";"2098";"125";"0.146";"7.7";"759";"0.229";"0.290";"826";"2706";"0.695"
"2025-03-25 08:39:44.964";"2025-03-25";"08:39:44";"F";"106";"1742";"1925";"190";"0.095";"7.6";"735";"0.154";"0.406";"826";"2706";"0.695"
"2025-03-25 08:40:14.960";"2025-03-25";"08:40:14";"F";"107";"1568";"1673";"285";"0.063";"7.5";"695";"0.107";"0.617";"826";"2706";"0.695"
"2025-03-25 08:40:44.947";"2025-03-25";"08:40:44";"F";"108";"1387";"1442";"420";"0.038";"6.7";"652";"0.070";"0.877";"826";"2706";"0.695"
"2025-03-25 08:40:48.202";"2025-03-25";"08:40:48";"SLCE";"";"Light Curve end ";""
"2025-03-25 08:41:04.522";"2025-03-25";"08:41:04";"SLCS";"";"Light Curve start ";"h317"
"2025-03-25 08:41:04.522";"2025-03-25";"08:41:04";"REG1";"";"#1: alpha: 0.288, ETRm: 7.836, Ik: 27.165   ( beta: 0.001, ETRmPot: 7.949 )   (Platt et al. 1980) ";""
"2025-03-25 08:41:04.522";"2025-03-25";"08:41:04";"REG2";"";"#1: alpha: 0.207, ETRm: 7.760, Ik: 37.406   (Jassby and Platt 1976) ";""
"2025-03-25 08:41:05.919";"2025-03-25";"08:41:05";"FO";"109";"263";"683";"0";"0.615";"0.0";"-";"-";"-";"263";"683";"0.615"
"2025-03-25 08:41:35.911";"2025-03-25";"08:41:35";"F";"110";"297";"505";"25";"0.412";"4.3";"232";"0.762";"0.352";"263";"683";"0.615"
"2025-03-25 08:42:05.897";"2025-03-25";"08:42:05";"F";"111";"303";"467";"45";"0.351";"6.6";"223";"0.672";"0.463";"263";"683";"0.615"
"2025-03-25 08:42:35.890";"2025-03-25";"08:42:35";"F";"112";"314";"436";"65";"0.280";"7.6";"216";"0.555";"0.567";"263";"683";"0.615"
"2025-03-25 08:43:05.875";"2025-03-25";"08:43:05";"F";"113";"325";"406";"90";"0.200";"7.6";"208";"0.409";"0.682";"263";"683";"0.615"
"2025-03-25 08:43:35.867";"2025-03-25";"08:43:35";"F";"114";"333";"389";"125";"0.144";"7.6";"204";"0.303";"0.756";"263";"683";"0.615"
"2025-03-25 08:44:05.855";"2025-03-25";"08:44:05";"F";"115";"343";"379";"190";"0.095";"7.6";"201";"0.202";"0.802";"263";"683";"0.615"
"2025-03-25 08:44:35.844";"2025-03-25";"08:44:35";"F";"116";"348";"372";"285";"0.065";"7.8";"199";"0.139";"0.836";"263";"683";"0.615"
"2025-03-25 08:45:05.828";"2025-03-25";"08:45:05";"F";"117";"351";"367";"420";"0.044";"7.8";"198";"0.095";"0.861";"263";"683";"0.615"
"2025-03-25 08:45:09.174";"2025-03-25";"08:45:09";"SLCE";"";"Light Curve end ";""
"2025-03-25 08:46:19.897";"2025-03-25";"08:46:19";"SLCS";"";"Light Curve start ";"u317"
"2025-03-25 08:46:19.897";"2025-03-25";"08:46:19";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.001, ETRmPot: 5.810 )   (Platt et al. 1980) ";""
