"2025-03-18";"17:25:21";"WinControl (rev 1195) report file"
"Datetime";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR";"1:Fo'";"1:qP";"1:NPQ";"1:Fo";"1:Fm";"1:Fv/Fm"
"";"";"";"D";"";"Device Nr: #1, JUNIOR-PAM-III (CFMG1014B) ";""
"2025-03-18 13:34:37.389";"2025-03-18";"13:34:37";"SLCS";"";"Light Curve start ";"h239"
"2025-03-18 13:34:37.389";"2025-03-18";"13:34:37";"REG1";"";"#1: alpha: 0.309, ETRm: 10.742, Ik: 34.809   ( beta: 0.003, ETRmPot: 11.410 )   (Platt et al. 1980) ";""
"2025-03-18 13:34:37.389";"2025-03-18";"13:34:37";"REG2";"";"#1: alpha: 0.238, ETRm: 10.460, Ik: 43.995   (Jassby and Platt 1976) ";""
"2025-03-18 13:34:38.790";"2025-03-18";"13:34:38";"FO";"1";"251";"523";"0";"0.520";"0.0";"-";"-";"-";"251";"523";"0.520"
"2025-03-18 13:35:08.775";"2025-03-18";"13:35:08";"F";"2";"266";"564";"25";"0.528";"5.5";"260";"0.980";"- 0.073";"251";"523";"0.520"
"2025-03-18 13:35:38.770";"2025-03-18";"13:35:38";"F";"3";"283";"498";"45";"0.432";"8.2";"245";"0.850";"0.050";"251";"523";"0.520"
"2025-03-18 13:36:08.755";"2025-03-18";"13:36:08";"F";"4";"289";"431";"65";"0.329";"9.0";"228";"0.700";"0.213";"251";"523";"0.520"
"2025-03-18 13:36:38.747";"2025-03-18";"13:36:38";"F";"5";"296";"404";"90";"0.267";"10.1";"220";"0.587";"0.295";"251";"523";"0.520"
"2025-03-18 13:37:08.730";"2025-03-18";"13:37:08";"F";"6";"305";"383";"125";"0.204";"10.7";"214";"0.462";"0.366";"251";"523";"0.520"
"2025-03-18 13:37:38.728";"2025-03-18";"13:37:38";"F";"7";"315";"364";"190";"0.135";"10.8";"208";"0.314";"0.437";"251";"523";"0.520"
"2025-03-18 13:38:08.711";"2025-03-18";"13:38:08";"F";"8";"324";"355";"285";"0.087";"10.4";"205";"0.207";"0.473";"251";"523";"0.520"
"2025-03-18 13:38:38.703";"2025-03-18";"13:38:38";"F";"9";"330";"350";"420";"0.057";"10.1";"203";"0.136";"0.494";"251";"523";"0.520"
"2025-03-18 13:38:42.338";"2025-03-18";"13:38:42";"SLCE";"";"Light Curve end ";""
"2025-03-18 13:39:20.962";"2025-03-18";"13:39:20";"SLCS";"";"Light Curve start ";"u239"
"2025-03-18 13:39:20.962";"2025-03-18";"13:39:20";"REG1";"";"#1: alpha: 0.299, ETRm: 8.088, Ik: 27.046   ( beta: 0.003, ETRmPot: 8.512 )   (Platt et al. 1980) ";""
"2025-03-18 13:39:20.962";"2025-03-18";"13:39:20";"REG2";"";"#1: alpha: 0.225, ETRm: 7.872, Ik: 34.996   (Jassby and Platt 1976) ";""
"2025-03-18 13:39:22.355";"2025-03-18";"13:39:22";"FO";"10";"686";"1998";"0";"0.657";"0.0";"-";"-";"-";"686";"1998";"0.657"
"2025-03-18 13:39:52.345";"2025-03-18";"13:39:52";"F";"11";"932";"1698";"25";"0.451";"4.7";"647";"0.729";"0.177";"686";"1998";"0.657"
"2025-03-18 13:40:22.331";"2025-03-18";"13:40:22";"F";"12";"1077";"1675";"45";"0.357";"6.7";"643";"0.579";"0.193";"686";"1998";"0.657"
"2025-03-18 13:40:52.323";"2025-03-18";"13:40:52";"F";"13";"1230";"1734";"65";"0.291";"7.9";"652";"0.466";"0.152";"686";"1998";"0.657"
"2025-03-18 13:41:22.325";"2025-03-18";"13:41:22";"F";"14";"1407";"1778";"90";"0.209";"7.9";"658";"0.331";"0.124";"686";"1998";"0.657"
"2025-03-18 13:41:52.316";"2025-03-18";"13:41:52";"F";"15";"1460";"1715";"125";"0.149";"7.8";"649";"0.239";"0.165";"686";"1998";"0.657"
"2025-03-18 13:42:22.309";"2025-03-18";"13:42:22";"F";"16";"1434";"1592";"190";"0.099";"7.9";"631";"0.164";"0.255";"686";"1998";"0.657"
"2025-03-18 13:42:52.298";"2025-03-18";"13:42:52";"F";"17";"1376";"1475";"285";"0.067";"8.0";"612";"0.115";"0.355";"686";"1998";"0.657"
"2025-03-18 13:43:22.284";"2025-03-18";"13:43:22";"F";"18";"1321";"1379";"420";"0.042";"7.4";"594";"0.074";"0.449";"686";"1998";"0.657"
"2025-03-18 13:43:25.971";"2025-03-18";"13:43:25";"SLCE";"";"Light Curve end ";""
"2025-03-18 13:44:49.353";"2025-03-18";"13:44:49";"SLCS";"";"Light Curve start ";"h240"
"2025-03-18 13:44:49.353";"2025-03-18";"13:44:49";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.003, ETRmPot: 7.081 )   (Platt et al. 1980) ";""
