"2025-03-10";"11:27:35";"WinControl (rev 1195) report file"
"Datetime";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR";"1:Fo'";"1:qP";"1:NPQ";"1:Fo";"1:Fm";"1:Fv/Fm"
"";"";"";"D";"";"Device Nr: #1, JUNIOR-PAM-III (CFMG1014B) ";""
"2025-03-10 07:51:04.542";"2025-03-10";"07:51:04";"SLCS";"";"Light Curve start ";"h207"
"2025-03-10 07:51:04.542";"2025-03-10";"07:51:04";"REG1";"";"#1: alpha: 0.177, ETRm: 7.208, Ik: 40.807   ( beta: 0.001, ETRmPot: 7.521 )   (Platt et al. 1980) ";""
"2025-03-10 07:51:04.542";"2025-03-10";"07:51:04";"REG2";"";"#1: alpha: 0.136, ETRm: 7.054, Ik: 51.857   (Jassby and Platt 1976) ";""
"2025-03-10 07:51:05.932";"2025-03-10";"07:51:05";"FO";"1";"318";"998";"0";"0.681";"0.0";"-";"-";"-";"318";"998";"0.681"
"2025-03-10 07:51:35.915";"2025-03-10";"07:51:35";"F";"2";"515";"784";"25";"0.343";"3.6";"293";"0.548";"0.273";"318";"998";"0.681"
"2025-03-10 07:52:05.903";"2025-03-10";"07:52:05";"F";"3";"537";"731";"45";"0.265";"5.0";"285";"0.435";"0.365";"318";"998";"0.681"
"2025-03-10 07:52:35.901";"2025-03-10";"07:52:35";"F";"4";"545";"688";"65";"0.208";"5.7";"278";"0.349";"0.451";"318";"998";"0.681"
"2025-03-10 07:53:05.887";"2025-03-10";"07:53:05";"F";"5";"547";"654";"90";"0.164";"6.2";"272";"0.280";"0.526";"318";"998";"0.681"
"2025-03-10 07:53:35.878";"2025-03-10";"07:53:35";"F";"6";"548";"630";"125";"0.130";"6.8";"268";"0.227";"0.584";"318";"998";"0.681"
"2025-03-10 07:54:05.866";"2025-03-10";"07:54:05";"F";"7";"550";"605";"190";"0.091";"7.3";"263";"0.161";"0.650";"318";"998";"0.681"
"2025-03-10 07:54:35.853";"2025-03-10";"07:54:35";"F";"8";"543";"580";"285";"0.064";"7.7";"259";"0.115";"0.721";"318";"998";"0.681"
"2025-03-10 07:55:05.843";"2025-03-10";"07:55:05";"F";"9";"532";"553";"420";"0.038";"6.7";"253";"0.070";"0.805";"318";"998";"0.681"
"2025-03-10 07:55:09.483";"2025-03-10";"07:55:09";"SLCE";"";"Light Curve end ";""
"2025-03-10 07:55:34.564";"2025-03-10";"07:55:34";"SLCS";"";"Light Curve start ";"u207"
"2025-03-10 07:55:34.564";"2025-03-10";"07:55:34";"REG1";"";"#1: alpha: 0.222, ETRm: 11.118, Ik: 50.009   ( beta: 0.006, ETRmPot: 12.636 )   (Platt et al. 1980) ";""
"2025-03-10 07:55:34.564";"2025-03-10";"07:55:34";"REG2";"";"#1: alpha: 0.178, ETRm: 10.770, Ik: 60.632   (Jassby and Platt 1976) ";""
"2025-03-10 07:55:35.950";"2025-03-10";"07:55:35";"FO";"10";"456";"1875";"0";"0.757";"0.0";"-";"-";"-";"456";"1875";"0.757"
"2025-03-10 07:56:05.935";"2025-03-10";"07:56:05";"F";"11";"854";"1534";"25";"0.443";"4.7";"433";"0.618";"0.222";"456";"1875";"0.757"
"2025-03-10 07:56:35.926";"2025-03-10";"07:56:35";"F";"12";"954";"1470";"45";"0.351";"6.6";"427";"0.495";"0.276";"456";"1875";"0.757"
"2025-03-10 07:57:05.922";"2025-03-10";"07:57:05";"F";"13";"1022";"1471";"65";"0.305";"8.3";"427";"0.430";"0.275";"456";"1875";"0.757"
"2025-03-10 07:57:35.925";"2025-03-10";"07:57:35";"F";"14";"1116";"1498";"90";"0.255";"9.6";"430";"0.358";"0.252";"456";"1875";"0.757"
"2025-03-10 07:58:05.920";"2025-03-10";"07:58:05";"F";"15";"1216";"1521";"125";"0.201";"10.6";"432";"0.280";"0.233";"456";"1875";"0.757"
"2025-03-10 07:58:35.907";"2025-03-10";"07:58:35";"F";"16";"1306";"1515";"190";"0.138";"11.0";"431";"0.193";"0.238";"456";"1875";"0.757"
"2025-03-10 07:59:05.890";"2025-03-10";"07:59:05";"F";"17";"1344";"1481";"285";"0.093";"11.1";"428";"0.130";"0.266";"456";"1875";"0.757"
