"2025-03-20";"17:19:33";"WinControl (rev 1195) report file"
"Datetime";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR";"1:Fo'";"1:qP";"1:NPQ";"1:Fo";"1:Fm";"1:Fv/Fm"
"";"";"";"D";"";"Device Nr: #1, JUNIOR-PAM-III (CFMG1014B) ";""
"2025-03-20 13:31:30.876";"2025-03-20";"13:31:30";"SLCS";"";"Light Curve start ";"h325"
"2025-03-20 13:31:30.876";"2025-03-20";"13:31:30";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.003, ETRmPot: 8.205 )   (Platt et al. 1980) ";""
"2025-03-20 13:31:30.876";"2025-03-20";"13:31:30";"REG2";"";"#1: alpha: 0.108, ETRm: 8.872, Ik: 82.480   (Jassby and Platt 1976) ";""
"2025-03-20 13:31:32.286";"2025-03-20";"13:31:32";"FO";"1";"144";"251";"0";"0.426";"0.0";"-";"-";"-";"144";"251";"0.426"
"2025-03-20 13:32:02.276";"2025-03-20";"13:32:02";"F";"2";"161";"235";"25";"0.315";"3.3";"139";"0.771";"0.068";"144";"251";"0.426"
"2025-03-20 13:32:32.267";"2025-03-20";"13:32:32";"F";"3";"164";"219";"45";"0.251";"4.7";"133";"0.640";"0.146";"144";"251";"0.426"
"2025-03-20 13:33:02.254";"2025-03-20";"13:33:02";"F";"4";"164";"208";"65";"0.212";"5.8";"129";"0.557";"0.207";"144";"251";"0.426"
"2025-03-20 13:33:32.245";"2025-03-20";"13:33:32";"F";"5";"167";"203";"90";"0.177";"6.7";"127";"0.474";"0.236";"144";"251";"0.426"
"2025-03-20 13:34:02.231";"2025-03-20";"13:34:02";"F";"6";"168";"196";"125";"0.143";"7.5";"124";"0.389";"0.281";"144";"251";"0.426"
"2025-03-20 13:34:32.223";"2025-03-20";"13:34:32";"F";"7";"172";"193";"190";"0.109";"8.7";"123";"0.300";"0.301";"144";"251";"0.426"
"2025-03-20 13:35:02.205";"2025-03-20";"13:35:02";"F";"8";"175";"189";"285";"0.074";"8.9";"121";"0.206";"0.328";"144";"251";"0.426"
"2025-03-20 13:35:32.193";"2025-03-20";"13:35:32";"F";"9";"178";"188";"420";"0.053";"9.3";"121";"0.149";"0.335";"144";"251";"0.426"
"2025-03-20 13:35:35.290";"2025-03-20";"13:35:35";"SLCE";"";"Light Curve end ";""
"2025-03-20 13:36:44.037";"2025-03-20";"13:36:44";"SLCS";"";"Light Curve start ";"u325"
"2025-03-20 13:36:44.037";"2025-03-20";"13:36:44";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.195, ETRmPot: - 7.002 )   (Platt et al. 1980) ";""
"2025-03-20 13:36:44.037";"2025-03-20";"13:36:44";"REG2";"";"#1: alpha: 0.159, ETRm: 5.515, Ik: 34.600   (Jassby and Platt 1976) ";""
"2025-03-20 13:36:45.421";"2025-03-20";"13:36:45";"FO";"10";"433";"1106";"0";"0.608";"0.0";"-";"-";"-";"433";"1106";"0.608"
"2025-03-20 13:37:15.420";"2025-03-20";"13:37:15";"F";"11";"313";"454";"25";"0.311";"3.3";"277";"0.797";"1.436";"433";"1106";"0.608"
"2025-03-20 13:37:45.401";"2025-03-20";"13:37:45";"F";"12";"314";"417";"45";"0.247";"4.7";"263";"0.669";"1.652";"433";"1106";"0.608"
"2025-03-20 13:38:15.397";"2025-03-20";"13:38:15";"F";"13";"325";"408";"65";"0.203";"5.5";"259";"0.557";"1.711";"433";"1106";"0.608"
"2025-03-20 13:38:45.384";"2025-03-20";"13:38:45";"F";"14";"341";"404";"90";"0.156";"5.9";"258";"0.432";"1.738";"433";"1106";"0.608"
