"2023-04-06";"11:37:18";"WinControl (rev 1195) report file"
"Datetime";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR";"1:Fo'";"1:NPQ";"1:Fo";"1:Fm";"1:Fv/Fm"
"";"";"";"D";"";"Device Nr: #1, JUNIOR-PAM-II (CFMG0360A) ";""
"2023-04-06 07:51:37.890";"2023-04-06";"07:51:37";"SLCS";"";"Light Curve start ";"hm225"
"2023-04-06 07:51:37.890";"2023-04-06";"07:51:37";"REG1";"";"#1: alpha: 0.342, ETRm: 22.622, Ik: 66.100   ( beta: 0.008, ETRmPot: 25.192 )   (Platt et al. 1980) ";""
"2023-04-06 07:51:37.890";"2023-04-06";"07:51:37";"REG2";"";"#1: alpha: 0.271, ETRm: 21.893, Ik: 80.794   (Jassby and Platt 1976) ";""
"2023-04-06 07:51:39.654";"2023-04-06";"07:51:39";"FO";"1";"102";"288";"0";"0.646";"0.0";"-";"-";"102";"288";"0.646"
"2023-04-06 07:52:09.942";"2023-04-06";"07:52:09";"F";"2";"107";"271";"45";"0.605";"11.4";"100";"0.063";"102";"288";"0.646"
"2023-04-06 07:52:40.241";"2023-04-06";"07:52:40";"F";"3";"110";"238";"66";"0.538";"14.9";"95";"0.210";"102";"288";"0.646"
"2023-04-06 07:53:10.535";"2023-04-06";"07:53:10";"F";"4";"108";"199";"90";"0.457";"17.3";"88";"0.447";"102";"288";"0.646"
"2023-04-06 07:53:40.830";"2023-04-06";"07:53:40";"F";"5";"109";"174";"125";"0.374";"19.6";"83";"0.655";"102";"288";"0.646"
"2023-04-06 07:54:11.129";"2023-04-06";"07:54:11";"F";"6";"110";"151";"190";"0.272";"21.7";"77";"0.907";"102";"288";"0.646"
"2023-04-06 07:54:41.422";"2023-04-06";"07:54:41";"F";"7";"112";"138";"285";"0.188";"22.5";"74";"1.087";"102";"288";"0.646"
"2023-04-06 07:55:11.726";"2023-04-06";"07:55:11";"F";"8";"115";"132";"420";"0.129";"22.8";"72";"1.182";"102";"288";"0.646"
"2023-04-06 07:55:42.021";"2023-04-06";"07:55:42";"F";"9";"119";"129";"625";"0.078";"20.5";"71";"1.233";"102";"288";"0.646"
"2023-04-06 07:55:44.704";"2023-04-06";"07:55:44";"SLCE";"";"Light Curve end ";""
"2023-04-06 07:56:16.577";"2023-04-06";"07:56:16";"SLCS";"";"Light Curve start ";"hm226"
"2023-04-06 07:56:16.577";"2023-04-06";"07:56:16";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.002, ETRmPot: 21.298 )   (Platt et al. 1980) ";""
"2023-04-06 07:56:16.577";"2023-04-06";"07:56:16";"REG2";"";"#1: alpha: 0.221, ETRm: 21.756, Ik: 98.285   (Jassby and Platt 1976) ";""
"2023-04-06 07:56:18.315";"2023-04-06";"07:56:18";"FO";"10";"92";"265";"0";"0.653";"0.0";"-";"-";"92";"265";"0.653"
"2023-04-06 07:56:48.604";"2023-04-06";"07:56:48";"F";"11";"105";"248";"45";"0.577";"10.9";"90";"0.069";"92";"265";"0.653"
"2023-04-06 07:57:18.904";"2023-04-06";"07:57:18";"F";"12";"105";"195";"66";"0.462";"12.8";"82";"0.359";"92";"265";"0.653"
"2023-04-06 07:57:49.196";"2023-04-06";"07:57:49";"F";"13";"105";"174";"90";"0.397";"15.0";"78";"0.523";"92";"265";"0.653"
"2023-04-06 07:58:19.497";"2023-04-06";"07:58:19";"F";"14";"107";"162";"125";"0.340";"17.9";"75";"0.636";"92";"265";"0.653"
"2023-04-06 07:58:49.788";"2023-04-06";"07:58:49";"F";"15";"110";"148";"190";"0.257";"20.5";"72";"0.791";"92";"265";"0.653"
"2023-04-06 07:59:20.088";"2023-04-06";"07:59:20";"F";"16";"112";"137";"285";"0.182";"21.8";"69";"0.934";"92";"265";"0.653"
"2023-04-06 07:59:50.378";"2023-04-06";"07:59:50";"F";"17";"115";"131";"420";"0.122";"21.5";"68";"1.023";"92";"265";"0.653"
"2023-04-06 08:00:20.674";"2023-04-06";"08:00:20";"F";"18";"117";"128";"625";"0.086";"22.6";"67";"1.070";"92";"265";"0.653"
"2023-04-06 08:00:23.268";"2023-04-06";"08:00:23";"SLCE";"";"Light Curve end ";""
"2023-04-06 08:00:49.816";"2023-04-06";"08:00:49";"SLCS";"";"Light Curve start ";"hm227"
"2023-04-06 08:00:49.816";"2023-04-06";"08:00:49";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.010, ETRmPot: 11.881 )   (Platt et al. 1980) ";""
"2023-04-06 08:00:49.816";"2023-04-06";"08:00:49";"REG2";"";"#1: alpha: 0.269, ETRm: 15.598, Ik: 57.897   (Jassby and Platt 1976) ";""
"2023-04-06 08:00:51.572";"2023-04-06";"08:00:51";"FO";"19";"120";"328";"0";"0.634";"0.0";"-";"-";"120";"328";"0.634"
