"2023-03-31";"11:48:01";"WinControl (rev 1195) report file"
"Datetime";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR";"1:Fo'";"1:NPQ";"1:Fo";"1:Fm";"1:Fv/Fm"
"";"";"";"D";"";"Device Nr: #1, JUNIOR-PAM-II (CFMG0360A) ";""
"2023-03-31 07:57:47.983";"2023-03-31";"07:57:47";"SLCS";"";"Light Curve start ";"hm137"
"2023-03-31 07:57:47.983";"2023-03-31";"07:57:47";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.003, ETRmPot: 12.214 )   (Platt et al. 1980) ";""
"2023-03-31 07:57:47.983";"2023-03-31";"07:57:47";"REG2";"";"#1: alpha: 0.306, ETRm: 13.327, Ik: 43.573   (Jassby and Platt 1976) ";""
"2023-03-31 07:57:49.709";"2023-03-31";"07:57:49";"FO";"1";"106";"327";"0";"0.676";"0.0";"-";"-";"106";"327";"0.676"
"2023-03-31 07:58:20.007";"2023-03-31";"07:58:20";"F";"2";"114";"256";"45";"0.555";"10.5";"97";"0.277";"106";"327";"0.676"
"2023-03-31 07:58:50.302";"2023-03-31";"07:58:50";"F";"3";"119";"210";"66";"0.433";"12.0";"90";"0.557";"106";"327";"0.676"
"2023-03-31 07:59:20.599";"2023-03-31";"07:59:20";"F";"4";"124";"187";"90";"0.337";"12.7";"85";"0.749";"106";"327";"0.676"
"2023-03-31 07:59:50.892";"2023-03-31";"07:59:50";"F";"5";"128";"169";"125";"0.243";"12.8";"81";"0.935";"106";"327";"0.676"
"2023-03-31 08:00:21.194";"2023-03-31";"08:00:21";"F";"6";"135";"161";"190";"0.161";"12.8";"79";"1.031";"106";"327";"0.676"
"2023-03-31 08:00:51.489";"2023-03-31";"08:00:51";"F";"7";"138";"155";"285";"0.110";"13.2";"78";"1.110";"106";"327";"0.676"
"2023-03-31 08:01:21.781";"2023-03-31";"08:01:21";"F";"8";"141";"152";"420";"0.072";"12.7";"77";"1.151";"106";"327";"0.676"
"2023-03-31 08:01:52.078";"2023-03-31";"08:01:52";"F";"9";"145";"154";"625";"0.058";"15.2";"78";"1.123";"106";"327";"0.676"
"2023-03-31 08:01:54.742";"2023-03-31";"08:01:54";"SLCE";"";"Light Curve end ";""
"2023-03-31 08:02:42.792";"2023-03-31";"08:02:42";"SLCS";"";"Light Curve start ";"hm138"
"2023-03-31 08:02:42.792";"2023-03-31";"08:02:42";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.004, ETRmPot: 11.371 )   (Platt et al. 1980) ";""
"2023-03-31 08:02:42.792";"2023-03-31";"08:02:42";"REG2";"";"#1: alpha: 0.299, ETRm: 12.759, Ik: 42.654   (Jassby and Platt 1976) ";""
"2023-03-31 08:02:44.471";"2023-03-31";"08:02:44";"FO";"10";"107";"316";"0";"0.661";"0.0";"-";"-";"107";"316";"0.661"
"2023-03-31 08:03:14.772";"2023-03-31";"08:03:14";"F";"11";"123";"273";"45";"0.549";"10.4";"102";"0.158";"107";"316";"0.661"
"2023-03-31 08:03:45.060";"2023-03-31";"08:03:45";"F";"12";"122";"204";"66";"0.402";"11.1";"90";"0.549";"107";"316";"0.661"
"2023-03-31 08:04:15.364";"2023-03-31";"08:04:15";"F";"13";"124";"185";"90";"0.330";"12.5";"86";"0.708";"107";"316";"0.661"
"2023-03-31 08:04:45.660";"2023-03-31";"08:04:45";"F";"14";"130";"167";"125";"0.222";"11.7";"82";"0.892";"107";"316";"0.661"
"2023-03-31 08:05:15.955";"2023-03-31";"08:05:15";"F";"15";"132";"156";"190";"0.154";"12.3";"79";"1.026";"107";"316";"0.661"
"2023-03-31 08:05:46.251";"2023-03-31";"08:05:46";"F";"16";"135";"149";"285";"0.094";"11.3";"78";"1.121";"107";"316";"0.661"
"2023-03-31 08:06:16.548";"2023-03-31";"08:06:16";"F";"17";"137";"149";"420";"0.081";"14.3";"78";"1.121";"107";"316";"0.661"
"2023-03-31 08:06:46.838";"2023-03-31";"08:06:46";"F";"18";"140";"148";"625";"0.054";"14.2";"77";"1.135";"107";"316";"0.661"
"2023-03-31 08:06:49.343";"2023-03-31";"08:06:49";"SLCE";"";"Light Curve end ";""
"2023-03-31 08:07:19.248";"2023-03-31";"08:07:19";"SLCS";"";"Light Curve start ";"hm139"
"2023-03-31 08:07:19.248";"2023-03-31";"08:07:19";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.007, ETRmPot: 15.427 )   (Platt et al. 1980) ";""
"2023-03-31 08:07:19.248";"2023-03-31";"08:07:19";"REG2";"";"#1: alpha: 0.235, ETRm: 18.005, Ik: 76.513   (Jassby and Platt 1976) ";""
"2023-03-31 08:07:20.936";"2023-03-31";"08:07:20";"FO";"19";"75";"221";"0";"0.661";"0.0";"-";"-";"75";"221";"0.661"
"2023-03-31 08:07:51.233";"2023-03-31";"08:07:51";"F";"20";"86";"203";"45";"0.576";"10.9";"73";"0.089";"75";"221";"0.661"
"2023-03-31 08:08:21.527";"2023-03-31";"08:08:21";"F";"21";"85";"160";"66";"0.469";"13.0";"66";"0.381";"75";"221";"0.661"
"2023-03-31 08:08:51.825";"2023-03-31";"08:08:51";"F";"22";"87";"139";"90";"0.374";"14.1";"62";"0.590";"75";"221";"0.661"
"2023-03-31 08:09:22.119";"2023-03-31";"08:09:22";"F";"23";"89";"126";"125";"0.294";"15.4";"60";"0.754";"75";"221";"0.661"
"2023-03-31 08:09:52.418";"2023-03-31";"08:09:52";"F";"24";"93";"114";"190";"0.184";"14.7";"57";"0.939";"75";"221";"0.661"
"2023-03-31 08:10:22.692";"2023-03-31";"08:10:22";"F";"25";"91";"109";"285";"0.165";"19.8";"56";"1.028";"75";"221";"0.661"
"2023-03-31 08:10:53.008";"2023-03-31";"08:10:53";"F";"26";"95";"106";"420";"0.104";"18.3";"55";"1.085";"75";"221";"0.661"
"2023-03-31 08:11:23.303";"2023-03-31";"08:11:23";"F";"27";"98";"106";"625";"0.075";"19.7";"55";"1.085";"75";"221";"0.661"
"2023-03-31 08:11:25.935";"2023-03-31";"08:11:25";"SLCE";"";"Light Curve end ";""
"2023-03-31 08:11:41.079";"2023-03-31";"08:11:41";"SLCS";"";"Light Curve start ";"hm140"
"2023-03-31 08:11:41.079";"2023-03-31";"08:11:41";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.006, ETRmPot: 13.234 )   (Platt et al. 1980) ";""
