"2023-03-24";"11:44:41";"WinControl (rev 1195) report file"
"Datetime";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR";"1:Fo'";"1:NPQ";"1:Fo";"1:Fm";"1:Fv/Fm"
"";"";"";"D";"";"Device Nr: #1, JUNIOR-PAM-II (CFMG0360A) ";""
"2023-03-24 07:59:39.598";"2023-03-24";"07:59:39";"SLCS";"";"Light Curve start ";"hm105"
"2023-03-24 07:59:39.598";"2023-03-24";"07:59:39";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.005, ETRmPot: 15.741 )   (Platt et al. 1980) ";""
"2023-03-24 07:59:39.598";"2023-03-24";"07:59:39";"REG2";"";"#1: alpha: 0.343, ETRm: 17.444, Ik: 50.928   (Jassby and Platt 1976) ";""
"2023-03-24 07:59:41.343";"2023-03-24";"07:59:41";"FO";"1";"96";"307";"0";"0.687";"0.0";"-";"-";"96";"307";"0.687"
"2023-03-24 08:00:11.637";"2023-03-24";"08:00:11";"F";"2";"109";"293";"45";"0.628";"11.9";"95";"0.048";"96";"307";"0.687"
"2023-03-24 08:00:41.936";"2023-03-24";"08:00:41";"F";"3";"109";"242";"66";"0.550";"15.2";"89";"0.269";"96";"307";"0.687"
"2023-03-24 08:01:12.227";"2023-03-24";"08:01:12";"F";"4";"109";"199";"90";"0.452";"17.1";"82";"0.543";"96";"307";"0.687"
"2023-03-24 08:01:42.529";"2023-03-24";"08:01:42";"F";"5";"111";"166";"125";"0.331";"17.4";"76";"0.849";"96";"307";"0.687"
"2023-03-24 08:02:12.827";"2023-03-24";"08:02:12";"F";"6";"114";"145";"190";"0.214";"17.1";"71";"1.117";"96";"307";"0.687"
"2023-03-24 08:02:43.115";"2023-03-24";"08:02:43";"F";"7";"117";"135";"285";"0.133";"15.9";"69";"1.274";"96";"307";"0.687"
"2023-03-24 08:03:13.414";"2023-03-24";"08:03:13";"F";"8";"121";"132";"420";"0.083";"14.6";"68";"1.326";"96";"307";"0.687"
"2023-03-24 08:03:43.714";"2023-03-24";"08:03:43";"F";"9";"123";"134";"625";"0.082";"21.5";"68";"1.291";"96";"307";"0.687"
"2023-03-24 08:03:46.428";"2023-03-24";"08:03:46";"SLCE";"";"Light Curve end ";""
"2023-03-24 08:04:17.074";"2023-03-24";"08:04:17";"SLCS";"";"Light Curve start ";"hm106"
"2023-03-24 08:04:17.074";"2023-03-24";"08:04:17";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.014, ETRmPot: 15.707 )   (Platt et al. 1980) ";""
"2023-03-24 08:04:17.074";"2023-03-24";"08:04:17";"REG2";"";"#1: alpha: 0.213, ETRm: 22.451, Ik: 105.404   (Jassby and Platt 1976) ";""
"2023-03-24 08:04:18.807";"2023-03-24";"08:04:18";"FO";"10";"97";"260";"0";"0.627";"0.0";"-";"-";"97";"260";"0.627"
"2023-03-24 08:04:49.098";"2023-03-24";"08:04:49";"F";"11";"106";"246";"45";"0.569";"10.8";"95";"0.057";"97";"260";"0.627"
"2023-03-24 08:05:19.401";"2023-03-24";"08:05:19";"F";"12";"110";"217";"66";"0.493";"13.7";"90";"0.198";"97";"260";"0.627"
"2023-03-24 08:05:49.690";"2023-03-24";"08:05:49";"F";"13";"106";"182";"90";"0.418";"15.8";"84";"0.429";"97";"260";"0.627"
"2023-03-24 08:06:19.985";"2023-03-24";"08:06:19";"F";"14";"110";"162";"125";"0.321";"16.9";"79";"0.605";"97";"260";"0.627"
"2023-03-24 08:06:50.283";"2023-03-24";"08:06:50";"F";"15";"111";"145";"190";"0.234";"18.7";"75";"0.793";"97";"260";"0.627"
"2023-03-24 08:07:20.583";"2023-03-24";"08:07:20";"F";"16";"112";"133";"285";"0.158";"18.9";"72";"0.955";"97";"260";"0.627"
"2023-03-24 08:07:50.874";"2023-03-24";"08:07:50";"F";"17";"111";"128";"420";"0.133";"23.5";"70";"1.031";"97";"260";"0.627"
"2023-03-24 08:08:21.175";"2023-03-24";"08:08:21";"F";"18";"113";"126";"625";"0.103";"27.0";"69";"1.063";"97";"260";"0.627"
"2023-03-24 08:08:23.949";"2023-03-24";"08:08:23";"SLCE";"";"Light Curve end ";""
"2023-03-24 08:09:02.807";"2023-03-24";"08:09:02";"SLCS";"";"Light Curve start ";"hm107"
"2023-03-24 08:09:02.807";"2023-03-24";"08:09:02";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.002, ETRmPot: 19.638 )   (Platt et al. 1980) ";""
"2023-03-24 08:09:02.807";"2023-03-24";"08:09:02";"REG2";"";"#1: alpha: 0.241, ETRm: 20.189, Ik: 83.640   (Jassby and Platt 1976) ";""
"2023-03-24 08:09:04.564";"2023-03-24";"08:09:04";"FO";"19";"122";"323";"0";"0.622";"0.0";"-";"-";"122";"323";"0.622"
"2023-03-24 08:09:34.864";"2023-03-24";"08:09:34";"F";"20";"132";"295";"45";"0.553";"10.5";"118";"0.095";"122";"323";"0.622"
"2023-03-24 08:10:05.154";"2023-03-24";"08:10:05";"F";"21";"138";"270";"66";"0.489";"13.6";"114";"0.196";"122";"323";"0.622"
"2023-03-24 08:10:35.456";"2023-03-24";"08:10:35";"F";"22";"134";"231";"90";"0.420";"15.9";"106";"0.398";"122";"323";"0.622"
"2023-03-24 08:11:05.749";"2023-03-24";"08:11:05";"F";"23";"138";"205";"125";"0.327";"17.2";"100";"0.576";"122";"323";"0.622"
"2023-03-24 08:11:36.033";"2023-03-24";"08:11:36";"F";"24";"142";"187";"190";"0.241";"19.2";"96";"0.727";"122";"323";"0.622"
"2023-03-24 08:12:06.338";"2023-03-24";"08:12:06";"F";"25";"146";"175";"285";"0.166";"19.9";"92";"0.846";"122";"323";"0.622"
"2023-03-24 08:12:36.633";"2023-03-24";"08:12:36";"F";"26";"148";"168";"420";"0.119";"21.0";"90";"0.923";"122";"323";"0.622"
"2023-03-24 08:13:06.935";"2023-03-24";"08:13:06";"F";"27";"151";"164";"625";"0.079";"20.7";"89";"0.970";"122";"323";"0.622"
"2023-03-24 08:13:09.832";"2023-03-24";"08:13:09";"SLCE";"";"Light Curve end ";""
"2023-03-24 08:13:39.061";"2023-03-24";"08:13:39";"SLCS";"";"Light Curve start ";"hm108"
"2023-03-24 08:13:39.061";"2023-03-24";"08:13:39";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.004, ETRmPot: 14.334 )   (Platt et al. 1980) ";""
"2023-03-24 08:13:39.061";"2023-03-24";"08:13:39";"REG2";"";"#1: alpha: 0.311, ETRm: 15.757, Ik: 50.738   (Jassby and Platt 1976) ";""
"2023-03-24 08:13:40.724";"2023-03-24";"08:13:40";"FO";"28";"107";"293";"0";"0.635";"0.0";"-";"-";"107";"293";"0.635"
"2023-03-24 08:14:11.023";"2023-03-24";"08:14:11";"F";"29";"121";"271";"45";"0.554";"10.5";"104";"0.081";"107";"293";"0.635"
"2023-03-24 08:14:41.316";"2023-03-24";"08:14:41";"F";"30";"124";"255";"66";"0.514";"14.2";"101";"0.149";"107";"293";"0.635"
"2023-03-24 08:15:11.614";"2023-03-24";"08:15:11";"F";"31";"125";"211";"90";"0.408";"15.4";"94";"0.389";"107";"293";"0.635"
"2023-03-24 08:15:41.914";"2023-03-24";"08:15:41";"F";"32";"129";"183";"125";"0.295";"15.5";"88";"0.601";"107";"293";"0.635"
"2023-03-24 08:16:12.212";"2023-03-24";"08:16:12";"F";"33";"135";"167";"190";"0.192";"15.3";"84";"0.754";"107";"293";"0.635"
