"2023-03-13";"11:48:30";"WinControl (rev 1195) report file"
"Datetime";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR";"1:NPQ";"1:Fo";"1:Fm";"1:Fv/Fm"
"";"";"";"D";"";"Device Nr: #1, JUNIOR-PAM-II (CFMG0360A) ";""
"2023-03-13 10:18:25.900";"2023-03-13";"10:18:25";"F";"272";"112";"257";"66";"0.564";"15.6";"0.051";"100";"270";"0.630"
"2023-03-13 10:18:56.196";"2023-03-13";"10:18:56";"F";"273";"114";"239";"90";"0.523";"19.8";"0.130";"100";"270";"0.630"
"2023-03-13 10:19:26.490";"2023-03-13";"10:19:26";"F";"274";"113";"189";"125";"0.402";"21.1";"0.429";"100";"270";"0.630"
"2023-03-13 10:19:56.791";"2023-03-13";"10:19:56";"F";"275";"117";"163";"190";"0.282";"22.5";"0.656";"100";"270";"0.630"
"2023-03-13 10:20:27.080";"2023-03-13";"10:20:27";"F";"276";"119";"147";"285";"0.190";"22.7";"0.837";"100";"270";"0.630"
"2023-03-13 10:20:57.377";"2023-03-13";"10:20:57";"F";"277";"122";"137";"420";"0.109";"19.2";"0.971";"100";"270";"0.630"
"2023-03-13 10:21:27.673";"2023-03-13";"10:21:27";"F";"278";"125";"134";"625";"0.067";"17.6";"1.015";"100";"270";"0.630"
"2023-03-13 10:21:57.971";"2023-03-13";"10:21:57";"F";"279";"126";"136";"820";"0.074";"25.5";"0.985";"100";"270";"0.630"
"2023-03-13 10:22:00.894";"2023-03-13";"10:22:00";"SLCE";"";"Light Curve end ";""
"2023-03-13 10:22:51.847";"2023-03-13";"10:22:51";"SLCS";"";"Light Curve start ";"hm40"
"2023-03-13 10:22:51.847";"2023-03-13";"10:22:51";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.010, ETRmPot: 17.671 )   (Platt et al. 1980) ";""
"2023-03-13 10:22:51.847";"2023-03-13";"10:22:51";"REG2";"";"#1: alpha: 0.174, ETRm: 23.883, Ik: 137.105   (Jassby and Platt 1976) ";""
"2023-03-13 10:22:53.567";"2023-03-13";"10:22:53";"FO";"280";"127";"293";"0";"0.567";"0.0";"-";"127";"293";"0.567"
"2023-03-13 10:23:23.855";"2023-03-13";"10:23:23";"F";"281";"148";"255";"66";"0.420";"11.6";"0.149";"127";"293";"0.567"
"2023-03-13 10:23:54.156";"2023-03-13";"10:23:54";"F";"282";"150";"249";"90";"0.398";"15.0";"0.177";"127";"293";"0.567"
"2023-03-13 10:24:24.451";"2023-03-13";"10:24:24";"F";"283";"154";"226";"125";"0.319";"16.7";"0.296";"127";"293";"0.567"
"2023-03-13 10:24:54.750";"2023-03-13";"10:24:54";"F";"284";"157";"208";"190";"0.245";"19.6";"0.409";"127";"293";"0.567"
"2023-03-13 10:25:25.033";"2023-03-13";"10:25:25";"F";"285";"163";"199";"285";"0.181";"21.7";"0.472";"127";"293";"0.567"
"2023-03-13 10:25:55.337";"2023-03-13";"10:25:55";"F";"286";"166";"191";"420";"0.131";"23.1";"0.534";"127";"293";"0.567"
"2023-03-13 10:26:25.630";"2023-03-13";"10:26:25";"F";"287";"173";"187";"625";"0.075";"19.7";"0.567";"127";"293";"0.567"
"2023-03-13 10:26:55.935";"2023-03-13";"10:26:55";"F";"288";"173";"190";"820";"0.089";"30.7";"0.542";"127";"293";"0.567"
"2023-03-13 10:26:58.568";"2023-03-13";"10:26:58";"SLCE";"";"Light Curve end ";""
"2023-03-13 10:27:46.430";"2023-03-13";"10:27:46";"SLCS";"";"Light Curve start ";"hm41"
"2023-03-13 10:27:46.430";"2023-03-13";"10:27:46";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.013, ETRmPot: 25.123 )   (Platt et al. 1980) ";""
"2023-03-13 10:27:46.430";"2023-03-13";"10:27:46";"REG2";"";"#1: alpha: 0.202, ETRm: 34.168, Ik: 169.242   (Jassby and Platt 1976) ";""
"2023-03-13 10:27:48.120";"2023-03-13";"10:27:48";"FO";"289";"90";"255";"0";"0.647";"0.0";"-";"90";"255";"0.647"
"2023-03-13 10:28:18.424";"2023-03-13";"10:28:18";"F";"290";"108";"246";"66";"0.561";"15.6";"0.037";"90";"255";"0.647"
"2023-03-13 10:28:48.712";"2023-03-13";"10:28:48";"F";"291";"108";"209";"90";"0.483";"18.3";"0.220";"90";"255";"0.647"
"2023-03-13 10:29:19.006";"2023-03-13";"10:29:19";"F";"292";"110";"183";"125";"0.399";"20.9";"0.393";"90";"255";"0.647"
"2023-03-13 10:29:49.304";"2023-03-13";"10:29:49";"F";"293";"114";"168";"190";"0.321";"25.6";"0.518";"90";"255";"0.647"
"2023-03-13 10:30:19.605";"2023-03-13";"10:30:19";"F";"294";"118";"157";"285";"0.248";"29.7";"0.624";"90";"255";"0.647"
"2023-03-13 10:30:49.898";"2023-03-13";"10:30:49";"F";"295";"123";"150";"420";"0.180";"31.8";"0.700";"90";"255";"0.647"
"2023-03-13 10:31:20.197";"2023-03-13";"10:31:20";"F";"296";"128";"146";"625";"0.123";"32.3";"0.747";"90";"255";"0.647"
"2023-03-13 10:31:50.492";"2023-03-13";"10:31:50";"F";"297";"130";"147";"820";"0.116";"40.0";"0.735";"90";"255";"0.647"
"2023-03-13 10:31:53.735";"2023-03-13";"10:31:53";"SLCE";"";"Light Curve end ";""
"2023-03-13 10:32:14.269";"2023-03-13";"10:32:14";"SLCS";"";"Light Curve start ";"hm42"
"2023-03-13 10:32:14.269";"2023-03-13";"10:32:14";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.008, ETRmPot: 14.407 )   (Platt et al. 1980) ";""
"2023-03-13 10:32:14.269";"2023-03-13";"10:32:14";"REG2";"";"#1: alpha: 0.270, ETRm: 18.584, Ik: 68.889   (Jassby and Platt 1976) ";""
"2023-03-13 10:32:15.984";"2023-03-13";"10:32:15";"FO";"298";"95";"282";"0";"0.663";"0.0";"-";"95";"282";"0.663"
"2023-03-13 10:32:46.284";"2023-03-13";"10:32:46";"F";"299";"110";"242";"66";"0.545";"15.1";"0.165";"95";"282";"0.663"
"2023-03-13 10:33:16.580";"2023-03-13";"10:33:16";"F";"300";"109";"184";"90";"0.408";"15.4";"0.533";"95";"282";"0.663"
"2023-03-13 10:33:46.877";"2023-03-13";"10:33:46";"F";"301";"111";"161";"125";"0.311";"16.3";"0.752";"95";"282";"0.663"
"2023-03-13 10:34:17.166";"2023-03-13";"10:34:17";"F";"302";"115";"145";"190";"0.207";"16.5";"0.945";"95";"282";"0.663"
"2023-03-13 10:34:47.470";"2023-03-13";"10:34:47";"F";"303";"117";"136";"285";"0.140";"16.8";"1.074";"95";"282";"0.663"
"2023-03-13 10:35:17.762";"2023-03-13";"10:35:17";"F";"304";"119";"133";"420";"0.105";"18.5";"1.120";"95";"282";"0.663"
"2023-03-13 10:35:48.062";"2023-03-13";"10:35:48";"F";"305";"123";"131";"625";"0.061";"16.0";"1.153";"95";"282";"0.663"
"2023-03-13 10:36:18.358";"2023-03-13";"10:36:18";"F";"306";"123";"133";"820";"0.075";"25.8";"1.120";"95";"282";"0.663"
"2023-03-13 10:36:21.321";"2023-03-13";"10:36:21";"SLCE";"";"Light Curve end ";""
"2023-03-13 10:36:53.594";"2023-03-13";"10:36:53";"SLCS";"";"Light Curve start ";"hm43"
"2023-03-13 10:36:53.594";"2023-03-13";"10:36:53";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.005, ETRmPot: 28.756 )   (Platt et al. 1980) ";""
"2023-03-13 10:36:53.594";"2023-03-13";"10:36:53";"REG2";"";"#1: alpha: 0.223, ETRm: 31.164, Ik: 139.615   (Jassby and Platt 1976) ";""
"2023-03-13 10:36:55.350";"2023-03-13";"10:36:55";"FO";"307";"97";"243";"0";"0.601";"0.0";"-";"97";"243";"0.601"
"2023-03-13 10:37:25.646";"2023-03-13";"10:37:25";"F";"308";"108";"231";"66";"0.532";"14.7";"0.052";"97";"243";"0.601"
"2023-03-13 10:37:55.936";"2023-03-13";"10:37:55";"F";"309";"109";"217";"90";"0.498";"18.8";"0.120";"97";"243";"0.601"
"2023-03-13 10:38:26.235";"2023-03-13";"10:38:26";"F";"310";"110";"188";"125";"0.415";"21.8";"0.293";"97";"243";"0.601"
"2023-03-13 10:38:56.531";"2023-03-13";"10:38:56";"F";"311";"113";"166";"190";"0.319";"25.5";"0.464";"97";"243";"0.601"
"2023-03-13 10:39:26.831";"2023-03-13";"10:39:26";"F";"312";"115";"152";"285";"0.243";"29.1";"0.599";"97";"243";"0.601"
"2023-03-13 10:39:57.128";"2023-03-13";"10:39:57";"F";"313";"116";"143";"420";"0.189";"33.3";"0.699";"97";"243";"0.601"
"2023-03-13 10:40:27.424";"2023-03-13";"10:40:27";"F";"314";"123";"137";"625";"0.102";"26.8";"0.774";"97";"243";"0.601"
"2023-03-13 10:40:57.712";"2023-03-13";"10:40:57";"F";"315";"123";"137";"820";"0.102";"35.1";"0.774";"97";"243";"0.601"
"2023-03-13 10:41:00.365";"2023-03-13";"10:41:00";"SLCE";"";"Light Curve end ";""
"2023-03-13 10:41:36.211";"2023-03-13";"10:41:36";"SLCS";"";"Light Curve start ";"hm44"
"2023-03-13 10:41:36.211";"2023-03-13";"10:41:36";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.010, ETRmPot: 20.034 )   (Platt et al. 1980) ";""
"2023-03-13 10:41:36.211";"2023-03-13";"10:41:36";"REG2";"";"#1: alpha: 0.203, ETRm: 26.079, Ik: 128.566   (Jassby and Platt 1976) ";""
"2023-03-13 10:41:37.908";"2023-03-13";"10:41:37";"FO";"316";"115";"273";"0";"0.579";"0.0";"-";"115";"273";"0.579"
"2023-03-13 10:42:08.209";"2023-03-13";"10:42:08";"F";"317";"128";"259";"66";"0.506";"14.0";"0.054";"115";"273";"0.579"
"2023-03-13 10:42:38.501";"2023-03-13";"10:42:38";"F";"318";"132";"238";"90";"0.445";"16.8";"0.147";"115";"273";"0.579"
"2023-03-13 10:43:08.799";"2023-03-13";"10:43:08";"F";"319";"138";"214";"125";"0.355";"18.6";"0.276";"115";"273";"0.579"
"2023-03-13 10:43:39.095";"2023-03-13";"10:43:39";"F";"320";"142";"196";"190";"0.276";"22.0";"0.393";"115";"273";"0.579"
"2023-03-13 10:44:09.394";"2023-03-13";"10:44:09";"F";"321";"150";"185";"285";"0.189";"22.6";"0.476";"115";"273";"0.579"
"2023-03-13 10:44:39.682";"2023-03-13";"10:44:39";"F";"322";"155";"181";"420";"0.144";"25.4";"0.508";"115";"273";"0.579"
"2023-03-13 10:45:09.983";"2023-03-13";"10:45:09";"F";"323";"161";"178";"625";"0.096";"25.2";"0.534";"115";"273";"0.579"
"2023-03-13 10:45:40.274";"2023-03-13";"10:45:40";"F";"324";"162";"178";"820";"0.090";"31.0";"0.534";"115";"273";"0.579"
"2023-03-13 10:45:43.278";"2023-03-13";"10:45:43";"SLCE";"";"Light Curve end ";""
"2023-03-13 10:46:14.648";"2023-03-13";"10:46:14";"SLCS";"";"Light Curve start ";"hm45"
"2023-03-13 10:46:14.648";"2023-03-13";"10:46:14";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.001, ETRmPot: 21.024 )   (Platt et al. 1980) ";""
"2023-03-13 10:46:14.648";"2023-03-13";"10:46:14";"REG2";"";"#1: alpha: 0.318, ETRm: 21.524, Ik: 67.744   (Jassby and Platt 1976) ";""
"2023-03-13 10:46:16.372";"2023-03-13";"10:46:16";"FO";"325";"91";"251";"0";"0.637";"0.0";"-";"91";"251";"0.637"
"2023-03-13 10:46:46.665";"2023-03-13";"10:46:46";"F";"326";"102";"243";"66";"0.580";"16.1";"0.033";"91";"251";"0.637"
"2023-03-13 10:47:16.961";"2023-03-13";"10:47:16";"F";"327";"103";"208";"90";"0.505";"19.1";"0.207";"91";"251";"0.637"
"2023-03-13 10:47:47.260";"2023-03-13";"10:47:47";"F";"328";"104";"168";"125";"0.381";"20.0";"0.494";"91";"251";"0.637"
"2023-03-13 10:48:17.559";"2023-03-13";"10:48:17";"F";"329";"108";"146";"190";"0.260";"20.7";"0.719";"91";"251";"0.637"
"2023-03-13 10:48:47.849";"2023-03-13";"10:48:47";"F";"330";"110";"136";"285";"0.191";"22.9";"0.846";"91";"251";"0.637"
"2023-03-13 10:49:18.149";"2023-03-13";"10:49:18";"F";"331";"114";"128";"420";"0.109";"19.2";"0.961";"91";"251";"0.637"
"2023-03-13 10:49:48.448";"2023-03-13";"10:49:48";"F";"332";"115";"126";"625";"0.087";"22.8";"0.992";"91";"251";"0.637"
"2023-03-13 10:50:18.739";"2023-03-13";"10:50:18";"F";"333";"117";"125";"820";"0.064";"22.0";"1.008";"91";"251";"0.637"
"2023-03-13 10:50:21.272";"2023-03-13";"10:50:21";"SLCE";"";"Light Curve end ";""
"2023-03-13 10:50:58.634";"2023-03-13";"10:50:58";"SLCS";"";"Light Curve start ";"hm46"
"2023-03-13 10:50:58.634";"2023-03-13";"10:50:58";"REG1";"";"#1: alpha: 0.387, ETRm: 28.740, Ik: 74.332   ( beta: 0.006, ETRmPot: 31.274 )   (Platt et al. 1980) ";""
"2023-03-13 10:50:58.634";"2023-03-13";"10:50:58";"REG2";"";"#1: alpha: 0.293, ETRm: 27.926, Ik: 95.243   (Jassby and Platt 1976) ";""
"2023-03-13 10:51:00.326";"2023-03-13";"10:51:00";"FO";"334";"97";"322";"0";"0.699";"0.0";"-";"97";"322";"0.699"
"2023-03-13 10:51:30.628";"2023-03-13";"10:51:30";"F";"335";"111";"307";"66";"0.638";"17.7";"0.049";"97";"322";"0.699"
"2023-03-13 10:52:00.921";"2023-03-13";"10:52:00";"F";"336";"111";"239";"90";"0.536";"20.3";"0.347";"97";"322";"0.699"
"2023-03-13 10:52:31.225";"2023-03-13";"10:52:31";"F";"337";"111";"194";"125";"0.428";"22.5";"0.660";"97";"322";"0.699"
"2023-03-13 10:53:01.515";"2023-03-13";"10:53:01";"F";"338";"114";"175";"190";"0.349";"27.9";"0.840";"97";"322";"0.699"
"2023-03-13 10:53:31.808";"2023-03-13";"10:53:31";"F";"339";"115";"156";"285";"0.263";"31.5";"1.064";"97";"322";"0.699"
"2023-03-13 10:54:02.113";"2023-03-13";"10:54:02";"F";"340";"119";"142";"420";"0.162";"28.6";"1.268";"97";"322";"0.699"
"2023-03-13 10:54:32.404";"2023-03-13";"10:54:32";"F";"341";"124";"135";"625";"0.081";"21.3";"1.385";"97";"322";"0.699"
"2023-03-13 10:55:02.703";"2023-03-13";"10:55:02";"F";"342";"125";"137";"820";"0.088";"30.3";"1.350";"97";"322";"0.699"
"2023-03-13 10:55:05.447";"2023-03-13";"10:55:05";"SLCE";"";"Light Curve end ";""
"2023-03-13 10:55:48.360";"2023-03-13";"10:55:48";"SLCS";"";"Light Curve start ";"hm47"
"2023-03-13 10:55:48.360";"2023-03-13";"10:55:48";"REG1";"";"#1: alpha: 0.308, ETRm: 35.403, Ik: 115.047   ( beta: 0.000, ETRmPot: 35.537 )   (Platt et al. 1980) ";""
"2023-03-13 10:55:48.360";"2023-03-13";"10:55:48";"REG2";"";"#1: alpha: 0.231, ETRm: 34.894, Ik: 151.072   (Jassby and Platt 1976) ";""
"2023-03-13 10:55:50.097";"2023-03-13";"10:55:50";"FO";"343";"73";"139";"0";"0.475";"0.0";"-";"73";"139";"0.475"
"2023-03-13 10:56:20.388";"2023-03-13";"10:56:20";"F";"344";"83";"163";"66";"0.491";"13.6";"- 0.147";"73";"139";"0.475"
"2023-03-13 10:56:50.691";"2023-03-13";"10:56:50";"F";"345";"84";"165";"90";"0.491";"18.6";"- 0.158";"73";"139";"0.475"
"2023-03-13 10:57:20.981";"2023-03-13";"10:57:20";"F";"346";"84";"152";"125";"0.447";"23.5";"- 0.086";"73";"139";"0.475"
"2023-03-13 10:57:51.273";"2023-03-13";"10:57:51";"F";"347";"85";"138";"190";"0.384";"30.6";"0.007";"73";"139";"0.475"
"2023-03-13 10:58:21.576";"2023-03-13";"10:58:21";"F";"348";"88";"122";"285";"0.279";"33.4";"0.139";"73";"139";"0.475"
"2023-03-13 10:58:51.868";"2023-03-13";"10:58:51";"F";"349";"90";"113";"420";"0.204";"36.0";"0.230";"73";"139";"0.475"
"2023-03-13 10:59:22.163";"2023-03-13";"10:59:22";"F";"350";"95";"107";"625";"0.112";"29.4";"0.299";"73";"139";"0.475"
"2023-03-13 10:59:52.464";"2023-03-13";"10:59:52";"F";"351";"95";"107";"820";"0.112";"38.6";"0.299";"73";"139";"0.475"
"2023-03-13 10:59:55.048";"2023-03-13";"10:59:55";"SLCE";"";"Light Curve end ";""
"2023-03-13 11:00:36.338";"2023-03-13";"11:00:36";"SLCS";"";"Light Curve start ";"hm48"
"2023-03-13 11:00:36.338";"2023-03-13";"11:00:36";"REG1";"";"#1: alpha: 0.327, ETRm: 18.173, Ik: 55.647   ( beta: 0.003, ETRmPot: 19.071 )   (Platt et al. 1980) ";""
"2023-03-13 11:00:36.338";"2023-03-13";"11:00:36";"REG2";"";"#1: alpha: 0.237, ETRm: 17.768, Ik: 75.117   (Jassby and Platt 1976) ";""
"2023-03-13 11:00:38.052";"2023-03-13";"11:00:38";"FO";"352";"106";"221";"0";"0.520";"0.0";"-";"106";"221";"0.520"
"2023-03-13 11:01:08.351";"2023-03-13";"11:01:08";"F";"353";"118";"196";"66";"0.398";"11.0";"0.128";"106";"221";"0.520"
"2023-03-13 11:01:38.648";"2023-03-13";"11:01:38";"F";"354";"117";"205";"90";"0.429";"16.2";"0.078";"106";"221";"0.520"
"2023-03-13 11:02:08.939";"2023-03-13";"11:02:08";"F";"355";"123";"182";"125";"0.324";"17.0";"0.214";"106";"221";"0.520"
"2023-03-13 11:02:39.240";"2023-03-13";"11:02:39";"F";"356";"126";"164";"190";"0.232";"18.5";"0.348";"106";"221";"0.520"
"2023-03-13 11:03:09.533";"2023-03-13";"11:03:09";"F";"357";"130";"153";"285";"0.150";"18.0";"0.444";"106";"221";"0.520"
"2023-03-13 11:03:39.829";"2023-03-13";"11:03:39";"F";"358";"132";"147";"420";"0.102";"18.0";"0.503";"106";"221";"0.520"
"2023-03-13 11:04:10.126";"2023-03-13";"11:04:10";"F";"359";"136";"144";"625";"0.056";"14.7";"0.535";"106";"221";"0.520"
"2023-03-13 11:04:40.422";"2023-03-13";"11:04:40";"F";"360";"138";"146";"820";"0.055";"18.9";"0.514";"106";"221";"0.520"
"2023-03-13 11:04:42.984";"2023-03-13";"11:04:42";"SLCE";"";"Light Curve end ";""
"2023-03-13 11:05:18.718";"2023-03-13";"11:05:18";"SLCS";"";"Light Curve start ";"hm01"
"2023-03-13 11:05:18.718";"2023-03-13";"11:05:18";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.005, ETRmPot: 23.550 )   (Platt et al. 1980) ";""
"2023-03-13 11:05:18.718";"2023-03-13";"11:05:18";"REG2";"";"#1: alpha: 0.283, ETRm: 26.083, Ik: 92.303   (Jassby and Platt 1976) ";""
"2023-03-13 11:05:20.415";"2023-03-13";"11:05:20";"FO";"361";"98";"284";"0";"0.655";"0.0";"-";"98";"284";"0.655"
"2023-03-13 11:05:50.715";"2023-03-13";"11:05:50";"F";"362";"108";"290";"66";"0.628";"17.4";"- 0.021";"98";"284";"0.655"
"2023-03-13 11:06:21.008";"2023-03-13";"11:06:21";"F";"363";"112";"233";"90";"0.519";"19.6";"0.219";"98";"284";"0.655"
"2023-03-13 11:06:51.300";"2023-03-13";"11:06:51";"F";"364";"114";"192";"125";"0.406";"21.3";"0.479";"98";"284";"0.655"
"2023-03-13 11:07:21.590";"2023-03-13";"11:07:21";"F";"365";"118";"170";"190";"0.306";"24.4";"0.671";"98";"284";"0.655"
"2023-03-13 11:07:51.901";"2023-03-13";"11:07:51";"F";"366";"123";"155";"285";"0.206";"24.7";"0.832";"98";"284";"0.655"
"2023-03-13 11:08:22.191";"2023-03-13";"11:08:22";"F";"367";"125";"147";"420";"0.150";"26.5";"0.932";"98";"284";"0.655"
"2023-03-13 11:08:52.491";"2023-03-13";"11:08:52";"F";"368";"129";"143";"625";"0.098";"25.7";"0.986";"98";"284";"0.655"
"2023-03-13 11:09:22.788";"2023-03-13";"11:09:22";"F";"369";"132";"144";"820";"0.083";"28.6";"0.972";"98";"284";"0.655"
"2023-03-13 11:09:25.989";"2023-03-13";"11:09:25";"SLCE";"";"Light Curve end ";""
"2023-03-13 11:10:09.594";"2023-03-13";"11:10:09";"SLCS";"";"Light Curve start ";"hm02"
"2023-03-13 11:10:09.594";"2023-03-13";"11:10:09";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.012, ETRmPot: 20.611 )   (Platt et al. 1980) ";""
"2023-03-13 11:10:09.594";"2023-03-13";"11:10:09";"REG2";"";"#1: alpha: 0.227, ETRm: 28.301, Ik: 124.753   (Jassby and Platt 1976) ";""
"2023-03-13 11:10:11.279";"2023-03-13";"11:10:11";"FO";"370";"94";"250";"0";"0.624";"0.0";"-";"94";"250";"0.624"
"2023-03-13 11:10:41.572";"2023-03-13";"11:10:41";"F";"371";"106";"240";"66";"0.558";"15.5";"0.042";"94";"250";"0.624"
"2023-03-13 11:11:11.865";"2023-03-13";"11:11:11";"F";"372";"111";"221";"90";"0.498";"18.8";"0.131";"94";"250";"0.624"
"2023-03-13 11:11:42.170";"2023-03-13";"11:11:42";"F";"373";"111";"184";"125";"0.397";"20.8";"0.359";"94";"250";"0.624"
"2023-03-13 11:12:12.457";"2023-03-13";"11:12:12";"F";"374";"110";"155";"190";"0.290";"23.1";"0.613";"94";"250";"0.624"
"2023-03-13 11:12:42.755";"2023-03-13";"11:12:42";"F";"375";"111";"140";"285";"0.207";"24.8";"0.786";"94";"250";"0.624"
"2023-03-13 11:13:13.053";"2023-03-13";"11:13:13";"F";"376";"108";"128";"420";"0.156";"27.5";"0.953";"94";"250";"0.624"
"2023-03-13 11:13:43.348";"2023-03-13";"11:13:43";"F";"377";"110";"122";"625";"0.098";"25.7";"1.049";"94";"250";"0.624"
"2023-03-13 11:14:13.646";"2023-03-13";"11:14:13";"F";"378";"112";"125";"820";"0.104";"35.8";"1.000";"94";"250";"0.624"
"2023-03-13 11:14:16.409";"2023-03-13";"11:14:16";"SLCE";"";"Light Curve end ";""
"2023-03-13 11:15:02.667";"2023-03-13";"11:15:02";"SLCS";"";"Light Curve start ";"hm03"
"2023-03-13 11:15:02.667";"2023-03-13";"11:15:02";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: 0.000, ETRmPot: 33.127 )   (Platt et al. 1980) ";""
"2023-03-13 11:15:02.667";"2023-03-13";"11:15:02";"REG2";"";"#1: alpha: 0.257, ETRm: 32.680, Ik: 127.042   (Jassby and Platt 1976) ";""
"2023-03-13 11:15:04.342";"2023-03-13";"11:15:04";"FO";"379";"81";"231";"0";"0.649";"0.0";"-";"81";"231";"0.649"
"2023-03-13 11:15:34.631";"2023-03-13";"11:15:34";"F";"380";"86";"217";"66";"0.604";"16.7";"0.065";"81";"231";"0.649"
"2023-03-13 11:16:04.925";"2023-03-13";"11:16:04";"F";"381";"92";"212";"90";"0.566";"21.4";"0.090";"81";"231";"0.649"
"2023-03-13 11:16:35.220";"2023-03-13";"11:16:35";"F";"382";"92";"161";"125";"0.429";"22.5";"0.435";"81";"231";"0.649"
"2023-03-13 11:17:05.516";"2023-03-13";"11:17:05";"F";"383";"92";"144";"190";"0.361";"28.8";"0.604";"81";"231";"0.649"
"2023-03-13 11:17:35.814";"2023-03-13";"11:17:35";"F";"384";"95";"130";"285";"0.269";"32.2";"0.777";"81";"231";"0.649"
"2023-03-13 11:18:06.108";"2023-03-13";"11:18:06";"F";"385";"97";"119";"420";"0.185";"32.6";"0.941";"81";"231";"0.649"
"2023-03-13 11:18:36.405";"2023-03-13";"11:18:36";"F";"386";"99";"113";"625";"0.124";"32.6";"1.044";"81";"231";"0.649"
"2023-03-13 11:19:06.706";"2023-03-13";"11:19:06";"F";"387";"102";"113";"820";"0.097";"33.4";"1.044";"81";"231";"0.649"
"2023-03-13 11:19:09.452";"2023-03-13";"11:19:09";"SLCE";"";"Light Curve end ";""
"2023-03-13 11:19:38.432";"2023-03-13";"11:19:38";"SLCS";"";"Light Curve start ";"hm04"
"2023-03-13 11:19:38.432";"2023-03-13";"11:19:38";"REG1";"";"#1: alpha: 0.404, ETRm: 32.572, Ik: 80.655   ( beta: 0.003, ETRmPot: 33.993 )   (Platt et al. 1980) ";""
"2023-03-13 11:19:38.432";"2023-03-13";"11:19:38";"REG2";"";"#1: alpha: 0.300, ETRm: 32.168, Ik: 107.328   (Jassby and Platt 1976) ";""
"2023-03-13 11:19:40.095";"2023-03-13";"11:19:40";"FO";"388";"120";"332";"0";"0.639";"0.0";"-";"120";"332";"0.639"
"2023-03-13 11:20:10.400";"2023-03-13";"11:20:10";"F";"389";"130";"339";"66";"0.617";"17.1";"- 0.021";"120";"332";"0.639"
"2023-03-13 11:20:40.690";"2023-03-13";"11:20:40";"F";"390";"135";"340";"90";"0.603";"22.8";"- 0.024";"120";"332";"0.639"
"2023-03-13 11:21:10.989";"2023-03-13";"11:21:10";"F";"391";"137";"266";"125";"0.485";"25.5";"0.248";"120";"332";"0.639"
"2023-03-13 11:21:41.284";"2023-03-13";"11:21:41";"F";"392";"136";"224";"190";"0.393";"31.4";"0.482";"120";"332";"0.639"
"2023-03-13 11:22:11.575";"2023-03-13";"11:22:11";"F";"393";"139";"191";"285";"0.272";"32.6";"0.738";"120";"332";"0.639"
"2023-03-13 11:22:41.872";"2023-03-13";"11:22:41";"F";"394";"141";"173";"420";"0.185";"32.6";"0.919";"120";"332";"0.639"
"2023-03-13 11:23:12.166";"2023-03-13";"11:23:12";"F";"395";"146";"164";"625";"0.110";"28.9";"1.024";"120";"332";"0.639"
"2023-03-13 11:23:42.463";"2023-03-13";"11:23:42";"F";"396";"148";"164";"820";"0.098";"33.8";"1.024";"120";"332";"0.639"
"2023-03-13 11:23:45.228";"2023-03-13";"11:23:45";"SLCE";"";"Light Curve end ";""
"2023-03-13 11:24:06.013";"2023-03-13";"11:24:06";"SLCS";"";"Light Curve start ";"hm05"
"2023-03-13 11:24:06.013";"2023-03-13";"11:24:06";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.011, ETRmPot: 21.751 )   (Platt et al. 1980) ";""
"2023-03-13 11:24:06.013";"2023-03-13";"11:24:06";"REG2";"";"#1: alpha: 0.203, ETRm: 28.517, Ik: 140.722   (Jassby and Platt 1976) ";""
"2023-03-13 11:24:07.762";"2023-03-13";"11:24:07";"FO";"397";"114";"325";"0";"0.649";"0.0";"-";"114";"325";"0.649"
"2023-03-13 11:24:38.056";"2023-03-13";"11:24:38";"F";"398";"130";"274";"66";"0.526";"14.6";"0.186";"114";"325";"0.649"
"2023-03-13 11:25:08.356";"2023-03-13";"11:25:08";"F";"399";"128";"250";"90";"0.488";"18.4";"0.300";"114";"325";"0.649"
"2023-03-13 11:25:38.656";"2023-03-13";"11:25:38";"F";"400";"130";"205";"125";"0.366";"19.2";"0.585";"114";"325";"0.649"
"2023-03-13 11:26:08.943";"2023-03-13";"11:26:08";"F";"401";"132";"181";"190";"0.271";"21.6";"0.796";"114";"325";"0.649"
"2023-03-13 11:26:39.245";"2023-03-13";"11:26:39";"F";"402";"133";"169";"285";"0.213";"25.5";"0.923";"114";"325";"0.649"
"2023-03-13 11:27:09.538";"2023-03-13";"11:27:09";"F";"403";"135";"161";"420";"0.161";"28.4";"1.019";"114";"325";"0.649"
"2023-03-13 11:27:39.831";"2023-03-13";"11:27:39";"F";"404";"139";"155";"625";"0.103";"27.0";"1.097";"114";"325";"0.649"
