"2023-03-27";"11:50:45";"WinControl (rev 1195) report file"
"Datetime";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR";"1:Fo'";"1:NPQ";"1:Fo";"1:Fm";"1:Fv/Fm"
"";"";"";"D";"";"Device Nr: #1, JUNIOR-PAM-II (CFMG0360A) ";""
"2023-03-27 08:00:21.491";"2023-03-27";"08:00:21";"SLCS";"";"Light Curve start ";"hm129"
"2023-03-27 08:00:21.491";"2023-03-27";"08:00:21";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.003, ETRmPot: 16.687 )   (Platt et al. 1980) ";""
"2023-03-27 08:00:21.491";"2023-03-27";"08:00:21";"REG2";"";"#1: alpha: 0.248, ETRm: 17.849, Ik: 71.902   (Jassby and Platt 1976) ";""
"2023-03-27 08:00:23.155";"2023-03-27";"08:00:23";"FO";"1";"110";"329";"0";"0.666";"0.0";"-";"-";"110";"329";"0.666"
"2023-03-27 08:00:53.454";"2023-03-27";"08:00:53";"F";"2";"120";"277";"45";"0.567";"10.7";"104";"0.188";"110";"329";"0.666"
"2023-03-27 08:01:23.752";"2023-03-27";"08:01:23";"F";"3";"123";"230";"66";"0.465";"12.9";"96";"0.430";"110";"329";"0.666"
"2023-03-27 08:01:54.047";"2023-03-27";"08:01:54";"F";"4";"122";"199";"90";"0.387";"14.6";"90";"0.653";"110";"329";"0.666"
"2023-03-27 08:02:24.341";"2023-03-27";"08:02:24";"F";"5";"125";"181";"125";"0.309";"16.2";"86";"0.818";"110";"329";"0.666"
"2023-03-27 08:02:54.635";"2023-03-27";"08:02:54";"F";"6";"129";"165";"190";"0.218";"17.4";"83";"0.994";"110";"329";"0.666"
"2023-03-27 08:03:24.933";"2023-03-27";"08:03:24";"F";"7";"133";"156";"285";"0.147";"17.6";"80";"1.109";"110";"329";"0.666"
"2023-03-27 08:03:55.227";"2023-03-27";"08:03:55";"F";"8";"135";"150";"420";"0.100";"17.6";"79";"1.193";"110";"329";"0.666"
"2023-03-27 08:04:25.528";"2023-03-27";"08:04:25";"F";"9";"140";"151";"625";"0.073";"19.2";"79";"1.179";"110";"329";"0.666"
"2023-03-27 08:04:28.463";"2023-03-27";"08:04:28";"SLCE";"";"Light Curve end ";""
"2023-03-27 08:05:19.245";"2023-03-27";"08:05:19";"SLCS";"";"Light Curve start ";"hm130"
"2023-03-27 08:05:19.245";"2023-03-27";"08:05:19";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.009, ETRmPot: 20.482 )   (Platt et al. 1980) ";""
"2023-03-27 08:05:19.245";"2023-03-27";"08:05:19";"REG2";"";"#1: alpha: 0.215, ETRm: 24.562, Ik: 114.434   (Jassby and Platt 1976) ";""
"2023-03-27 08:05:20.913";"2023-03-27";"08:05:20";"FO";"11";"119";"300";"0";"0.603";"0.0";"-";"-";"119";"300";"0.603"
"2023-03-27 08:05:51.212";"2023-03-27";"08:05:51";"F";"12";"127";"259";"45";"0.510";"9.6";"112";"0.158";"119";"300";"0.603"
"2023-03-27 08:06:21.511";"2023-03-27";"08:06:21";"F";"13";"130";"250";"66";"0.480";"13.3";"110";"0.200";"119";"300";"0.603"
"2023-03-27 08:06:51.801";"2023-03-27";"08:06:51";"F";"14";"125";"224";"90";"0.442";"16.7";"105";"0.339";"119";"300";"0.603"
