#,Date-Time (HST),Temperature   (°C),Started,Host Connected,End of File,datetime,date,time
8704,03/07/2025 16:20:00,23.678,NA,NA,NA,2025-03-07T16:20:00Z,2025-03-07,16:20:00
8705,03/07/2025 16:30:00,23.668,NA,NA,NA,2025-03-07T16:30:00Z,2025-03-07,16:30:00
8706,03/07/2025 16:40:00,23.646,NA,NA,NA,2025-03-07T16:40:00Z,2025-03-07,16:40:00
8707,03/07/2025 16:50:00,23.625,NA,NA,NA,2025-03-07T16:50:00Z,2025-03-07,16:50:00
8708,03/07/2025 17:00:00,23.592,NA,NA,NA,2025-03-07T17:00:00Z,2025-03-07,17:00:00
8709,03/07/2025 17:10:00,23.56,NA,NA,NA,2025-03-07T17:10:00Z,2025-03-07,17:10:00
8710,03/07/2025 17:20:00,23.507,NA,NA,NA,2025-03-07T17:20:00Z,2025-03-07,17:20:00
8711,03/07/2025 17:30:00,23.474,NA,NA,NA,2025-03-07T17:30:00Z,2025-03-07,17:30:00
8712,03/07/2025 17:40:00,23.399,NA,NA,NA,2025-03-07T17:40:00Z,2025-03-07,17:40:00
8713,03/07/2025 17:50:00,23.356,NA,NA,NA,2025-03-07T17:50:00Z,2025-03-07,17:50:00
8714,03/07/2025 18:00:00,23.271,NA,NA,NA,2025-03-07T18:00:00Z,2025-03-07,18:00:00
8715,03/07/2025 18:10:00,23.217,NA,NA,NA,2025-03-07T18:10:00Z,2025-03-07,18:10:00
8716,03/07/2025 18:20:00,23.163,NA,NA,NA,2025-03-07T18:20:00Z,2025-03-07,18:20:00
8717,03/07/2025 18:30:00,23.088,NA,NA,NA,2025-03-07T18:30:00Z,2025-03-07,18:30:00
8718,03/07/2025 18:40:00,23.013,NA,NA,NA,2025-03-07T18:40:00Z,2025-03-07,18:40:00
8719,03/07/2025 18:50:00,22.96,NA,NA,NA,2025-03-07T18:50:00Z,2025-03-07,18:50:00
8720,03/07/2025 19:00:00,22.885,NA,NA,NA,2025-03-07T19:00:00Z,2025-03-07,19:00:00
8721,03/07/2025 19:10:00,22.82,NA,NA,NA,2025-03-07T19:10:00Z,2025-03-07,19:10:00
8722,03/07/2025 19:20:00,22.745,NA,NA,NA,2025-03-07T19:20:00Z,2025-03-07,19:20:00
8723,03/07/2025 19:30:00,22.681,NA,NA,NA,2025-03-07T19:30:00Z,2025-03-07,19:30:00
8724,03/07/2025 19:40:00,22.627,NA,NA,NA,2025-03-07T19:40:00Z,2025-03-07,19:40:00
8725,03/07/2025 19:50:00,22.552,NA,NA,NA,2025-03-07T19:50:00Z,2025-03-07,19:50:00
8726,03/07/2025 20:00:00,22.498,NA,NA,NA,2025-03-07T20:00:00Z,2025-03-07,20:00:00
8727,03/07/2025 20:10:00,22.445,NA,NA,NA,2025-03-07T20:10:00Z,2025-03-07,20:10:00
8728,03/07/2025 20:20:00,22.381,NA,NA,NA,2025-03-07T20:20:00Z,2025-03-07,20:20:00
8729,03/07/2025 20:30:00,22.327,NA,NA,NA,2025-03-07T20:30:00Z,2025-03-07,20:30:00
8730,03/07/2025 20:40:00,22.273,NA,NA,NA,2025-03-07T20:40:00Z,2025-03-07,20:40:00
8731,03/07/2025 20:50:00,22.209,NA,NA,NA,2025-03-07T20:50:00Z,2025-03-07,20:50:00
8732,03/07/2025 21:00:00,22.155,NA,NA,NA,2025-03-07T21:00:00Z,2025-03-07,21:00:00
8733,03/07/2025 21:10:00,22.091,NA,NA,NA,2025-03-07T21:10:00Z,2025-03-07,21:10:00
8734,03/07/2025 21:20:00,22.037,NA,NA,NA,2025-03-07T21:20:00Z,2025-03-07,21:20:00
8735,03/07/2025 21:30:00,21.984,NA,NA,NA,2025-03-07T21:30:00Z,2025-03-07,21:30:00
8736,03/07/2025 21:40:00,21.919,NA,NA,NA,2025-03-07T21:40:00Z,2025-03-07,21:40:00
8737,03/07/2025 21:50:00,21.866,NA,NA,NA,2025-03-07T21:50:00Z,2025-03-07,21:50:00
8738,03/07/2025 22:00:00,21.823,NA,NA,NA,2025-03-07T22:00:00Z,2025-03-07,22:00:00
8739,03/07/2025 22:10:00,21.769,NA,NA,NA,2025-03-07T22:10:00Z,2025-03-07,22:10:00
8740,03/07/2025 22:20:00,21.726,NA,NA,NA,2025-03-07T22:20:00Z,2025-03-07,22:20:00
8741,03/07/2025 22:30:00,21.673,NA,NA,NA,2025-03-07T22:30:00Z,2025-03-07,22:30:00
8742,03/07/2025 22:40:00,21.619,NA,NA,NA,2025-03-07T22:40:00Z,2025-03-07,22:40:00
8743,03/07/2025 22:50:00,21.576,NA,NA,NA,2025-03-07T22:50:00Z,2025-03-07,22:50:00
8744,03/07/2025 23:00:00,21.533,NA,NA,NA,2025-03-07T23:00:00Z,2025-03-07,23:00:00
8745,03/07/2025 23:10:00,21.49,NA,NA,NA,2025-03-07T23:10:00Z,2025-03-07,23:10:00
8746,03/07/2025 23:20:00,21.437,NA,NA,NA,2025-03-07T23:20:00Z,2025-03-07,23:20:00
8747,03/07/2025 23:30:00,21.405,NA,NA,NA,2025-03-07T23:30:00Z,2025-03-07,23:30:00
8748,03/07/2025 23:40:00,21.362,NA,NA,NA,2025-03-07T23:40:00Z,2025-03-07,23:40:00
8749,03/07/2025 23:50:00,21.319,NA,NA,NA,2025-03-07T23:50:00Z,2025-03-07,23:50:00
8750,03/08/2025 00:00:00,21.287,NA,NA,NA,2025-03-08T00:00:00Z,2025-03-08,00:00:00
8751,03/08/2025 00:10:00,21.244,NA,NA,NA,2025-03-08T00:10:00Z,2025-03-08,00:10:00
8752,03/08/2025 00:20:00,21.201,NA,NA,NA,2025-03-08T00:20:00Z,2025-03-08,00:20:00
8753,03/08/2025 00:30:00,21.169,NA,NA,NA,2025-03-08T00:30:00Z,2025-03-08,00:30:00
8754,03/08/2025 00:40:00,21.136,NA,NA,NA,2025-03-08T00:40:00Z,2025-03-08,00:40:00
8755,03/08/2025 00:50:00,21.093,NA,NA,NA,2025-03-08T00:50:00Z,2025-03-08,00:50:00
8756,03/08/2025 01:00:00,21.061,NA,NA,NA,2025-03-08T01:00:00Z,2025-03-08,01:00:00
8757,03/08/2025 01:10:00,21.018,NA,NA,NA,2025-03-08T01:10:00Z,2025-03-08,01:10:00
8758,03/08/2025 01:20:00,20.976,NA,NA,NA,2025-03-08T01:20:00Z,2025-03-08,01:20:00
8759,03/08/2025 01:30:00,20.933,NA,NA,NA,2025-03-08T01:30:00Z,2025-03-08,01:30:00
8760,03/08/2025 01:40:00,20.9,NA,NA,NA,2025-03-08T01:40:00Z,2025-03-08,01:40:00
8761,03/08/2025 01:50:00,20.858,NA,NA,NA,2025-03-08T01:50:00Z,2025-03-08,01:50:00
8762,03/08/2025 02:00:00,20.825,NA,NA,NA,2025-03-08T02:00:00Z,2025-03-08,02:00:00
8763,03/08/2025 02:10:00,20.793,NA,NA,NA,2025-03-08T02:10:00Z,2025-03-08,02:10:00
8764,03/08/2025 02:20:00,20.761,NA,NA,NA,2025-03-08T02:20:00Z,2025-03-08,02:20:00
8765,03/08/2025 02:30:00,20.718,NA,NA,NA,2025-03-08T02:30:00Z,2025-03-08,02:30:00
8766,03/08/2025 02:40:00,20.686,NA,NA,NA,2025-03-08T02:40:00Z,2025-03-08,02:40:00
8767,03/08/2025 02:50:00,20.654,NA,NA,NA,2025-03-08T02:50:00Z,2025-03-08,02:50:00
8768,03/08/2025 03:00:00,20.622,NA,NA,NA,2025-03-08T03:00:00Z,2025-03-08,03:00:00
8769,03/08/2025 03:10:00,20.6,NA,NA,NA,2025-03-08T03:10:00Z,2025-03-08,03:10:00
8770,03/08/2025 03:20:00,20.557,NA,NA,NA,2025-03-08T03:20:00Z,2025-03-08,03:20:00
8771,03/08/2025 03:30:00,20.536,NA,NA,NA,2025-03-08T03:30:00Z,2025-03-08,03:30:00
8772,03/08/2025 03:40:00,20.504,NA,NA,NA,2025-03-08T03:40:00Z,2025-03-08,03:40:00
8773,03/08/2025 03:50:00,20.471,NA,NA,NA,2025-03-08T03:50:00Z,2025-03-08,03:50:00
8774,03/08/2025 04:00:00,20.439,NA,NA,NA,2025-03-08T04:00:00Z,2025-03-08,04:00:00
8775,03/08/2025 04:10:00,20.418,NA,NA,NA,2025-03-08T04:10:00Z,2025-03-08,04:10:00
8776,03/08/2025 04:20:00,20.375,NA,NA,NA,2025-03-08T04:20:00Z,2025-03-08,04:20:00
8777,03/08/2025 04:30:00,20.343,NA,NA,NA,2025-03-08T04:30:00Z,2025-03-08,04:30:00
8778,03/08/2025 04:40:00,20.311,NA,NA,NA,2025-03-08T04:40:00Z,2025-03-08,04:40:00
8779,03/08/2025 04:50:00,20.278,NA,NA,NA,2025-03-08T04:50:00Z,2025-03-08,04:50:00
8780,03/08/2025 05:00:00,20.257,NA,NA,NA,2025-03-08T05:00:00Z,2025-03-08,05:00:00
8781,03/08/2025 05:10:00,20.225,NA,NA,NA,2025-03-08T05:10:00Z,2025-03-08,05:10:00
8782,03/08/2025 05:20:00,20.193,NA,NA,NA,2025-03-08T05:20:00Z,2025-03-08,05:20:00
8783,03/08/2025 05:30:00,20.16,NA,NA,NA,2025-03-08T05:30:00Z,2025-03-08,05:30:00
8784,03/08/2025 05:40:00,20.128,NA,NA,NA,2025-03-08T05:40:00Z,2025-03-08,05:40:00
8785,03/08/2025 05:50:00,20.107,NA,NA,NA,2025-03-08T05:50:00Z,2025-03-08,05:50:00
8786,03/08/2025 06:00:00,20.075,NA,NA,NA,2025-03-08T06:00:00Z,2025-03-08,06:00:00
8787,03/08/2025 06:10:00,22.187,NA,NA,NA,2025-03-08T06:10:00Z,2025-03-08,06:10:00
8788,03/08/2025 06:20:00,22.23,NA,NA,NA,2025-03-08T06:20:00Z,2025-03-08,06:20:00
8789,03/08/2025 06:30:00,22.091,NA,NA,NA,2025-03-08T06:30:00Z,2025-03-08,06:30:00
8790,03/08/2025 06:40:00,21.994,NA,NA,NA,2025-03-08T06:40:00Z,2025-03-08,06:40:00
8791,03/08/2025 06:50:00,21.919,NA,NA,NA,2025-03-08T06:50:00Z,2025-03-08,06:50:00
8792,03/08/2025 07:00:00,21.834,NA,NA,NA,2025-03-08T07:00:00Z,2025-03-08,07:00:00
8793,03/08/2025 07:10:00,21.748,NA,NA,NA,2025-03-08T07:10:00Z,2025-03-08,07:10:00
8794,03/08/2025 07:20:00,21.694,NA,NA,NA,2025-03-08T07:20:00Z,2025-03-08,07:20:00
8795,03/08/2025 07:30:00,21.64,NA,NA,NA,2025-03-08T07:30:00Z,2025-03-08,07:30:00
8796,03/08/2025 07:40:00,21.952,NA,NA,NA,2025-03-08T07:40:00Z,2025-03-08,07:40:00
8797,03/08/2025 07:50:00,22.402,NA,NA,NA,2025-03-08T07:50:00Z,2025-03-08,07:50:00
8798,03/08/2025 08:00:00,22.327,NA,NA,NA,2025-03-08T08:00:00Z,2025-03-08,08:00:00
8799,03/08/2025 08:10:00,22.241,NA,NA,NA,2025-03-08T08:10:00Z,2025-03-08,08:10:00
8800,03/08/2025 08:20:00,22.166,NA,NA,NA,2025-03-08T08:20:00Z,2025-03-08,08:20:00
8801,03/08/2025 08:30:00,22.091,NA,NA,NA,2025-03-08T08:30:00Z,2025-03-08,08:30:00
8802,03/08/2025 08:40:00,22.069,NA,NA,NA,2025-03-08T08:40:00Z,2025-03-08,08:40:00
8803,03/08/2025 08:50:00,22.005,NA,NA,NA,2025-03-08T08:50:00Z,2025-03-08,08:50:00
8804,03/08/2025 09:00:00,21.973,NA,NA,NA,2025-03-08T09:00:00Z,2025-03-08,09:00:00
8805,03/08/2025 09:10:00,21.919,NA,NA,NA,2025-03-08T09:10:00Z,2025-03-08,09:10:00
8806,03/08/2025 09:20:00,21.887,NA,NA,NA,2025-03-08T09:20:00Z,2025-03-08,09:20:00
8807,03/08/2025 09:30:00,21.844,NA,NA,NA,2025-03-08T09:30:00Z,2025-03-08,09:30:00
8808,03/08/2025 09:40:00,21.812,NA,NA,NA,2025-03-08T09:40:00Z,2025-03-08,09:40:00
8809,03/08/2025 09:50:00,21.769,NA,NA,NA,2025-03-08T09:50:00Z,2025-03-08,09:50:00
8810,03/08/2025 10:00:00,21.716,NA,NA,NA,2025-03-08T10:00:00Z,2025-03-08,10:00:00
8811,03/08/2025 10:10:00,21.694,NA,NA,NA,2025-03-08T10:10:00Z,2025-03-08,10:10:00
8812,03/08/2025 10:20:00,21.694,NA,NA,NA,2025-03-08T10:20:00Z,2025-03-08,10:20:00
8813,03/08/2025 10:30:00,21.726,NA,NA,NA,2025-03-08T10:30:00Z,2025-03-08,10:30:00
8814,03/08/2025 10:40:00,21.651,NA,NA,NA,2025-03-08T10:40:00Z,2025-03-08,10:40:00
8815,03/08/2025 10:50:00,21.683,NA,NA,NA,2025-03-08T10:50:00Z,2025-03-08,10:50:00
8816,03/08/2025 11:00:00,21.662,NA,NA,NA,2025-03-08T11:00:00Z,2025-03-08,11:00:00
8817,03/08/2025 11:10:00,21.737,NA,NA,NA,2025-03-08T11:10:00Z,2025-03-08,11:10:00
8818,03/08/2025 11:20:00,21.662,NA,NA,NA,2025-03-08T11:20:00Z,2025-03-08,11:20:00
8819,03/08/2025 11:30:00,21.726,NA,NA,NA,2025-03-08T11:30:00Z,2025-03-08,11:30:00
8820,03/08/2025 11:40:00,21.694,NA,NA,NA,2025-03-08T11:40:00Z,2025-03-08,11:40:00
8821,03/08/2025 11:50:00,21.78,NA,NA,NA,2025-03-08T11:50:00Z,2025-03-08,11:50:00
8822,03/08/2025 12:00:00,21.769,NA,NA,NA,2025-03-08T12:00:00Z,2025-03-08,12:00:00
8823,03/08/2025 12:10:00,21.812,NA,NA,NA,2025-03-08T12:10:00Z,2025-03-08,12:10:00
8824,03/08/2025 12:20:00,21.866,NA,NA,NA,2025-03-08T12:20:00Z,2025-03-08,12:20:00
8825,03/08/2025 12:30:00,21.898,NA,NA,NA,2025-03-08T12:30:00Z,2025-03-08,12:30:00
8826,03/08/2025 12:40:00,21.973,NA,NA,NA,2025-03-08T12:40:00Z,2025-03-08,12:40:00
8827,03/08/2025 12:50:00,21.93,NA,NA,NA,2025-03-08T12:50:00Z,2025-03-08,12:50:00
8828,03/08/2025 13:00:00,22.059,NA,NA,NA,2025-03-08T13:00:00Z,2025-03-08,13:00:00
8829,03/08/2025 13:10:00,22.102,NA,NA,NA,2025-03-08T13:10:00Z,2025-03-08,13:10:00
8830,03/08/2025 13:20:00,22.198,NA,NA,NA,2025-03-08T13:20:00Z,2025-03-08,13:20:00
8831,03/08/2025 13:30:00,22.241,NA,NA,NA,2025-03-08T13:30:00Z,2025-03-08,13:30:00
8832,03/08/2025 13:40:00,22.241,NA,NA,NA,2025-03-08T13:40:00Z,2025-03-08,13:40:00
8833,03/08/2025 13:50:00,22.273,NA,NA,NA,2025-03-08T13:50:00Z,2025-03-08,13:50:00
8834,03/08/2025 14:00:00,22.37,NA,NA,NA,2025-03-08T14:00:00Z,2025-03-08,14:00:00
8835,03/08/2025 14:10:00,22.348,NA,NA,NA,2025-03-08T14:10:00Z,2025-03-08,14:10:00
8836,03/08/2025 14:20:00,22.423,NA,NA,NA,2025-03-08T14:20:00Z,2025-03-08,14:20:00
8837,03/08/2025 14:30:00,22.402,NA,NA,NA,2025-03-08T14:30:00Z,2025-03-08,14:30:00
8838,03/08/2025 14:40:00,22.423,NA,NA,NA,2025-03-08T14:40:00Z,2025-03-08,14:40:00
8839,03/08/2025 14:50:00,22.498,NA,NA,NA,2025-03-08T14:50:00Z,2025-03-08,14:50:00
8840,03/08/2025 15:00:00,22.498,NA,NA,NA,2025-03-08T15:00:00Z,2025-03-08,15:00:00
8841,03/08/2025 15:10:00,22.52,NA,NA,NA,2025-03-08T15:10:00Z,2025-03-08,15:10:00
8842,03/08/2025 15:20:00,22.52,NA,NA,NA,2025-03-08T15:20:00Z,2025-03-08,15:20:00
8843,03/08/2025 15:30:00,22.563,NA,NA,NA,2025-03-08T15:30:00Z,2025-03-08,15:30:00
8844,03/08/2025 15:40:00,22.552,NA,NA,NA,2025-03-08T15:40:00Z,2025-03-08,15:40:00
8845,03/08/2025 15:50:00,22.531,NA,NA,NA,2025-03-08T15:50:00Z,2025-03-08,15:50:00
8846,03/08/2025 16:00:00,22.531,NA,NA,NA,2025-03-08T16:00:00Z,2025-03-08,16:00:00
8847,03/08/2025 16:10:00,22.52,NA,NA,NA,2025-03-08T16:10:00Z,2025-03-08,16:10:00
8848,03/08/2025 16:20:00,22.488,NA,NA,NA,2025-03-08T16:20:00Z,2025-03-08,16:20:00
8849,03/08/2025 16:30:00,22.445,NA,NA,NA,2025-03-08T16:30:00Z,2025-03-08,16:30:00
8850,03/08/2025 16:40:00,22.423,NA,NA,NA,2025-03-08T16:40:00Z,2025-03-08,16:40:00
8851,03/08/2025 16:50:00,22.381,NA,NA,NA,2025-03-08T16:50:00Z,2025-03-08,16:50:00
8852,03/08/2025 17:00:00,22.359,NA,NA,NA,2025-03-08T17:00:00Z,2025-03-08,17:00:00
8853,03/08/2025 17:10:00,22.327,NA,NA,NA,2025-03-08T17:10:00Z,2025-03-08,17:10:00
8854,03/08/2025 17:20:00,22.273,NA,NA,NA,2025-03-08T17:20:00Z,2025-03-08,17:20:00
8855,03/08/2025 17:30:00,22.241,NA,NA,NA,2025-03-08T17:30:00Z,2025-03-08,17:30:00
8856,03/08/2025 17:40:00,22.187,NA,NA,NA,2025-03-08T17:40:00Z,2025-03-08,17:40:00
8857,03/08/2025 17:50:00,22.155,NA,NA,NA,2025-03-08T17:50:00Z,2025-03-08,17:50:00
8858,03/08/2025 18:00:00,22.102,NA,NA,NA,2025-03-08T18:00:00Z,2025-03-08,18:00:00
8859,03/08/2025 18:10:00,22.048,NA,NA,NA,2025-03-08T18:10:00Z,2025-03-08,18:10:00
8860,03/08/2025 18:20:00,22.005,NA,NA,NA,2025-03-08T18:20:00Z,2025-03-08,18:20:00
8861,03/08/2025 18:30:00,21.973,NA,NA,NA,2025-03-08T18:30:00Z,2025-03-08,18:30:00
8862,03/08/2025 18:40:00,21.919,NA,NA,NA,2025-03-08T18:40:00Z,2025-03-08,18:40:00
8863,03/08/2025 18:50:00,21.876,NA,NA,NA,2025-03-08T18:50:00Z,2025-03-08,18:50:00
8864,03/08/2025 19:00:00,21.834,NA,NA,NA,2025-03-08T19:00:00Z,2025-03-08,19:00:00
8865,03/08/2025 19:10:00,21.791,NA,NA,NA,2025-03-08T19:10:00Z,2025-03-08,19:10:00
8866,03/08/2025 19:20:00,21.748,NA,NA,NA,2025-03-08T19:20:00Z,2025-03-08,19:20:00
8867,03/08/2025 19:30:00,21.694,NA,NA,NA,2025-03-08T19:30:00Z,2025-03-08,19:30:00
8868,03/08/2025 19:40:00,21.662,NA,NA,NA,2025-03-08T19:40:00Z,2025-03-08,19:40:00
8869,03/08/2025 19:50:00,21.608,NA,NA,NA,2025-03-08T19:50:00Z,2025-03-08,19:50:00
8870,03/08/2025 20:00:00,21.565,NA,NA,NA,2025-03-08T20:00:00Z,2025-03-08,20:00:00
8871,03/08/2025 20:10:00,21.522,NA,NA,NA,2025-03-08T20:10:00Z,2025-03-08,20:10:00
8872,03/08/2025 20:20:00,21.48,NA,NA,NA,2025-03-08T20:20:00Z,2025-03-08,20:20:00
8873,03/08/2025 20:30:00,21.437,NA,NA,NA,2025-03-08T20:30:00Z,2025-03-08,20:30:00
8874,03/08/2025 20:40:00,21.405,NA,NA,NA,2025-03-08T20:40:00Z,2025-03-08,20:40:00
8875,03/08/2025 20:50:00,21.362,NA,NA,NA,2025-03-08T20:50:00Z,2025-03-08,20:50:00
8876,03/08/2025 21:00:00,21.319,NA,NA,NA,2025-03-08T21:00:00Z,2025-03-08,21:00:00
8877,03/08/2025 21:10:00,21.276,NA,NA,NA,2025-03-08T21:10:00Z,2025-03-08,21:10:00
8878,03/08/2025 21:20:00,21.233,NA,NA,NA,2025-03-08T21:20:00Z,2025-03-08,21:20:00
8879,03/08/2025 21:30:00,21.201,NA,NA,NA,2025-03-08T21:30:00Z,2025-03-08,21:30:00
8880,03/08/2025 21:40:00,21.158,NA,NA,NA,2025-03-08T21:40:00Z,2025-03-08,21:40:00
8881,03/08/2025 21:50:00,21.126,NA,NA,NA,2025-03-08T21:50:00Z,2025-03-08,21:50:00
8882,03/08/2025 22:00:00,21.093,NA,NA,NA,2025-03-08T22:00:00Z,2025-03-08,22:00:00
8883,03/08/2025 22:10:00,21.061,NA,NA,NA,2025-03-08T22:10:00Z,2025-03-08,22:10:00
8884,03/08/2025 22:20:00,21.008,NA,NA,NA,2025-03-08T22:20:00Z,2025-03-08,22:20:00
8885,03/08/2025 22:30:00,20.986,NA,NA,NA,2025-03-08T22:30:00Z,2025-03-08,22:30:00
8886,03/08/2025 22:40:00,20.943,NA,NA,NA,2025-03-08T22:40:00Z,2025-03-08,22:40:00
8887,03/08/2025 22:50:00,20.911,NA,NA,NA,2025-03-08T22:50:00Z,2025-03-08,22:50:00
8888,03/08/2025 23:00:00,20.868,NA,NA,NA,2025-03-08T23:00:00Z,2025-03-08,23:00:00
8889,03/08/2025 23:10:00,20.836,NA,NA,NA,2025-03-08T23:10:00Z,2025-03-08,23:10:00
8890,03/08/2025 23:20:00,20.804,NA,NA,NA,2025-03-08T23:20:00Z,2025-03-08,23:20:00
8891,03/08/2025 23:30:00,20.772,NA,NA,NA,2025-03-08T23:30:00Z,2025-03-08,23:30:00
8892,03/08/2025 23:40:00,20.729,NA,NA,NA,2025-03-08T23:40:00Z,2025-03-08,23:40:00
8893,03/08/2025 23:50:00,20.697,NA,NA,NA,2025-03-08T23:50:00Z,2025-03-08,23:50:00
8894,03/09/2025 00:00:00,20.664,NA,NA,NA,2025-03-09T00:00:00Z,2025-03-09,00:00:00
8895,03/09/2025 00:10:00,20.632,NA,NA,NA,2025-03-09T00:10:00Z,2025-03-09,00:10:00
8896,03/09/2025 00:20:00,20.6,NA,NA,NA,2025-03-09T00:20:00Z,2025-03-09,00:20:00
8897,03/09/2025 00:30:00,20.568,NA,NA,NA,2025-03-09T00:30:00Z,2025-03-09,00:30:00
8898,03/09/2025 00:40:00,20.547,NA,NA,NA,2025-03-09T00:40:00Z,2025-03-09,00:40:00
8899,03/09/2025 00:50:00,20.514,NA,NA,NA,2025-03-09T00:50:00Z,2025-03-09,00:50:00
8900,03/09/2025 01:00:00,20.482,NA,NA,NA,2025-03-09T01:00:00Z,2025-03-09,01:00:00
8901,03/09/2025 01:10:00,20.461,NA,NA,NA,2025-03-09T01:10:00Z,2025-03-09,01:10:00
8902,03/09/2025 01:20:00,20.429,NA,NA,NA,2025-03-09T01:20:00Z,2025-03-09,01:20:00
8903,03/09/2025 01:30:00,20.407,NA,NA,NA,2025-03-09T01:30:00Z,2025-03-09,01:30:00
8904,03/09/2025 01:40:00,20.375,NA,NA,NA,2025-03-09T01:40:00Z,2025-03-09,01:40:00
8905,03/09/2025 01:50:00,20.353,NA,NA,NA,2025-03-09T01:50:00Z,2025-03-09,01:50:00
8906,03/09/2025 02:00:00,20.321,NA,NA,NA,2025-03-09T02:00:00Z,2025-03-09,02:00:00
8907,03/09/2025 02:10:00,20.289,NA,NA,NA,2025-03-09T02:10:00Z,2025-03-09,02:10:00
8908,03/09/2025 02:20:00,20.257,NA,NA,NA,2025-03-09T02:20:00Z,2025-03-09,02:20:00
8909,03/09/2025 02:30:00,20.235,NA,NA,NA,2025-03-09T02:30:00Z,2025-03-09,02:30:00
8910,03/09/2025 02:40:00,20.193,NA,NA,NA,2025-03-09T02:40:00Z,2025-03-09,02:40:00
8911,03/09/2025 02:50:00,20.182,NA,NA,NA,2025-03-09T02:50:00Z,2025-03-09,02:50:00
8912,03/09/2025 03:00:00,20.139,NA,NA,NA,2025-03-09T03:00:00Z,2025-03-09,03:00:00
8913,03/09/2025 03:10:00,20.107,NA,NA,NA,2025-03-09T03:10:00Z,2025-03-09,03:10:00
8914,03/09/2025 03:20:00,20.075,NA,NA,NA,2025-03-09T03:20:00Z,2025-03-09,03:20:00
8915,03/09/2025 03:30:00,20.053,NA,NA,NA,2025-03-09T03:30:00Z,2025-03-09,03:30:00
8916,03/09/2025 03:40:00,20.021,NA,NA,NA,2025-03-09T03:40:00Z,2025-03-09,03:40:00
8917,03/09/2025 03:50:00,19.978,NA,NA,NA,2025-03-09T03:50:00Z,2025-03-09,03:50:00
8918,03/09/2025 04:00:00,19.957,NA,NA,NA,2025-03-09T04:00:00Z,2025-03-09,04:00:00
8919,03/09/2025 04:10:00,19.924,NA,NA,NA,2025-03-09T04:10:00Z,2025-03-09,04:10:00
8920,03/09/2025 04:20:00,19.892,NA,NA,NA,2025-03-09T04:20:00Z,2025-03-09,04:20:00
8921,03/09/2025 04:30:00,19.871,NA,NA,NA,2025-03-09T04:30:00Z,2025-03-09,04:30:00
8922,03/09/2025 04:40:00,19.849,NA,NA,NA,2025-03-09T04:40:00Z,2025-03-09,04:40:00
8923,03/09/2025 04:50:00,19.828,NA,NA,NA,2025-03-09T04:50:00Z,2025-03-09,04:50:00
8924,03/09/2025 05:00:00,19.806,NA,NA,NA,2025-03-09T05:00:00Z,2025-03-09,05:00:00
8925,03/09/2025 05:10:00,19.796,NA,NA,NA,2025-03-09T05:10:00Z,2025-03-09,05:10:00
8926,03/09/2025 05:20:00,19.764,NA,NA,NA,2025-03-09T05:20:00Z,2025-03-09,05:20:00
8927,03/09/2025 05:30:00,19.764,NA,NA,NA,2025-03-09T05:30:00Z,2025-03-09,05:30:00
8928,03/09/2025 05:40:00,19.742,NA,NA,NA,2025-03-09T05:40:00Z,2025-03-09,05:40:00
8929,03/09/2025 05:50:00,19.731,NA,NA,NA,2025-03-09T05:50:00Z,2025-03-09,05:50:00
8930,03/09/2025 06:00:00,19.71,NA,NA,NA,2025-03-09T06:00:00Z,2025-03-09,06:00:00
8931,03/09/2025 06:10:00,22.091,NA,NA,NA,2025-03-09T06:10:00Z,2025-03-09,06:10:00
8932,03/09/2025 06:20:00,22.252,NA,NA,NA,2025-03-09T06:20:00Z,2025-03-09,06:20:00
8933,03/09/2025 06:30:00,22.102,NA,NA,NA,2025-03-09T06:30:00Z,2025-03-09,06:30:00
8934,03/09/2025 06:40:00,22.005,NA,NA,NA,2025-03-09T06:40:00Z,2025-03-09,06:40:00
8935,03/09/2025 06:50:00,21.919,NA,NA,NA,2025-03-09T06:50:00Z,2025-03-09,06:50:00
8936,03/09/2025 07:00:00,21.855,NA,NA,NA,2025-03-09T07:00:00Z,2025-03-09,07:00:00
8937,03/09/2025 07:10:00,21.78,NA,NA,NA,2025-03-09T07:10:00Z,2025-03-09,07:10:00
8938,03/09/2025 07:20:00,21.726,NA,NA,NA,2025-03-09T07:20:00Z,2025-03-09,07:20:00
8939,03/09/2025 07:30:00,21.662,NA,NA,NA,2025-03-09T07:30:00Z,2025-03-09,07:30:00
8940,03/09/2025 07:40:00,21.608,NA,NA,NA,2025-03-09T07:40:00Z,2025-03-09,07:40:00
8941,03/09/2025 07:50:00,21.555,NA,NA,NA,2025-03-09T07:50:00Z,2025-03-09,07:50:00
8942,03/09/2025 08:00:00,21.662,NA,NA,NA,2025-03-09T08:00:00Z,2025-03-09,08:00:00
8943,03/09/2025 08:10:00,22.466,NA,NA,NA,2025-03-09T08:10:00Z,2025-03-09,08:10:00
8944,03/09/2025 08:20:00,22.37,NA,NA,NA,2025-03-09T08:20:00Z,2025-03-09,08:20:00
8945,03/09/2025 08:30:00,22.295,NA,NA,NA,2025-03-09T08:30:00Z,2025-03-09,08:30:00
8946,03/09/2025 08:40:00,22.22,NA,NA,NA,2025-03-09T08:40:00Z,2025-03-09,08:40:00
8947,03/09/2025 08:50:00,22.166,NA,NA,NA,2025-03-09T08:50:00Z,2025-03-09,08:50:00
